,idind,b2,b2a,b2b,b2c_yr,b2c_mo,b3b,b4,b5,b6,b7,b9a,b9,wave,b10,b11,b12,b3,b3a,b8,b13,b7_93,b12_93,hhid,line,commid,t1,t2,t3,t4,t5
106533,522102020002.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,522102020.0,2.0,522102.0,52.0,2.0,1.0,2.0,20.0
106576,522103001005.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,522103001.0,5.0,522103.0,52.0,2.0,1.0,3.0,1.0
106582,522103001121.0,0.0,2.0,,,,,,,,,,,2009.0,,,,,,,,,,522103001.0,121.0,522103.0,52.0,2.0,1.0,3.0,1.0
106590,522103002001.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,522103002.0,1.0,522103.0,52.0,2.0,1.0,3.0,2.0
106604,522103002003.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,522103002.0,3.0,522103.0,52.0,2.0,1.0,3.0,2.0
106635,522103003021.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,522103003.0,21.0,522103.0,52.0,2.0,1.0,3.0,3.0
106639,522103003101.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,522103003.0,101.0,522103.0,52.0,2.0,1.0,3.0,3.0
106648,522103004001.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,522103004.0,1.0,522103.0,52.0,2.0,1.0,3.0,4.0
106658,522103004002.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,522103004.0,2.0,522103.0,52.0,2.0,1.0,3.0,4.0
106680,522103005001.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,522103005.0,1.0,522103.0,52.0,2.0,1.0,3.0,5.0
106688,522103005002.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,522103005.0,2.0,522103.0,52.0,2.0,1.0,3.0,5.0
106708,522103006001.0,0.0,3.0,,,,,,,,,,,2009.0,,,,,,,,,,522103006.0,1.0,522103.0,52.0,2.0,1.0,3.0,6.0
106722,522103006004.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,522103006.0,4.0,522103.0,52.0,2.0,1.0,3.0,6.0
106731,522103006041.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,1.0,,2009.0,,,,,,,,,,522103006.0,41.0,522103.0,52.0,2.0,1.0,3.0,6.0
106741,522103007001.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,522103007.0,1.0,522103.0,52.0,2.0,1.0,3.0,7.0
106750,522103007002.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,522103007.0,2.0,522103.0,52.0,2.0,1.0,3.0,7.0
106783,522103008002.0,0.0,7.0,,,,,,,,,,,2009.0,,,,,,,,,,522103008.0,2.0,522103.0,52.0,2.0,1.0,3.0,8.0
106792,522103008003.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,522103008.0,3.0,522103.0,52.0,2.0,1.0,3.0,8.0
106802,522103008004.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,522103008.0,4.0,522103.0,52.0,2.0,1.0,3.0,8.0
106818,522103009001.0,0.0,7.0,,,,,,,,,,,2009.0,,,,,,,,,,522103009.0,1.0,522103.0,52.0,2.0,1.0,3.0,9.0
106826,522103009002.0,0.0,2.0,,,,,,,,,,,2009.0,,,,,,,,,,522103009.0,2.0,522103.0,52.0,2.0,1.0,3.0,9.0
106845,522103010002.0,0.0,7.0,,,,,,,,,,,2009.0,,,,,,,,,,522103010.0,2.0,522103.0,52.0,2.0,1.0,3.0,10.0
106874,522103011003.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,1.0,,2009.0,,,,,,,,,,522103011.0,3.0,522103.0,52.0,2.0,1.0,3.0,11.0
106884,522103011004.0,1.0,,0.0,,,0.0,7.0,4.0,6.0,3.0,0.0,,2009.0,,,,,,,,,,522103011.0,4.0,522103.0,52.0,2.0,1.0,3.0,11.0
106902,522103012001.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,522103012.0,1.0,522103.0,52.0,2.0,1.0,3.0,12.0
106912,522103012002.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,522103012.0,2.0,522103.0,52.0,2.0,1.0,3.0,12.0
106939,522103013001.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,522103013.0,1.0,522103.0,52.0,2.0,1.0,3.0,13.0
106948,522103013002.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,522103013.0,2.0,522103.0,52.0,2.0,1.0,3.0,13.0
106978,522103014001.0,0.0,7.0,,,,,,,,,,,2009.0,,,,,,,,,,522103014.0,1.0,522103.0,52.0,2.0,1.0,3.0,14.0
107002,522103014006.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,1.0,,2009.0,,,,,,,,,,522103014.0,6.0,522103.0,52.0,2.0,1.0,3.0,14.0
107008,522103014101.0,1.0,,0.0,,,0.0,5.0,2.0,5.0,9.0,0.0,,2009.0,,,,,,,,,,522103014.0,101.0,522103.0,52.0,2.0,1.0,3.0,14.0
107023,522103015002.0,0.0,2.0,,,,,,,,,,,2009.0,,,,,,,,,,522103015.0,2.0,522103.0,52.0,2.0,1.0,3.0,15.0
107061,522103017001.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,522103017.0,1.0,522103.0,52.0,2.0,1.0,3.0,17.0
107069,522103017002.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,522103017.0,2.0,522103.0,52.0,2.0,1.0,3.0,17.0
107099,522103018002.0,0.0,2.0,,,,,,,,,,,2009.0,,,,,,,,,,522103018.0,2.0,522103.0,52.0,2.0,1.0,3.0,18.0
107114,522103018006.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,522103018.0,6.0,522103.0,52.0,2.0,1.0,3.0,18.0
107118,522103018081.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,522103018.0,81.0,522103.0,52.0,2.0,1.0,3.0,18.0
107136,522103019003.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,522103019.0,3.0,522103.0,52.0,2.0,1.0,3.0,19.0
107146,522103019004.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,522103019.0,4.0,522103.0,52.0,2.0,1.0,3.0,19.0
107162,522103020001.0,0.0,2.0,,,,,,,,,,,2009.0,,,,,,,,,,522103020.0,1.0,522103.0,52.0,2.0,1.0,3.0,20.0
107184,522103020005.0,0.0,5.0,,2006.0,12.0,,,,,,,,2009.0,,,,,,,,,,522103020.0,5.0,522103.0,52.0,2.0,1.0,3.0,20.0
107192,522103041001.0,0.0,7.0,,,,,,,,,,,2009.0,,,,,,,,,,522103041.0,1.0,522103.0,52.0,2.0,1.0,3.0,41.0
107223,522104001001.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,522104001.0,1.0,522104.0,52.0,2.0,1.0,4.0,1.0
107233,522104001002.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,522104001.0,2.0,522104.0,52.0,2.0,1.0,4.0,1.0
107281,522104003003.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,522104003.0,3.0,522104.0,52.0,2.0,1.0,4.0,3.0
107291,522104003041.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,522104003.0,41.0,522104.0,52.0,2.0,1.0,4.0,3.0
107308,522104004002.0,0.0,2.0,,,,,,,,,,,2009.0,,,,,,,,,,522104004.0,2.0,522104.0,52.0,2.0,1.0,4.0,4.0
107333,522104005001.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,522104005.0,1.0,522104.0,52.0,2.0,1.0,4.0,5.0
107343,522104005002.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,522104005.0,2.0,522104.0,52.0,2.0,1.0,4.0,5.0
107361,522104006001.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,522104006.0,1.0,522104.0,52.0,2.0,1.0,4.0,6.0
107371,522104006002.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,522104006.0,2.0,522104.0,52.0,2.0,1.0,4.0,6.0
107383,522104007001.0,0.0,7.0,,,,,,,,,,,2009.0,,,,,,,,,,522104007.0,1.0,522104.0,52.0,2.0,1.0,4.0,7.0
107398,522104008001.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,522104008.0,1.0,522104.0,52.0,2.0,1.0,4.0,8.0
107407,522104008101.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,522104008.0,101.0,522104.0,52.0,2.0,1.0,4.0,8.0
107414,522104009001.0,0.0,7.0,,,,,,,,,,,2009.0,,,,,,,,,,522104009.0,1.0,522104.0,52.0,2.0,1.0,4.0,9.0
107439,522104011001.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,522104011.0,1.0,522104.0,52.0,2.0,1.0,4.0,11.0
107448,522104011002.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,522104011.0,2.0,522104.0,52.0,2.0,1.0,4.0,11.0
107466,522104012002.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,522104012.0,2.0,522104.0,52.0,2.0,1.0,4.0,12.0
107487,522104014002.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,522104014.0,2.0,522104.0,52.0,2.0,1.0,4.0,14.0
107499,522104015002.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,522104015.0,2.0,522104.0,52.0,2.0,1.0,4.0,15.0
107509,522104015003.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,522104015.0,3.0,522104.0,52.0,2.0,1.0,4.0,15.0
107517,522104016001.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,522104016.0,1.0,522104.0,52.0,2.0,1.0,4.0,16.0
107527,522104016002.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,522104016.0,2.0,522104.0,52.0,2.0,1.0,4.0,16.0
107544,522104017001.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,1.0,,2009.0,,,,,,,,,,522104017.0,1.0,522104.0,52.0,2.0,1.0,4.0,17.0
107554,522104017002.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,522104017.0,2.0,522104.0,52.0,2.0,1.0,4.0,17.0
107577,522104019001.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,522104019.0,1.0,522104.0,52.0,2.0,1.0,4.0,19.0
107587,522104019002.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,522104019.0,2.0,522104.0,52.0,2.0,1.0,4.0,19.0
107610,522104020001.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,1.0,1.0,,2009.0,,,,,,,,,,522104020.0,1.0,522104.0,52.0,2.0,1.0,4.0,20.0
107620,522104020002.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,522104020.0,2.0,522104.0,52.0,2.0,1.0,4.0,20.0
107638,522104041002.0,0.0,2.0,,,,,,,,,,,2009.0,,,,,,,,,,522104041.0,2.0,522104.0,52.0,2.0,1.0,4.0,41.0
107642,522104041081.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,522104041.0,81.0,522104.0,52.0,2.0,1.0,4.0,41.0
107648,522104042001.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,522104042.0,1.0,522104.0,52.0,2.0,1.0,4.0,42.0
107655,522104042002.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,522104042.0,2.0,522104.0,52.0,2.0,1.0,4.0,42.0
107669,522104061001.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,1.0,,2009.0,,,,,,,,,,522104061.0,1.0,522104.0,52.0,2.0,1.0,4.0,61.0
107675,522104061002.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,522104061.0,2.0,522104.0,52.0,2.0,1.0,4.0,61.0
107683,522104101001.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,1.0,,2009.0,,,,,,,,,,522104101.0,1.0,522104.0,52.0,2.0,1.0,4.0,101.0
107687,522104101002.0,1.0,,0.0,,,1.0,5.0,2.0,6.0,9.0,1.0,,2009.0,,,,,,,,,,522104101.0,2.0,522104.0,52.0,2.0,1.0,4.0,101.0
107712,522201001001.0,0.0,5.0,,2000.0,8.0,,,,,,,,2009.0,,,,,,,,,,522201001.0,1.0,522201.0,52.0,2.0,2.0,1.0,1.0
107722,522201001002.0,0.0,2.0,,,,,,,,,,,2009.0,,,,,,,,,,522201001.0,2.0,522201.0,52.0,2.0,2.0,1.0,1.0
107743,522201002002.0,0.0,2.0,,,,,,,,,,,2009.0,,,,,,,,,,522201002.0,2.0,522201.0,52.0,2.0,2.0,1.0,2.0
107772,522201003002.0,0.0,2.0,,,,,,,,,,,2009.0,,,,,,,,,,522201003.0,2.0,522201.0,52.0,2.0,2.0,1.0,3.0
107793,522201004002.0,0.0,2.0,,,,,,,,,,,2009.0,,,,,,,,,,522201004.0,2.0,522201.0,52.0,2.0,2.0,1.0,4.0
107802,522201004004.0,0.0,1.0,,,,,,,,,,,2009.0,,,,,,,,,,522201004.0,4.0,522201.0,52.0,2.0,2.0,1.0,4.0
107810,522201005001.0,0.0,2.0,,,,,,,,,,,2009.0,,,,,,,,,,522201005.0,1.0,522201.0,52.0,2.0,2.0,1.0,5.0
107817,522201005002.0,1.0,,0.0,,,0.0,11.0,3.0,7.0,2.0,0.0,,2009.0,,,,,,,,,,522201005.0,2.0,522201.0,52.0,2.0,2.0,1.0,5.0
107830,522201006001.0,1.0,,0.0,,,0.0,6.0,2.0,7.0,1.0,0.0,,2009.0,,,,,,,,,,522201006.0,1.0,522201.0,52.0,2.0,2.0,1.0,6.0
107840,522201006002.0,0.0,2.0,,,,,,,,,,,2009.0,,,,,,,,,,522201006.0,2.0,522201.0,52.0,2.0,2.0,1.0,6.0
107846,522201006004.0,1.0,,0.0,,,0.0,2.0,4.0,2.0,3.0,0.0,,2009.0,,,,,,,,,,522201006.0,4.0,522201.0,52.0,2.0,2.0,1.0,6.0
107875,522201007004.0,1.0,,0.0,,,0.0,13.0,2.0,7.0,9.0,0.0,,2009.0,,,,,,,,,,522201007.0,4.0,522201.0,52.0,2.0,2.0,1.0,7.0
107879,522201007081.0,0.0,2.0,,,,,,,,,,,2009.0,,,,,,,,,,522201007.0,81.0,522201.0,52.0,2.0,2.0,1.0,7.0
107900,522201009002.0,0.0,2.0,,,,,,,,,,,2009.0,,,,,,,,,,522201009.0,2.0,522201.0,52.0,2.0,2.0,1.0,9.0
107918,522201010001.0,0.0,5.0,,1997.0,10.0,,,,,,,,2009.0,,,,,,,,,,522201010.0,1.0,522201.0,52.0,2.0,2.0,1.0,10.0
107952,522201011001.0,0.0,2.0,,,,,,,,,,,2009.0,,,,,,,,,,522201011.0,1.0,522201.0,52.0,2.0,2.0,1.0,11.0
107965,522201011004.0,1.0,,0.0,,,0.0,2.0,3.0,2.0,1.0,0.0,,2009.0,,,,,,,,,,522201011.0,4.0,522201.0,52.0,2.0,2.0,1.0,11.0
107970,522201011062.0,1.0,,0.0,,,1.0,11.0,3.0,7.0,1.0,0.0,,2009.0,,,,,,,,,,522201011.0,62.0,522201.0,52.0,2.0,2.0,1.0,11.0
107980,522201012001.0,0.0,5.0,,1979.0,12.0,,,,,,,,2009.0,,,,,,,,,,522201012.0,1.0,522201.0,52.0,2.0,2.0,1.0,12.0
107990,522201012002.0,0.0,2.0,,,,,,,,,,,2009.0,,,,,,,,,,522201012.0,2.0,522201.0,52.0,2.0,2.0,1.0,12.0
108000,522201012003.0,1.0,,0.0,,,0.0,4.0,3.0,2.0,2.0,0.0,,2009.0,,,,,,,,,,522201012.0,3.0,522201.0,52.0,2.0,2.0,1.0,12.0
108009,522201012004.0,1.0,,0.0,,,0.0,11.0,2.0,7.0,1.0,0.0,,2009.0,,,,,,,,,,522201012.0,4.0,522201.0,52.0,2.0,2.0,1.0,12.0
108014,522201012005.0,1.0,,0.0,,,0.0,2.0,3.0,2.0,2.0,0.0,,2009.0,,,,,,,,,,522201012.0,5.0,522201.0,52.0,2.0,2.0,1.0,12.0
108019,522201012101.0,1.0,,0.0,,,0.0,4.0,3.0,1.0,1.0,0.0,,2009.0,,,,,,,,,,522201012.0,101.0,522201.0,52.0,2.0,2.0,1.0,12.0
108037,522201013003.0,0.0,5.0,,2005.0,12.0,,,,,,,,2009.0,,,,,,,,,,522201013.0,3.0,522201.0,52.0,2.0,2.0,1.0,13.0
108046,522201013004.0,0.0,7.0,,,,,,,,,,,2009.0,,,,,,,,,,522201013.0,4.0,522201.0,52.0,2.0,2.0,1.0,13.0
108060,522201014001.0,0.0,5.0,,1974.0,3.0,,,,,,,,2009.0,,,,,,,,,,522201014.0,1.0,522201.0,52.0,2.0,2.0,1.0,14.0
108068,522201014002.0,1.0,,0.0,,,0.0,4.0,4.0,7.0,2.0,0.0,,2009.0,,,,,,,,,,522201014.0,2.0,522201.0,52.0,2.0,2.0,1.0,14.0
108078,522201014003.0,0.0,5.0,,2003.0,7.0,,,,,,,,2009.0,,,,,,,,,,522201014.0,3.0,522201.0,52.0,2.0,2.0,1.0,14.0
108085,522201014121.0,0.0,2.0,,,,,,,,,,,2009.0,,,,,,,,,,522201014.0,121.0,522201.0,52.0,2.0,2.0,1.0,14.0
108094,522201015001.0,0.0,2.0,,,,,,,,,,,2009.0,,,,,,,,,,522201015.0,1.0,522201.0,52.0,2.0,2.0,1.0,15.0
108104,522201015002.0,0.0,5.0,,1988.0,6.0,,,,,,,,2009.0,,,,,,,,,,522201015.0,2.0,522201.0,52.0,2.0,2.0,1.0,15.0
108111,522201015003.0,0.0,,,,,,,,,,,,2009.0,,,,,,,,,,522201015.0,3.0,522201.0,52.0,2.0,2.0,1.0,15.0
108130,522201015061.0,0.0,2.0,,,,,,,,,,,2009.0,,,,,,,,,,522201015.0,61.0,522201.0,52.0,2.0,2.0,1.0,15.0
108138,522201016001.0,1.0,,0.0,,,0.0,2.0,3.0,2.0,3.0,0.0,,2009.0,,,,,,,,,,522201016.0,1.0,522201.0,52.0,2.0,2.0,1.0,16.0
108147,522201016002.0,0.0,5.0,,2008.0,12.0,,,,,,,,2009.0,,,,,,,,,,522201016.0,2.0,522201.0,52.0,2.0,2.0,1.0,16.0
108158,522201016004.0,0.0,7.0,,,,,,,,,,,2009.0,,,,,,,,,,522201016.0,4.0,522201.0,52.0,2.0,2.0,1.0,16.0
108172,522201017101.0,1.0,,0.0,,,0.0,4.0,3.0,3.0,3.0,0.0,,2009.0,,,,,,,,,,522201017.0,101.0,522201.0,52.0,2.0,2.0,1.0,17.0
108180,522201018001.0,0.0,7.0,,,,,,,,,,,2009.0,,,,,,,,,,522201018.0,1.0,522201.0,52.0,2.0,2.0,1.0,18.0
108190,522201018002.0,0.0,5.0,,2004.0,1.0,,,,,,,,2009.0,,,,,,,,,,522201018.0,2.0,522201.0,52.0,2.0,2.0,1.0,18.0
108198,522201018004.0,0.0,4.0,,,,,,,,,,,2009.0,,,,,,,,,,522201018.0,4.0,522201.0,52.0,2.0,2.0,1.0,18.0
108207,522201019001.0,0.0,2.0,,,,,,,,,,,2009.0,,,,,,,,,,522201019.0,1.0,522201.0,52.0,2.0,2.0,1.0,19.0
108229,522201020001.0,0.0,2.0,,,,,,,,,,,2009.0,,,,,,,,,,522201020.0,1.0,522201.0,52.0,2.0,2.0,1.0,20.0
108242,522201020004.0,1.0,,0.0,,,0.0,11.0,2.0,7.0,1.0,0.0,,2009.0,,,,,,,,,,522201020.0,4.0,522201.0,52.0,2.0,2.0,1.0,20.0
108255,522201020006.0,0.0,2.0,,,,,,,,,,,2009.0,,,,,,,,,,522201020.0,6.0,522201.0,52.0,2.0,2.0,1.0,20.0
108261,522201020061.0,1.0,,0.0,,,0.0,11.0,2.0,7.0,1.0,0.0,,2009.0,,,,,,,,,,522201020.0,61.0,522201.0,52.0,2.0,2.0,1.0,20.0
108268,522201061001.0,0.0,7.0,,,,,,,,,,,2009.0,,,,,,,,,,522201061.0,1.0,522201.0,52.0,2.0,2.0,1.0,61.0
108276,522201061003.0,1.0,,0.0,,,1.0,11.0,5.0,7.0,9.0,0.0,,2009.0,,,,,,,,,,522201061.0,3.0,522201.0,52.0,2.0,2.0,1.0,61.0
108283,522201062001.0,0.0,2.0,,,,,,,,,,,2009.0,,,,,,,,,,522201062.0,1.0,522201.0,52.0,2.0,2.0,1.0,62.0
108301,522202001001.0,1.0,,0.0,,,0.0,5.0,2.0,7.0,2.0,1.0,,2009.0,,,,,,,,,,522202001.0,1.0,522202.0,52.0,2.0,2.0,2.0,1.0
108321,522202001101.0,1.0,,0.0,,,0.0,11.0,1.0,7.0,1.0,0.0,,2009.0,,,,,,,,,,522202001.0,101.0,522202.0,52.0,2.0,2.0,2.0,1.0
108349,522202003001.0,1.0,,0.0,,,1.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,522202003.0,1.0,522202.0,52.0,2.0,2.0,2.0,3.0
108359,522202003002.0,0.0,2.0,,,,,,,,,,,2009.0,,,,,,,,,,522202003.0,2.0,522202.0,52.0,2.0,2.0,2.0,3.0
108392,522202004002.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,522202004.0,2.0,522202.0,52.0,2.0,2.0,2.0,4.0
108433,522202006001.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,1.0,1.0,,2009.0,,,,,,,,,,522202006.0,1.0,522202.0,52.0,2.0,2.0,2.0,6.0
108443,522202006002.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,1.0,1.0,,2009.0,,,,,,,,,,522202006.0,2.0,522202.0,52.0,2.0,2.0,2.0,6.0
108455,522202006004.0,1.0,,0.0,,,0.0,11.0,1.0,7.0,2.0,0.0,,2009.0,,,,,,,,,,522202006.0,4.0,522202.0,52.0,2.0,2.0,2.0,6.0
108462,522202006041.0,1.0,,0.0,,,0.0,11.0,1.0,7.0,2.0,0.0,,2009.0,,,,,,,,,,522202006.0,41.0,522202.0,52.0,2.0,2.0,2.0,6.0
108475,522202007002.0,0.0,2.0,,,,,,,,,,,2009.0,,,,,,,,,,522202007.0,2.0,522202.0,52.0,2.0,2.0,2.0,7.0
108498,522202008001.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,522202008.0,1.0,522202.0,52.0,2.0,2.0,2.0,8.0
108508,522202008002.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,522202008.0,2.0,522202.0,52.0,2.0,2.0,2.0,8.0
108520,522202008004.0,1.0,,0.0,,,1.0,3.0,1.0,7.0,1.0,0.0,,2009.0,,,,,,,,,,522202008.0,4.0,522202.0,52.0,2.0,2.0,2.0,8.0
108527,522202008061.0,0.0,1.0,,,,,,,,,,,2009.0,,,,,,,,,,522202008.0,61.0,522202.0,52.0,2.0,2.0,2.0,8.0
108539,522202009002.0,0.0,7.0,,,,,,,,,,,2009.0,,,,,,,,,,522202009.0,2.0,522202.0,52.0,2.0,2.0,2.0,9.0
108548,522202009101.0,0.0,3.0,,,,,,,,,,,2009.0,,,,,,,,,,522202009.0,101.0,522202.0,52.0,2.0,2.0,2.0,9.0
108556,522202010001.0,0.0,7.0,,,,,,,,,,,2009.0,,,,,,,,,,522202010.0,1.0,522202.0,52.0,2.0,2.0,2.0,10.0
108565,522202010002.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,522202010.0,2.0,522202.0,52.0,2.0,2.0,2.0,10.0
108581,522202010007.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,522202010.0,7.0,522202.0,52.0,2.0,2.0,2.0,10.0
108597,522202011002.0,0.0,3.0,,,,,,,,,,,2009.0,,,,,,,,,,522202011.0,2.0,522202.0,52.0,2.0,2.0,2.0,11.0
108620,522202012002.0,0.0,2.0,,,,,,,,,,,2009.0,,,,,,,,,,522202012.0,2.0,522202.0,52.0,2.0,2.0,2.0,12.0
108627,522202012003.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,1.0,,2009.0,,,,,,,,,,522202012.0,3.0,522202.0,52.0,2.0,2.0,2.0,12.0
108636,522202012021.0,1.0,,0.0,,,0.0,13.0,2.0,7.0,1.0,0.0,,2009.0,,,,,,,,,,522202012.0,21.0,522202.0,52.0,2.0,2.0,2.0,12.0
108652,522202013001.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,522202013.0,1.0,522202.0,52.0,2.0,2.0,2.0,13.0
108662,522202013002.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,522202013.0,2.0,522202.0,52.0,2.0,2.0,2.0,13.0
108671,522202013003.0,1.0,,0.0,,,0.0,7.0,5.0,4.0,1.0,0.0,,2009.0,,,,,,,,,,522202013.0,3.0,522202.0,52.0,2.0,2.0,2.0,13.0
108692,522202014001.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,522202014.0,1.0,522202.0,52.0,2.0,2.0,2.0,14.0
108702,522202014002.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,522202014.0,2.0,522202.0,52.0,2.0,2.0,2.0,14.0
108715,522202014005.0,1.0,,0.0,,,0.0,7.0,4.0,7.0,1.0,0.0,,2009.0,,,,,,,,,,522202014.0,5.0,522202.0,52.0,2.0,2.0,2.0,14.0
108717,522202014121.0,0.0,2.0,,,,,,,,,,,2009.0,,,,,,,,,,522202014.0,121.0,522202.0,52.0,2.0,2.0,2.0,14.0
