,idind_m,idind_c,gender,s57,cprel,west_dob_y,moon_dob_y,s56
2260,232302018002.0,232302018003.0,2.0,,,1996.0,1996.0,
2261,232302018002.0,232302018101.0,2.0,,,2005.0,2005.0,
2262,232302019002.0,232302019003.0,2.0,,,1997.0,1997.0,
2263,232302019002.0,232302019101.0,2.0,,,2004.0,2004.0,
2264,232302081002.0,232302081101.0,2.0,,,2006.0,2006.0,
2265,232302082002.0,232302082003.0,2.0,,,2003.0,2003.0,
2266,232302121002.0,232302121801.0,1.0,,,1989.0,,
2267,232302141002.0,232302141003.0,1.0,,,2009.0,2008.0,
2268,232302142002.0,232302142003.0,1.0,,,2008.0,2008.0,
2269,232302143002.0,232302143003.0,1.0,,,2011.0,2011.0,
2270,232302161002.0,232302161801.0,1.0,,,1993.0,,
2271,232303001002.0,232303001003.0,1.0,,,1985.0,1985.0,
2272,232303001002.0,232303001004.0,2.0,,,1986.0,1986.0,
2273,232303003002.0,232303003003.0,1.0,,,1986.0,1985.0,
2274,232303003002.0,232303003801.0,2.0,1.0,,1987.0,1987.0,1994.0
2275,232303004002.0,232303004003.0,1.0,,,1994.0,1994.0,
2276,232303005002.0,232303005003.0,2.0,,,1978.0,1978.0,
2277,232303005002.0,232303005801.0,1.0,,,1971.0,1971.0,
2278,232303005002.0,232303005802.0,2.0,,,1973.0,1973.0,
2279,232303006002.0,232303006003.0,1.0,,,1984.0,1984.0,
2280,232303006002.0,232303006801.0,2.0,,,1972.0,1971.0,
2281,232303006002.0,232303006802.0,2.0,,,1973.0,1973.0,
2282,232303006002.0,232303006803.0,2.0,,,1974.0,1974.0,
2283,232303006002.0,232303006804.0,2.0,,,1978.0,1978.0,
2284,232303006002.0,232303006805.0,2.0,,,1980.0,1980.0,
2285,232303007002.0,232303007003.0,1.0,,,1992.0,1992.0,
2286,232303007002.0,232303007061.0,1.0,,,2001.0,2001.0,
2287,232303008002.0,232303008003.0,1.0,,,1992.0,1992.0,
2288,232303009002.0,232303009801.0,1.0,,,1981.0,1981.0,
2289,232303009002.0,232303081001.0,1.0,,,1982.0,1982.0,
2290,232303011002.0,232303011003.0,1.0,,,1992.0,1992.0,
2291,232303012002.0,232303012003.0,1.0,,,1978.0,1978.0,
2292,232303012002.0,232303012004.0,2.0,,,1980.0,1980.0,
2293,232303012061.0,232303012062.0,1.0,,,1999.0,1999.0,
2294,232303013002.0,232303013003.0,2.0,,,1989.0,1989.0,
2295,232303013002.0,232303013004.0,1.0,,,1995.0,1995.0,
2296,232303014002.0,232303014003.0,1.0,,,1989.0,1989.0,
2297,232303015002.0,232303015006.0,1.0,,,1990.0,1990.0,
2298,232303016002.0,232303016003.0,2.0,,,1989.0,1989.0,
2299,232303019002.0,232303019003.0,1.0,,,1976.0,1976.0,
2300,232303020002.0,232303020801.0,1.0,,,1973.0,1973.0,
2301,232303020002.0,232303020802.0,1.0,,,1976.0,1976.0,
2302,232303081002.0,232303081003.0,1.0,,,2004.0,2004.0,
2303,232303101002.0,232303101003.0,2.0,,,2005.0,2005.0,
2304,232303121002.0,232303121801.0,2.0,,,1988.0,,
2305,232303121002.0,232303141001.0,1.0,,,1989.0,1989.0,
2306,232303141002.0,232303141003.0,1.0,,,2010.0,2010.0,
2307,232303142002.0,232303142003.0,2.0,,,2009.0,2009.0,
2308,232303143002.0,232303143003.0,1.0,,,2005.0,2005.0,
2309,232303162002.0,232303162003.0,2.0,,,1997.0,1997.0,
2310,232303162002.0,232303162004.0,2.0,,,2006.0,2006.0,
2311,232304001002.0,232304001003.0,2.0,,,1996.0,1996.0,
2312,232304001002.0,232304001101.0,1.0,,,2005.0,2005.0,
2313,232304002081.0,232304002082.0,2.0,,,2002.0,2002.0,
2314,232304003002.0,232304003003.0,1.0,,,1995.0,1995.0,
2315,232304004002.0,232304004003.0,1.0,,,1989.0,1989.0,
2316,232304005002.0,232304005003.0,1.0,,,1986.0,1986.0,
2317,232304005121.0,232304005141.0,2.0,,,2010.0,2010.0,
2318,232304006002.0,232304006003.0,2.0,,,1992.0,1992.0,
2319,232304007002.0,232304007003.0,1.0,,,1995.0,1995.0,
2320,232304008002.0,232304008003.0,2.0,,,1995.0,1995.0,
2321,232304008002.0,232304008161.0,1.0,,,2003.0,2003.0,
2322,232304009002.0,232304009003.0,1.0,,,1993.0,1993.0,
2323,232304010002.0,232304010061.0,2.0,,,2000.0,2000.0,
2324,232304011002.0,232304011003.0,1.0,,,1992.0,1992.0,
2325,232304012002.0,232304012003.0,2.0,,,1986.0,1986.0,
2326,232304012002.0,232304012004.0,2.0,,,1990.0,1990.0,
2327,232304014002.0,232304014003.0,2.0,,,1996.0,1996.0,
2328,232304015002.0,232304015003.0,2.0,,,1981.0,1981.0,
2329,232304015002.0,232304015004.0,1.0,,,1990.0,1990.0,
2330,232304017002.0,232304017003.0,1.0,,,1991.0,1990.0,
2331,232304019002.0,232304019003.0,2.0,,,1975.0,1975.0,
2332,232304019002.0,232304019801.0,1.0,,,1969.0,1969.0,
2333,232304019002.0,232304019802.0,1.0,,,1972.0,1972.0,
2334,232304020002.0,232304020003.0,1.0,,,1981.0,1981.0,
2335,232304020081.0,232304020101.0,2.0,,,2004.0,2004.0,
2336,232304121002.0,232304121801.0,2.0,,,1983.0,1982.0,
2337,232304121002.0,232304121802.0,2.0,,,1985.0,1985.0,
2338,232304122002.0,232304122003.0,1.0,,,1999.0,1999.0,
2339,232304141002.0,232304141003.0,2.0,,,2005.0,2005.0,
2340,232304142002.0,232304142003.0,2.0,,,2008.0,2008.0,
2341,232304143002.0,232304143003.0,1.0,,,2000.0,2000.0,
2342,232304144002.0,232304144003.0,1.0,,,1999.0,1999.0,
2343,232304145002.0,232304145003.0,2.0,,,2008.0,2008.0,
2344,232304163002.0,232304163801.0,2.0,,,1982.0,,
2345,232304163002.0,232304163802.0,1.0,,,1984.0,,
2346,232304164002.0,232304164003.0,1.0,,,2005.0,2005.0,
2347,232401001002.0,232401001003.0,2.0,,,1992.0,1992.0,
2348,232401002002.0,232401002003.0,2.0,,,1991.0,1990.0,
2349,232401003002.0,232401003003.0,1.0,,,1989.0,1989.0,
2350,232401004002.0,232401004003.0,2.0,,,1980.0,1980.0,
2351,232401005002.0,232401005003.0,1.0,,1.0,1987.0,1987.0,
2352,232401006002.0,232401006003.0,2.0,,,1995.0,1995.0,
2353,232401007002.0,232401007003.0,1.0,,,1980.0,1980.0,
2354,232401008002.0,232401008003.0,1.0,,,1995.0,1995.0,
2355,232401009002.0,232401009003.0,2.0,,,1993.0,1993.0,
2356,232401010081.0,232401010002.0,1.0,,,1994.0,1994.0,
2357,232401011002.0,232401011003.0,1.0,,,1987.0,1987.0,
2358,232401012002.0,232401012003.0,1.0,,,1978.0,1978.0,
2359,232401012002.0,232401012004.0,2.0,,,1980.0,1980.0,
2360,232401013002.0,232401013003.0,2.0,,,1992.0,1992.0,
2361,232401017001.0,232401017801.0,1.0,,,1978.0,1978.0,
2362,232401018002.0,232401018003.0,2.0,,,1986.0,1986.0,
2363,232401019002.0,232401019003.0,1.0,,,1982.0,1982.0,
2364,232401082002.0,232401082003.0,2.0,,,2003.0,2003.0,
2365,232401161002.0,232401161801.0,2.0,,,1986.0,,
2366,232401165002.0,232401165003.0,2.0,,,2006.0,2006.0,
2367,232401166002.0,232401166801.0,1.0,,,1998.0,,
2368,232401167002.0,232401167801.0,2.0,,,1988.0,,
2369,232401168002.0,232401168801.0,2.0,,,1991.0,,
2370,232401169002.0,232401169801.0,2.0,,,1997.0,,
2371,232401170002.0,232401170003.0,2.0,,,2002.0,2002.0,
2372,232401171002.0,232401171801.0,1.0,,,1989.0,,
2373,232402001002.0,232402001003.0,2.0,,,1994.0,1993.0,
2374,232402002002.0,232402002003.0,2.0,,,1983.0,1983.0,
2375,232402002002.0,232402002004.0,1.0,,,1988.0,1988.0,
2376,232402004002.0,232402004003.0,1.0,,,1983.0,1983.0,
2377,232402004002.0,232402004004.0,2.0,,,1986.0,1986.0,
2378,232402004101.0,232402004102.0,1.0,,,2006.0,2006.0,
2379,232402005002.0,232402005003.0,2.0,,,1991.0,1991.0,
2380,232402005002.0,232402005081.0,1.0,,,2001.0,2001.0,
2381,232402006002.0,232402006003.0,1.0,,,1988.0,1988.0,
2382,232402007002.0,232402007003.0,1.0,,,1977.0,1977.0,
2383,232402007002.0,232402007004.0,2.0,,,1986.0,1985.0,
2384,232402007061.0,232402007081.0,1.0,,,2001.0,2001.0,
2385,232402008002.0,232402008003.0,1.0,,,1988.0,1988.0,
2386,232402008002.0,232402008004.0,2.0,,,1992.0,1992.0,
2387,232402008141.0,232402008142.0,2.0,,,2009.0,2009.0,
2388,232402009002.0,232402009003.0,2.0,,1.0,1990.0,1990.0,
2389,232402009002.0,232402009004.0,1.0,,1.0,1993.0,1993.0,
2390,232402010002.0,232402010003.0,1.0,,,1980.0,1980.0,
2391,232402010002.0,232402010801.0,2.0,,,1976.0,1976.0,
2392,232402011002.0,232402011003.0,2.0,,,1979.0,1979.0,
2393,232402011002.0,232402011004.0,2.0,,,1981.0,1981.0,
2394,232402011002.0,232402011005.0,1.0,,,1982.0,1982.0,
2395,232402012002.0,232402012003.0,2.0,,,1984.0,1984.0,
2396,232402012002.0,232402012004.0,1.0,,,1986.0,1986.0,
2397,232402015002.0,232402015003.0,2.0,,,1991.0,1991.0,
2398,232402016002.0,232402016003.0,1.0,,,1984.0,1984.0,
2399,232402016002.0,232402016004.0,2.0,,,1984.0,1984.0,
2400,232402016081.0,232402016121.0,1.0,,,2006.0,2006.0,
2401,232402016081.0,232402016801.0,,,,,,
2402,232402017004.0,232402017005.0,1.0,,,1993.0,1993.0,
2403,232402018002.0,232402018003.0,2.0,,,1982.0,1982.0,
2404,232402018002.0,232402018004.0,1.0,,,1987.0,1987.0,
2405,232402019005.0,232402019006.0,1.0,,1.0,1995.0,1995.0,
2406,232402020002.0,232402020004.0,1.0,,,1985.0,1985.0,
2407,232402020002.0,232402020005.0,1.0,,,1992.0,1991.0,
2408,232402061002.0,232402061081.0,1.0,,,2001.0,2001.0,
2409,232402081002.0,232402081003.0,1.0,,,1997.0,1997.0,
2410,232402103002.0,232402103003.0,1.0,,,1985.0,1985.0,
2411,232402103141.0,232402103142.0,2.0,,,2008.0,2008.0,
2412,232402161002.0,232402161003.0,1.0,,,2002.0,2002.0,
2413,232403001002.0,232403001003.0,1.0,,1.0,1979.0,1979.0,
2414,232403001081.0,232403001121.0,1.0,,,2005.0,2005.0,
2415,232403003002.0,232403003003.0,2.0,,,1987.0,1987.0,
2416,232403003002.0,232403003004.0,1.0,,,1993.0,1993.0,
2417,232403004002.0,232403004003.0,2.0,,,1992.0,1991.0,
2418,232403004002.0,232403004061.0,1.0,,,2000.0,2000.0,
2419,232403006002.0,232403006003.0,2.0,,,1983.0,1983.0,
2420,232403006002.0,232403006004.0,1.0,,,1986.0,1986.0,
2421,232403007002.0,232403007003.0,1.0,,1.0,1981.0,1981.0,
2422,232403010002.0,232403010003.0,2.0,,,1977.0,1976.0,
2423,232403011002.0,232403011003.0,1.0,,1.0,1989.0,1989.0,
2424,232403012002.0,232403012003.0,2.0,,,1995.0,1995.0,
2425,232403013002.0,232403013003.0,1.0,,,1986.0,1986.0,
2426,232403013002.0,232403013004.0,2.0,,,1989.0,1989.0,
2427,232403015002.0,232403015003.0,1.0,,,1992.0,1992.0,
2428,232403017002.0,232403017003.0,1.0,,,1988.0,1988.0,
2429,232403018002.0,232403018003.0,2.0,,,1993.0,1993.0,
2430,232403018002.0,232403018004.0,1.0,,,1995.0,1995.0,
2431,232403019002.0,232403019003.0,2.0,,,1990.0,1989.0,
2432,232403020002.0,232403020003.0,1.0,,,1976.0,1976.0,
2433,232403020061.0,232403020081.0,1.0,,,2001.0,2001.0,
2434,232403061002.0,232403061003.0,1.0,,,1979.0,1979.0,
2435,232403061002.0,232403061004.0,1.0,,,1982.0,1982.0,
2436,232403062002.0,232403062003.0,1.0,,,1981.0,1980.0,
2437,232403062002.0,232403062004.0,1.0,,,1983.0,1983.0,
2438,232403063002.0,232403063003.0,1.0,,,1996.0,1996.0,
2439,232403064002.0,232403064003.0,1.0,,,1999.0,1999.0,
2440,232403081002.0,232403081003.0,2.0,,,1983.0,1983.0,
2441,232403081002.0,232403081801.0,2.0,,,1980.0,1980.0,
2442,232403081002.0,232403081802.0,2.0,,,1981.0,1981.0,
2443,232403082002.0,232403082801.0,2.0,,,1976.0,1976.0,
2444,232403082002.0,232403082802.0,2.0,,,1978.0,1978.0,
2445,232403083002.0,232403083003.0,2.0,,,1991.0,1990.0,
2446,232403121002.0,232403121801.0,2.0,,,1982.0,1982.0,
2447,232403121002.0,232403121802.0,2.0,,,1984.0,1984.0,
2448,232403121002.0,232403121803.0,2.0,,,1998.0,1998.0,
2449,232403122002.0,232403122003.0,1.0,,,1988.0,1988.0,
2450,232403124002.0,232403124003.0,1.0,,,1982.0,1982.0,
2451,232403124002.0,232403124004.0,2.0,,,1985.0,1985.0,
2452,232403124002.0,232403124005.0,2.0,,,1985.0,1985.0,
2453,232403125002.0,232403125801.0,2.0,,,1988.0,1988.0,
2454,232403127002.0,232403127801.0,1.0,,,1985.0,1985.0,
2455,232403128002.0,232403128003.0,2.0,,,1987.0,1986.0,
2456,232403128002.0,232403128004.0,2.0,,,1988.0,1988.0,
2457,232403128002.0,232403128005.0,2.0,,,1990.0,1990.0,
2458,232403129001.0,232403129002.0,1.0,,,1985.0,1985.0,
2459,232403129001.0,232403129802.0,1.0,,,1990.0,,
2460,232403130004.0,232403130005.0,2.0,,,1995.0,1995.0,
2461,232404001002.0,232404001003.0,1.0,,,1993.0,1993.0,
2462,232404003002.0,232404003003.0,2.0,,,1992.0,1992.0,
2463,232404003002.0,232404003061.0,1.0,,,1997.0,1997.0,
2464,232404004002.0,232404004003.0,2.0,,,1987.0,1987.0,
2465,232404004002.0,232404004004.0,1.0,,,1996.0,1996.0,
2466,232404005002.0,232404005003.0,1.0,,,1996.0,1996.0,
2467,232404006002.0,232404006003.0,2.0,,,1978.0,1978.0,
2468,232404006002.0,232404006801.0,2.0,,,1969.0,1969.0,
2469,232404006002.0,232404006802.0,2.0,,,1971.0,1971.0,
2470,232404006002.0,232404006803.0,1.0,,,1974.0,1974.0,
2471,232404008002.0,232404008003.0,1.0,,,1990.0,1990.0,
2472,232404009002.0,232404009003.0,1.0,,,1978.0,1978.0,
2473,232404009002.0,232404141001.0,1.0,,,1981.0,1981.0,
2474,232404011002.0,232404011003.0,2.0,,,1985.0,1985.0,
2475,232404011002.0,232404011004.0,1.0,,,1989.0,1988.0,
2476,232404012002.0,232404012003.0,1.0,,,1989.0,1989.0,
2477,232404012002.0,232404012004.0,2.0,,,1992.0,1992.0,
2478,232404012121.0,232404012122.0,1.0,,,2009.0,2009.0,
2479,232404013002.0,232404013003.0,1.0,,,1986.0,1986.0,
2480,232404014002.0,232404014005.0,1.0,,,1993.0,1993.0,
2481,232404015002.0,232404015003.0,2.0,,,1977.0,1977.0,
2482,232404015002.0,232404015004.0,1.0,,,1982.0,1982.0,
2483,232404015002.0,232404015801.0,2.0,,,1980.0,1980.0,
2484,232404015002.0,232404015802.0,1.0,,,1986.0,1986.0,
2485,232404015002.0,232404015803.0,2.0,,,1978.0,1978.0,
2486,232404015121.0,232404015141.0,1.0,,,2011.0,2011.0,
2487,232404015121.0,232404015161.0,2.0,,,2005.0,2005.0,
2488,232404016002.0,232404016003.0,1.0,,,1975.0,1975.0,
2489,232404016002.0,232404016801.0,2.0,,,1968.0,1968.0,
2490,232404016002.0,232404016802.0,2.0,,,1970.0,1970.0,
2491,232404017002.0,232404017003.0,1.0,,,1981.0,1980.0,
2492,232404017002.0,232404017004.0,2.0,,,1991.0,1991.0,
2493,232404018002.0,232404018003.0,1.0,,,1989.0,1989.0,
2494,232404019002.0,232404019003.0,2.0,,,1997.0,1996.0,
2495,232404019002.0,232404019141.0,1.0,,,2007.0,2007.0,
2496,232404020002.0,232404020003.0,2.0,,,1991.0,1991.0,
2497,232404020002.0,232404020081.0,1.0,,,2002.0,2002.0,
2498,232404083002.0,232404083801.0,1.0,,,1985.0,1985.0,
2499,232404083002.0,232404083802.0,2.0,,,1985.0,1985.0,
2500,232404141002.0,232404141003.0,1.0,,,2006.0,2006.0,
2501,232404163002.0,232404163003.0,2.0,,,1999.0,1999.0,
2502,232404163002.0,232404163801.0,2.0,,,1991.0,,
2503,311101002002.0,311101002003.0,2.0,,,1994.0,1994.0,
2504,311101004002.0,311101004003.0,1.0,,,1998.0,1998.0,
2505,311101007002.0,311101007003.0,1.0,,,1995.0,1995.0,
2506,311101008003.0,311101008004.0,1.0,,,1999.0,1999.0,
2507,311101010001.0,311101010004.0,1.0,,,1999.0,1999.0,
2508,311101013002.0,311101013003.0,1.0,,,2004.0,2004.0,
2509,311101015002.0,311101015003.0,1.0,,,1997.0,1997.0,
2510,311101018002.0,311101018003.0,2.0,,,1989.0,1989.0,
2511,311101019002.0,311101019003.0,1.0,,,2000.0,2000.0,
2512,311101020002.0,311101020003.0,1.0,,,1998.0,1998.0,
2513,311101164002.0,311101164003.0,2.0,,,2002.0,2002.0,
2514,311101165002.0,311101165003.0,2.0,,,2004.0,2004.0,
2515,311102001003.0,311102001004.0,2.0,,,2008.0,2008.0,
2516,311102002002.0,311102002003.0,1.0,,,1998.0,1998.0,
2517,311102006004.0,311102006005.0,1.0,,,2008.0,2008.0,
2518,311102007001.0,311102007003.0,2.0,,,1997.0,1997.0,
2519,311102010002.0,311102010003.0,2.0,,,1992.0,1992.0,
2520,311102011001.0,311102011003.0,2.0,,,2000.0,1999.0,
2521,311102020004.0,311102020005.0,2.0,,,2009.0,2009.0,
2522,311103003001.0,311103003003.0,1.0,,,1989.0,1989.0,
2523,311103004002.0,311103004003.0,1.0,,,1985.0,1985.0,
2524,311103004002.0,311103004004.0,1.0,,,1985.0,1985.0,
2525,311103009002.0,311103009003.0,2.0,,,1988.0,1987.0,
2526,311103011001.0,311103011003.0,1.0,,,2003.0,2002.0,
2527,311103013004.0,311103013005.0,1.0,,,2009.0,2009.0,
2528,311103014002.0,311103014003.0,2.0,,,2009.0,2009.0,
2529,311103016002.0,311103016003.0,2.0,,,2002.0,2001.0,
2530,311103017002.0,311103017003.0,2.0,,,2003.0,2003.0,
2531,311103018001.0,311103018003.0,1.0,,,1997.0,1997.0,
2532,311103020001.0,311103020003.0,1.0,,,2006.0,2005.0,
2533,311103163001.0,311103163003.0,2.0,,,1999.0,1999.0,
2534,311104001001.0,311104001003.0,2.0,,,1995.0,1995.0,
2535,311104003002.0,311104003003.0,1.0,,,2006.0,2005.0,
2536,311104004002.0,311104004003.0,1.0,,,1997.0,1997.0,
2537,311104007002.0,311104007003.0,2.0,,,1989.0,1989.0,
2538,311104009001.0,311104009003.0,2.0,,,1996.0,1996.0,
2539,311104011001.0,311104011003.0,2.0,,,1988.0,1988.0,
2540,311104013002.0,311104013003.0,2.0,,,1999.0,1999.0,
2541,311104018002.0,311104018003.0,1.0,,,1989.0,1989.0,
2542,311104019002.0,311104019003.0,2.0,,,1993.0,1993.0,
2543,311106001002.0,311106001003.0,2.0,,,1999.0,1998.0,
2544,311106002002.0,311106002003.0,1.0,,,1998.0,1998.0,
2545,311106003002.0,311106003003.0,2.0,,,1996.0,1996.0,
2546,311106004002.0,311106004003.0,1.0,,,2014.0,2014.0,
2547,311106005002.0,311106005003.0,1.0,,,1990.0,1990.0,
2548,311106006002.0,311106006003.0,1.0,,,2004.0,2004.0,
2549,311106008002.0,311106008003.0,2.0,,,2006.0,2006.0,
2550,311106009002.0,311106009003.0,1.0,,,1988.0,1987.0,
2551,311106013001.0,311106013003.0,1.0,,,1992.0,1992.0,
2552,311106015002.0,311106015003.0,1.0,,,2005.0,2005.0,
2553,311106017002.0,311106017003.0,2.0,,,1995.0,1995.0,
2554,311106018002.0,311106018003.0,2.0,,,2003.0,2003.0,
2555,311106019002.0,311106019003.0,2.0,,,1997.0,1997.0,
2556,311201003001.0,311201003002.0,2.0,,,2000.0,2000.0,
2557,311201009002.0,311201009003.0,1.0,,,1982.0,1982.0,
2558,311201010001.0,311201010002.0,1.0,,,1994.0,1994.0,
2559,311201018004.0,311201018005.0,1.0,,,2011.0,2011.0,
2560,311201019002.0,311201019003.0,1.0,,,2011.0,2011.0,
2561,311201020002.0,311201020003.0,2.0,,,1997.0,1997.0,
2562,311202004001.0,311202004003.0,2.0,,,1997.0,1997.0,
2563,311202005002.0,311202005003.0,1.0,,,1996.0,1995.0,
2564,311202008002.0,311202008003.0,2.0,,,1998.0,1998.0,
2565,311202009003.0,311202009801.0,1.0,,,2014.0,,
2566,311202010005.0,311202010004.0,2.0,,,1987.0,1987.0,
2567,311202013003.0,311202013004.0,1.0,,,1996.0,1996.0,
2568,311202015001.0,311202015004.0,1.0,,,1995.0,1995.0,
2569,311202020002.0,311202020003.0,2.0,,,2000.0,2000.0,
2570,311202161001.0,311202161801.0,2.0,,,2002.0,,
2571,311202162001.0,311202162801.0,1.0,,,1992.0,,
2572,311203001001.0,311203001005.0,2.0,,,2005.0,2005.0,
2573,311203002002.0,311203002801.0,2.0,,,1991.0,1990.0,
2574,311203003002.0,311203003004.0,1.0,,,2002.0,2002.0,
2575,311203005001.0,311203005004.0,2.0,,,2006.0,2006.0,
2576,311203006001.0,311203006004.0,2.0,,,2011.0,2011.0,
2577,311203009003.0,311203009004.0,2.0,,,1998.0,1998.0,
2578,311203011002.0,311203011003.0,2.0,,,2002.0,2002.0,
2579,311203012002.0,311203012003.0,2.0,,,2005.0,2005.0,
2580,311203013002.0,311203013003.0,2.0,,,2007.0,2007.0,
2581,311203015002.0,311203015003.0,2.0,,,2004.0,2004.0,
2582,311203016003.0,311203016004.0,1.0,,,2007.0,2007.0,
2583,311203018002.0,311203018003.0,1.0,,,1992.0,1992.0,
2584,311203020002.0,311203020003.0,2.0,,,2001.0,2001.0,
2585,311204004161.0,311204004162.0,1.0,,,2015.0,2014.0,
2586,311204006002.0,311204006003.0,1.0,,,1995.0,1995.0,
2587,311204007003.0,311204007005.0,1.0,,,2009.0,2009.0,
2588,311204008003.0,311204008005.0,2.0,,,1998.0,1998.0,
2589,311204009003.0,311204009004.0,1.0,,,1997.0,1997.0,
2590,311204010003.0,311204010004.0,2.0,,,2006.0,2006.0,
2591,311204012004.0,311204012005.0,1.0,,,2005.0,2005.0,
2592,311204016004.0,311204016005.0,2.0,,,2008.0,2008.0,
2593,311204017003.0,311204017005.0,1.0,,,2002.0,2002.0,
2594,311204018001.0,311204018003.0,1.0,,,1998.0,1998.0,
2595,311204020002.0,311204020003.0,1.0,,,1999.0,1998.0,
2596,311204163002.0,311204163003.0,2.0,,,2007.0,2007.0,
2597,311205004001.0,311205004801.0,2.0,,,1996.0,,
2598,311205013002.0,311205013003.0,1.0,,,2014.0,2014.0,
2599,311205014002.0,311205014003.0,1.0,,,2014.0,2014.0,
2600,311205016001.0,311205016003.0,1.0,,,2013.0,2013.0,
2601,311301002001.0,311301002003.0,2.0,,,2008.0,2008.0,
2602,311301008002.0,311301008003.0,2.0,,,1997.0,1997.0,
2603,311301011002.0,311301011003.0,2.0,,,2002.0,2002.0,
2604,311301012002.0,311301012003.0,2.0,,,1998.0,1998.0,
2605,311301014002.0,311301014003.0,1.0,,,1988.0,1988.0,
2606,311301014162.0,311301014161.0,1.0,,,2015.0,2015.0,
2607,311301015001.0,311301015002.0,1.0,,,1987.0,1987.0,
2608,311301016002.0,311301016003.0,1.0,,,1994.0,1994.0,
2609,311302002004.0,311302002005.0,2.0,,,2010.0,2010.0,
2610,311302005001.0,311302005005.0,1.0,,,1995.0,1995.0,
2611,311302007003.0,311302007005.0,2.0,,,2008.0,2008.0,
2612,311302009004.0,311302009005.0,2.0,,,2008.0,2008.0,
2613,311302012004.0,311302012005.0,2.0,,,2009.0,2009.0,
2614,311302013004.0,311302013005.0,1.0,,,1997.0,1997.0,
2615,311302014004.0,311302014005.0,1.0,,,2011.0,2011.0,
2616,311302017004.0,311302017005.0,2.0,,,2007.0,2007.0,
2617,311302020002.0,311302020003.0,1.0,,,1994.0,1994.0,
2618,311302161004.0,311302161005.0,1.0,,,2004.0,2004.0,
2619,311302162001.0,311302162003.0,1.0,,,1999.0,1999.0,
2620,311302163002.0,311302163003.0,1.0,,,2000.0,2000.0,
2621,311302164001.0,311302164003.0,2.0,,,2001.0,2001.0,
2622,311302165002.0,311302165003.0,2.0,,,1996.0,1996.0,
2623,311302166003.0,311302166005.0,1.0,,,2012.0,2012.0,
2624,311303002002.0,311303002003.0,2.0,,,1998.0,1998.0,
2625,311303003161.0,311303003162.0,1.0,,,2007.0,2007.0,
2626,311303005002.0,311303005003.0,2.0,,,1994.0,1994.0,
2627,311303007002.0,311303007003.0,1.0,,,1986.0,1986.0,
2628,311303015003.0,311303015004.0,2.0,,,2003.0,2003.0,
2629,311303020002.0,311303020003.0,2.0,,,2003.0,2003.0,
2630,311303161005.0,311303161004.0,1.0,,,2007.0,2007.0,
2631,311303166003.0,311303166005.0,2.0,,,2004.0,2004.0,
2632,311303167004.0,311303167003.0,2.0,,,2007.0,2006.0,
2633,311304002002.0,311304002003.0,1.0,,,1986.0,1986.0,
2634,311304003003.0,311304003004.0,1.0,,,1993.0,1993.0,
2635,311304006002.0,311304006003.0,1.0,,,2001.0,2001.0,
2636,311304007002.0,311304007003.0,2.0,,,1995.0,1995.0,
2637,311304009003.0,311304009002.0,1.0,,,1999.0,1999.0,
2638,311304010003.0,311304010004.0,1.0,,,2007.0,2007.0,
2639,311304012003.0,311304012002.0,2.0,,,1997.0,1997.0,
2640,311304018002.0,311304018003.0,2.0,,,1995.0,1995.0,
2641,311304020002.0,311304020003.0,2.0,,,2003.0,2003.0,
2642,311304176001.0,311304176003.0,2.0,,,2012.0,2012.0,
2643,311401003004.0,311401003005.0,2.0,,,2009.0,2009.0,
2644,311401006003.0,311401006004.0,1.0,,,2004.0,2004.0,
2645,311401010003.0,311401010004.0,2.0,,,2009.0,2008.0,
2646,311401011001.0,311401011002.0,2.0,,,1988.0,1988.0,
2647,311401013002.0,311401013003.0,1.0,,,1993.0,1993.0,
2648,311401016002.0,311401016801.0,2.0,,,1986.0,1986.0,
2649,311401017002.0,311401017003.0,1.0,,,1987.0,1987.0,
2650,311401020002.0,311401020003.0,1.0,,,2007.0,2007.0,
2651,311401161002.0,311401161801.0,1.0,,,1994.0,,
2652,311401162002.0,311401162003.0,2.0,,,2007.0,2007.0,
2653,311402004001.0,311402004003.0,2.0,,,1988.0,1988.0,
2654,311402006001.0,311402006003.0,2.0,,,1995.0,1995.0,
2655,311402010002.0,311402010003.0,2.0,,,1992.0,1992.0,
