,idind,Sex
7185,4.32304E+11,1
7186,4.32304E+11,0
7187,4.32304E+11,1
7188,4.32304E+11,0
7189,4.32304E+11,0
7190,4.32304E+11,1
7191,4.32304E+11,0
7192,4.32304E+11,1
7193,4.32304E+11,1
7194,4.32304E+11,0
7195,4.32304E+11,1
7196,4.32304E+11,0
7197,4.32304E+11,0
7198,4.32304E+11,1
7199,4.32304E+11,0
7200,4.32304E+11,1
7201,4.32304E+11,0
7202,4.32304E+11,1
7203,4.32304E+11,0
7204,4.32304E+11,1
7205,4.32304E+11,0
7206,4.32304E+11,1
7207,4.32304E+11,1
7208,4.32304E+11,0
7209,4.32304E+11,0
7210,4.32304E+11,0
7211,4.32304E+11,0
7212,4.32304E+11,1
7213,4.32304E+11,1
7214,4.32304E+11,1
7215,4.32304E+11,0
7216,4.32304E+11,0
7217,4.32304E+11,1
7218,4.32401E+11,0
7219,4.32401E+11,0
7220,4.32401E+11,0
7221,4.32401E+11,1
7222,4.32401E+11,1
7223,4.32401E+11,0
7224,4.32401E+11,1
7225,4.32401E+11,1
7226,4.32401E+11,0
7227,4.32401E+11,1
7228,4.32401E+11,0
7229,4.32401E+11,1
7230,4.32401E+11,0
7231,4.32401E+11,1
7232,4.32401E+11,0
7233,4.32401E+11,1
7234,4.32401E+11,0
7235,4.32401E+11,0
7236,4.32401E+11,0
7237,4.32401E+11,0
7238,4.32401E+11,0
7239,4.32401E+11,0
7240,4.32401E+11,0
7241,4.32401E+11,1
7242,4.32401E+11,0
7243,4.32401E+11,1
7244,4.32401E+11,0
7245,4.32401E+11,0
7246,4.32401E+11,1
7247,4.32401E+11,0
7248,4.32401E+11,1
7249,4.32401E+11,1
7250,4.32401E+11,0
7251,4.32401E+11,0
7252,4.32401E+11,1
7253,4.32401E+11,0
7254,4.32401E+11,1
7255,4.32401E+11,1
7256,4.32401E+11,0
7257,4.32401E+11,1
7258,4.32401E+11,0
7259,4.32401E+11,1
7260,4.32401E+11,1
7261,4.32401E+11,0
7262,4.32402E+11,1
7263,4.32402E+11,0
7264,4.32402E+11,0
7265,4.32402E+11,1
7266,4.32402E+11,0
7267,4.32402E+11,1
7268,4.32402E+11,1
7269,4.32402E+11,1
7270,4.32402E+11,0
7271,4.32402E+11,1
7272,4.32402E+11,0
7273,4.32402E+11,0
7274,4.32402E+11,1
7275,4.32402E+11,1
7276,4.32402E+11,0
7277,4.32402E+11,0
7278,4.32402E+11,1
7279,4.32402E+11,1
7280,4.32402E+11,1
7281,4.32402E+11,0
7282,4.32402E+11,0
7283,4.32402E+11,1
7284,4.32402E+11,0
7285,4.32402E+11,0
7286,4.32402E+11,1
7287,4.32402E+11,1
7288,4.32402E+11,0
7289,4.32402E+11,1
7290,4.32402E+11,1
7291,4.32402E+11,1
7292,4.32402E+11,0
7293,4.32402E+11,0
7294,4.32403E+11,1
7295,4.32403E+11,0
7296,4.32403E+11,1
7297,4.32403E+11,1
7298,4.32403E+11,0
7299,4.32403E+11,0
7300,4.32403E+11,0
7301,4.32403E+11,0
7302,4.32403E+11,1
7303,4.32403E+11,0
7304,4.32403E+11,0
7305,4.32403E+11,0
7306,4.32403E+11,1
7307,4.32403E+11,1
7308,4.32403E+11,0
7309,4.32403E+11,1
7310,4.32403E+11,1
7311,4.32403E+11,0
7312,4.32403E+11,0
7313,4.32403E+11,0
7314,4.32403E+11,0
7315,4.32403E+11,0
7316,4.32403E+11,1
7317,4.32403E+11,0
7318,4.32403E+11,1
7319,4.32403E+11,0
7320,4.32403E+11,1
7321,4.32403E+11,0
7322,4.32403E+11,1
7323,4.32403E+11,1
7324,4.32403E+11,0
7325,4.32403E+11,0
7326,4.32403E+11,0
7327,4.32403E+11,1
7328,4.32403E+11,0
7329,4.32403E+11,1
7330,4.32403E+11,1
7331,4.32403E+11,0
7332,4.32403E+11,1
7333,4.32403E+11,0
7334,4.32403E+11,1
7335,4.32403E+11,1
7336,4.32403E+11,0
7337,4.32403E+11,1
7338,4.32403E+11,0
7339,4.32403E+11,1
7340,4.32403E+11,1
7341,4.32403E+11,0
7342,4.32403E+11,0
7343,4.32403E+11,1
7344,4.32403E+11,0
7345,4.32403E+11,1
7346,4.32403E+11,0
7347,4.32403E+11,1
7348,4.32403E+11,0
7349,4.32403E+11,1
7350,4.32403E+11,0
7351,4.32403E+11,1
7352,4.32403E+11,0
7353,4.32403E+11,0
7354,4.32403E+11,1
7355,4.32403E+11,1
7356,4.32403E+11,1
7357,4.32403E+11,0
7358,4.32403E+11,1
7359,4.32404E+11,1
7360,4.32404E+11,0
7361,4.32404E+11,1
7362,4.32404E+11,0
7363,4.32404E+11,1
7364,4.32404E+11,0
7365,4.32404E+11,1
7366,4.32404E+11,1
7367,4.32404E+11,1
7368,4.32404E+11,0
7369,4.32404E+11,0
7370,4.32404E+11,1
7371,4.32404E+11,0
7372,4.32404E+11,0
7373,4.32404E+11,0
7374,4.32404E+11,1
7375,4.32404E+11,0
7376,4.32404E+11,1
7377,4.32404E+11,0
7378,4.32404E+11,1
7379,4.32404E+11,0
7380,4.32404E+11,0
7381,4.32404E+11,1
7382,4.32404E+11,1
7383,4.32404E+11,0
7384,4.32404E+11,1
7385,4.32404E+11,0
7386,4.32404E+11,1
7387,4.32404E+11,0
7388,4.32404E+11,0
7389,4.32404E+11,0
7390,4.32404E+11,1
7391,4.32404E+11,1
7392,4.32404E+11,0
7393,4.32404E+11,1
7394,4.32404E+11,0
7395,4.32404E+11,1
7396,4.32404E+11,1
7397,4.32404E+11,0
7398,4.32404E+11,0
7399,4.32404E+11,0
7400,4.32404E+11,1
7401,4.32404E+11,0
7402,4.32404E+11,0
7403,4.32404E+11,1
7404,4.32404E+11,1
7405,4.32404E+11,0
7406,4.32404E+11,0
7407,4.32404E+11,1
7408,4.32404E+11,0
7409,4.51102E+11,1
7410,4.51102E+11,0
7411,4.51102E+11,1
7412,4.51102E+11,0
7413,4.51102E+11,0
7414,4.51102E+11,0
7415,4.51102E+11,1
7416,4.51102E+11,0
7417,4.51102E+11,1
7418,4.51102E+11,0
7419,4.51102E+11,1
7420,4.51102E+11,0
7421,4.51102E+11,1
7422,4.51102E+11,0
7423,4.51102E+11,0
7424,4.51102E+11,1
7425,4.51102E+11,1
7426,4.51102E+11,0
7427,4.51102E+11,0
7428,4.51102E+11,1
7429,4.51102E+11,1
7430,4.51102E+11,0
7431,4.51102E+11,0
7432,4.51102E+11,1
7433,4.51102E+11,0
7434,4.51102E+11,0
7435,4.51102E+11,0
7436,4.51102E+11,0
7437,4.51102E+11,0
7438,4.51102E+11,1
7439,4.51102E+11,0
7440,4.51102E+11,1
7441,4.51102E+11,1
7442,4.51103E+11,0
7443,4.51103E+11,1
7444,4.51103E+11,0
7445,4.51103E+11,0
7446,4.51103E+11,0
7447,4.51103E+11,1
7448,4.51103E+11,0
7449,4.51103E+11,0
7450,4.51103E+11,1
7451,4.51103E+11,0
7452,4.51103E+11,0
7453,4.51103E+11,1
7454,4.51103E+11,0
7455,4.51103E+11,0
7456,4.51103E+11,1
7457,4.51103E+11,0
7458,4.51103E+11,1
7459,4.51103E+11,1
7460,4.51103E+11,1
7461,4.51103E+11,0
7462,4.51103E+11,0
7463,4.51103E+11,1
7464,4.51103E+11,0
7465,4.51103E+11,1
7466,4.51103E+11,0
7467,4.51103E+11,1
7468,4.51103E+11,1
7469,4.51103E+11,0
7470,4.51103E+11,0
7471,4.51103E+11,0
7472,4.51103E+11,1
7473,4.51103E+11,0
7474,4.51103E+11,1
7475,4.51103E+11,1
7476,4.51103E+11,0
7477,4.51103E+11,1
7478,4.51104E+11,1
7479,4.51104E+11,0
7480,4.51104E+11,0
7481,4.51104E+11,1
7482,4.51104E+11,1
7483,4.51104E+11,0
7484,4.51104E+11,0
7485,4.51104E+11,1
7486,4.51104E+11,0
7487,4.51104E+11,0
7488,4.51104E+11,1
7489,4.51104E+11,1
7490,4.51104E+11,0
7491,4.51104E+11,1
7492,4.51104E+11,0
7493,4.51104E+11,1
7494,4.51104E+11,0
7495,4.51104E+11,0
7496,4.51104E+11,1
7497,4.51104E+11,1
7498,4.51104E+11,1
7499,4.51104E+11,0
7500,4.51104E+11,1
7501,4.51104E+11,1
7502,4.51104E+11,0
7503,4.51104E+11,1
7504,4.51104E+11,0
7505,4.51104E+11,1
7506,4.51104E+11,0
7507,4.51104E+11,1
7508,4.51104E+11,0
7509,4.51104E+11,0
7510,4.51104E+11,0
7511,4.51104E+11,1
7512,4.51104E+11,1
7513,4.51104E+11,0
7514,4.51104E+11,1
7515,4.51105E+11,1
7516,4.51105E+11,0
7517,4.51105E+11,1
7518,4.51105E+11,1
7519,4.51105E+11,1
7520,4.51105E+11,0
7521,4.51105E+11,1
7522,4.51105E+11,1
7523,4.51105E+11,0
7524,4.51105E+11,1
7525,4.51105E+11,0
7526,4.51105E+11,1
7527,4.51105E+11,1
7528,4.51105E+11,0
7529,4.51105E+11,1
7530,4.51105E+11,1
7531,4.51105E+11,0
7532,4.51105E+11,1
7533,4.51105E+11,0
7534,4.51105E+11,1
7535,4.51105E+11,1
7536,4.51105E+11,1
7537,4.51105E+11,0
7538,4.51105E+11,1
7539,4.51105E+11,0
7540,4.51105E+11,1
7541,4.51105E+11,0
7542,4.51105E+11,1
7543,4.51105E+11,0
7544,4.51201E+11,1
7545,4.51201E+11,0
7546,4.51201E+11,0
7547,4.51201E+11,1
7548,4.51201E+11,0
7549,4.51201E+11,0
7550,4.51201E+11,0
7551,4.51201E+11,0
7552,4.51201E+11,
7553,4.51201E+11,1
7554,4.51201E+11,0
7555,4.51201E+11,1
7556,4.51201E+11,0
7557,4.51201E+11,1
7558,4.51201E+11,0
7559,4.51201E+11,0
7560,4.51201E+11,1
7561,4.51201E+11,0
7562,4.51201E+11,1
7563,4.51201E+11,0
7564,4.51201E+11,1
7565,4.51201E+11,0
7566,4.51201E+11,1
7567,4.51201E+11,0
7568,4.51202E+11,1
7569,4.51202E+11,0
7570,4.51202E+11,0
7571,4.51202E+11,0
7572,4.51202E+11,1
7573,4.51202E+11,0
7574,4.51202E+11,1
7575,4.51202E+11,1
7576,4.51202E+11,0
7577,4.51202E+11,1
7578,4.51202E+11,1
7579,4.51202E+11,0
7580,4.51202E+11,1
7581,4.51202E+11,1
7582,4.51202E+11,0
7583,4.51202E+11,1
7584,4.51202E+11,0
7585,4.51202E+11,0
7586,4.51202E+11,1
7587,4.51202E+11,0
7588,4.51202E+11,1
7589,4.51202E+11,0
7590,4.51202E+11,0
7591,4.51202E+11,1
7592,4.51202E+11,0
7593,4.51202E+11,1
7594,4.51202E+11,0
7595,4.51202E+11,1
7596,4.51202E+11,
7597,4.51202E+11,1
7598,4.51202E+11,0
7599,4.51202E+11,0
7600,4.51202E+11,1
7601,4.51202E+11,0
7602,4.51202E+11,1
7603,4.51202E+11,
7604,4.51202E+11,
7605,4.51202E+11,1
7606,4.51202E+11,0
7607,4.51202E+11,0
7608,4.51203E+11,1
7609,4.51203E+11,0
7610,4.51203E+11,1
7611,4.51203E+11,1
7612,4.51203E+11,1
7613,4.51203E+11,0
7614,4.51203E+11,0
7615,4.51203E+11,1
7616,4.51203E+11,0
7617,4.51203E+11,1
7618,4.51203E+11,1
7619,4.51203E+11,1
7620,4.51203E+11,1
7621,4.51203E+11,0
7622,4.51203E+11,1
7623,4.51203E+11,0
7624,4.51203E+11,1
7625,4.51203E+11,0
7626,4.51203E+11,1
7627,4.51203E+11,0
7628,4.51203E+11,0
7629,4.51203E+11,0
7630,4.51203E+11,0
7631,4.51203E+11,1
7632,4.51203E+11,0
7633,4.51203E+11,0
7634,4.51203E+11,0
7635,4.51203E+11,1
7636,4.51203E+11,0
7637,4.51203E+11,0
7638,4.51203E+11,1
7639,4.51203E+11,0
7640,4.51203E+11,1
7641,4.51203E+11,1
7642,4.51203E+11,0
7643,4.51203E+11,0
7644,4.51203E+11,1
7645,4.51203E+11,0
7646,4.51203E+11,1
7647,4.51203E+11,1
7648,4.51203E+11,0
7649,4.51203E+11,1
7650,4.51203E+11,1
7651,4.51203E+11,0
7652,4.51203E+11,1
7653,4.51203E+11,1
7654,4.51203E+11,0
7655,4.51203E+11,1
7656,4.51203E+11,0
7657,4.51203E+11,0
7658,4.51203E+11,1
7659,4.51203E+11,0
7660,4.51203E+11,0
7661,4.51203E+11,0
7662,4.51203E+11,1
7663,4.51203E+11,0
7664,4.51203E+11,0
7665,4.51203E+11,0
7666,4.51203E+11,0
7667,4.51203E+11,0
7668,4.51203E+11,1
7669,4.51203E+11,1
7670,4.51203E+11,0
7671,4.51203E+11,1
7672,4.51203E+11,1
7673,4.51203E+11,0
7674,4.51203E+11,0
7675,4.51203E+11,0
7676,4.51203E+11,1
7677,4.51204E+11,1
7678,4.51204E+11,0
7679,4.51204E+11,1
7680,4.51204E+11,0
7681,4.51204E+11,0
7682,4.51204E+11,0
7683,4.51204E+11,1
7684,4.51204E+11,0
7685,4.51204E+11,1
7686,4.51204E+11,0
7687,4.51204E+11,1
7688,4.51204E+11,1
7689,4.51204E+11,0
7690,4.51204E+11,0
7691,4.51204E+11,0
7692,4.51204E+11,1
7693,4.51204E+11,0
7694,4.51204E+11,0
7695,4.51204E+11,1
7696,4.51204E+11,0
7697,4.51204E+11,1
7698,4.51204E+11,0
7699,4.51204E+11,1
7700,4.51204E+11,0
7701,4.51204E+11,1
7702,4.51204E+11,1
7703,4.51204E+11,0
7704,4.51204E+11,1
7705,4.51204E+11,0
7706,4.51204E+11,1
7707,4.51204E+11,0
7708,4.51204E+11,1
7709,4.51204E+11,1
7710,4.51204E+11,0
7711,4.51204E+11,1
7712,4.51204E+11,1
7713,4.51204E+11,0
7714,4.51204E+11,1
7715,4.51204E+11,1
7716,4.51204E+11,0
7717,4.51204E+11,0
7718,4.51204E+11,1
7719,4.51204E+11,0
7720,4.51204E+11,1
7721,4.51204E+11,0
7722,4.51204E+11,0
7723,4.51204E+11,1
7724,4.51204E+11,0
7725,4.51204E+11,1
7726,4.51204E+11,1
7727,4.51204E+11,1
7728,4.51204E+11,0
7729,4.51204E+11,1
7730,4.51204E+11,1
7731,4.51204E+11,0
7732,4.51204E+11,1
7733,4.51204E+11,0
7734,4.51204E+11,0
7735,4.51204E+11,0
7736,4.51204E+11,1
7737,4.51204E+11,1
7738,4.51204E+11,0
7739,4.51204E+11,1
7740,4.51204E+11,0
7741,4.51204E+11,1
7742,4.51204E+11,0
7743,4.52102E+11,1
7744,4.52102E+11,0
7745,4.52102E+11,1
7746,4.52102E+11,0
7747,4.52102E+11,1
7748,4.52102E+11,0
7749,4.52102E+11,1
7750,4.52102E+11,1
7751,4.52102E+11,1
7752,4.52102E+11,0
7753,4.52102E+11,1
7754,4.52102E+11,0
7755,4.52102E+11,0
7756,4.52102E+11,0
7757,4.52102E+11,0
7758,4.52102E+11,1
7759,4.52102E+11,1
7760,4.52102E+11,0
7761,4.52102E+11,1
7762,4.52102E+11,0
7763,4.52102E+11,1
7764,4.52102E+11,0
7765,4.52102E+11,1
7766,4.52102E+11,0
7767,4.52102E+11,1
7768,4.52102E+11,1
7769,4.52102E+11,1
7770,4.52102E+11,1
7771,4.52102E+11,0
7772,4.52102E+11,1
7773,4.52102E+11,1
7774,4.52102E+11,0
7775,4.52102E+11,1
7776,4.52102E+11,0
7777,4.52102E+11,0
7778,4.52102E+11,0
7779,4.52102E+11,0
7780,4.52102E+11,1
7781,4.52102E+11,0
7782,4.52102E+11,0
7783,4.52102E+11,1
7784,4.52102E+11,0
7785,4.52102E+11,1
7786,4.52102E+11,0
7787,4.52102E+11,0
7788,4.52102E+11,1
7789,4.52102E+11,1
7790,4.52102E+11,0
7791,4.52102E+11,0
7792,4.52102E+11,1
7793,4.52102E+11,0
7794,4.52102E+11,1
7795,4.52102E+11,1
7796,4.52102E+11,1
7797,4.52102E+11,1
7798,4.52102E+11,0
7799,4.52103E+11,1
7800,4.52103E+11,1
7801,4.52103E+11,0
7802,4.52103E+11,0
7803,4.52103E+11,1
7804,4.52103E+11,1
7805,4.52103E+11,0
7806,4.52103E+11,0
7807,4.52103E+11,1
7808,4.52103E+11,0
7809,4.52103E+11,1
7810,4.52103E+11,1
7811,4.52103E+11,0
7812,4.52103E+11,1
7813,4.52103E+11,0
7814,4.52103E+11,1
7815,4.52103E+11,1
7816,4.52103E+11,0
7817,4.52103E+11,1
7818,4.52103E+11,0
7819,4.52103E+11,1
7820,4.52103E+11,0
7821,4.52103E+11,1
7822,4.52103E+11,0
7823,4.52103E+11,1
7824,4.52103E+11,1
7825,4.52103E+11,0
7826,4.52103E+11,1
7827,4.52103E+11,0
7828,4.52103E+11,1
7829,4.52103E+11,0
7830,4.52103E+11,0
7831,4.52103E+11,0
7832,4.52103E+11,0
7833,4.52103E+11,0
7834,4.52103E+11,1
7835,4.52103E+11,0
7836,4.52103E+11,1
7837,4.52103E+11,1
7838,4.52103E+11,1
7839,4.52103E+11,0
7840,4.52103E+11,1
7841,4.52103E+11,1
7842,4.52103E+11,0
7843,4.52103E+11,1
7844,4.52103E+11,0
7845,4.52103E+11,1
7846,4.52103E+11,1
7847,4.52103E+11,0
7848,4.52103E+11,1
7849,4.52103E+11,0
7850,4.52103E+11,1
7851,4.52103E+11,1
7852,4.52103E+11,0
7853,4.52103E+11,1
7854,4.52103E+11,0
7855,4.52103E+11,1
7856,4.52103E+11,1
7857,4.52103E+11,0
7858,4.52103E+11,1
7859,4.52103E+11,1
7860,4.52103E+11,0
7861,4.52103E+11,0
7862,4.52103E+11,1
7863,4.52104E+11,1
7864,4.52104E+11,0
7865,4.52104E+11,1
7866,4.52104E+11,0
7867,4.52104E+11,1
7868,4.52104E+11,1
7869,4.52104E+11,0
7870,4.52104E+11,0
7871,4.52104E+11,0
7872,4.52104E+11,1
7873,4.52104E+11,1
7874,4.52104E+11,0
7875,4.52104E+11,1
7876,4.52104E+11,0
7877,4.52104E+11,1
7878,4.52104E+11,0
7879,4.52104E+11,0
7880,4.52104E+11,0
7881,4.52104E+11,1
7882,4.52104E+11,0
7883,4.52104E+11,1
7884,4.52104E+11,1
7885,4.52104E+11,1
7886,4.52104E+11,0
7887,4.52104E+11,1
7888,4.52104E+11,1
7889,4.52104E+11,0
7890,4.52104E+11,1
7891,4.52104E+11,1
7892,4.52104E+11,0
7893,4.52104E+11,1
7894,4.52104E+11,0
7895,4.52104E+11,1
7896,4.52104E+11,0
7897,4.52104E+11,1
7898,4.52104E+11,1
7899,4.52104E+11,0
7900,4.52104E+11,1
7901,4.52104E+11,0
7902,4.52104E+11,1
7903,4.52104E+11,1
7904,4.52104E+11,1
7905,4.52104E+11,0
7906,4.52104E+11,1
7907,4.52104E+11,1
7908,4.52104E+11,0
7909,4.52104E+11,1
7910,4.52104E+11,0
7911,4.52104E+11,0
7912,4.52104E+11,1
7913,4.52104E+11,0
7914,4.52104E+11,1
7915,4.52104E+11,0
7916,4.52104E+11,0
7917,4.52104E+11,1
7918,4.52104E+11,0
7919,4.52104E+11,0
7920,4.52104E+11,1
7921,4.52104E+11,
7922,4.52104E+11,0
7923,4.52104E+11,0
7924,4.52105E+11,1
7925,4.52105E+11,0
7926,4.52105E+11,0
7927,4.52105E+11,1
7928,4.52105E+11,0
7929,4.52105E+11,0
7930,4.52105E+11,1
7931,4.52105E+11,1
7932,4.52105E+11,1
7933,4.52105E+11,0
7934,4.52105E+11,1
7935,4.52105E+11,0
7936,4.52105E+11,0
7937,4.52105E+11,1
7938,4.52105E+11,0
7939,4.52105E+11,1
7940,4.52105E+11,1
7941,4.52105E+11,0
7942,4.52105E+11,0
7943,4.52105E+11,1
7944,4.52105E+11,1
7945,4.52105E+11,0
7946,4.52105E+11,1
7947,4.52105E+11,0
7948,4.52105E+11,1
7949,4.52105E+11,0
7950,4.52105E+11,0
7951,4.52105E+11,1
7952,4.52105E+11,0
7953,4.52105E+11,0
7954,4.52105E+11,1
7955,4.52105E+11,0
7956,4.52105E+11,1
7957,4.52105E+11,0
7958,4.52105E+11,1
7959,4.52105E+11,0
7960,4.52105E+11,1
7961,4.52105E+11,1
7962,4.52105E+11,0
7963,4.52105E+11,0
7964,4.52105E+11,1
7965,4.52105E+11,0
7966,4.52105E+11,1
7967,4.52105E+11,0
7968,4.52105E+11,1
7969,4.52105E+11,0
7970,4.52105E+11,1
7971,4.52105E+11,0
7972,4.52105E+11,1
7973,4.52105E+11,0
7974,4.52105E+11,1
7975,4.52105E+11,0
7976,4.52105E+11,1
7977,4.52105E+11,0
7978,4.52105E+11,1
7979,4.52105E+11,0
7980,4.52201E+11,1
7981,4.52201E+11,1
7982,4.52201E+11,0
7983,4.52201E+11,1
7984,4.52201E+11,0
7985,4.52201E+11,1
7986,4.52201E+11,1
7987,4.52201E+11,0
7988,4.52201E+11,0
7989,4.52201E+11,1
7990,4.52201E+11,0
7991,4.52201E+11,1
7992,4.52201E+11,0
7993,4.52201E+11,1
7994,4.52201E+11,0
7995,4.52201E+11,1
7996,4.52201E+11,0
7997,4.52201E+11,1
7998,4.52201E+11,0
7999,4.52201E+11,1
8000,4.52201E+11,0
8001,4.52201E+11,0
8002,4.52201E+11,0
8003,4.52201E+11,1
8004,4.52201E+11,1
8005,4.52201E+11,0
8006,4.52201E+11,0
8007,4.52201E+11,1
8008,4.52201E+11,0
8009,4.52201E+11,1
8010,4.52201E+11,0
8011,4.52201E+11,1
8012,4.52201E+11,1
8013,4.52201E+11,
8014,4.52201E+11,1
8015,4.52201E+11,0
8016,4.52201E+11,1
8017,4.52201E+11,0
8018,4.52201E+11,1
8019,4.52201E+11,1
8020,4.52201E+11,1
8021,4.52201E+11,0
8022,4.52202E+11,1
8023,4.52202E+11,0
8024,4.52202E+11,1
8025,4.52202E+11,0
8026,4.52202E+11,1
8027,4.52202E+11,0
8028,4.52202E+11,1
8029,4.52202E+11,0
8030,4.52202E+11,1
8031,4.52202E+11,0
8032,4.52202E+11,1
8033,4.52202E+11,0
8034,4.52202E+11,0
8035,4.52202E+11,1
8036,4.52202E+11,0
8037,4.52202E+11,0
8038,4.52202E+11,1
8039,4.52202E+11,1
8040,4.52202E+11,0
8041,4.52202E+11,1
8042,4.52202E+11,1
8043,4.52202E+11,0
8044,4.52202E+11,1
8045,4.52202E+11,0
8046,4.52202E+11,1
8047,4.52202E+11,0
8048,4.52202E+11,0
8049,4.52202E+11,1
8050,4.52202E+11,1
8051,4.52202E+11,1
8052,4.52202E+11,0
8053,4.52202E+11,1
8054,4.52202E+11,0
8055,4.52202E+11,0
8056,4.52202E+11,1
8057,4.52202E+11,1
8058,4.52203E+11,0
8059,4.52203E+11,0
8060,4.52203E+11,1
8061,4.52203E+11,0
8062,4.52203E+11,1
8063,4.52203E+11,0
8064,4.52203E+11,1
8065,4.52203E+11,0
8066,4.52203E+11,1
8067,4.52203E+11,0
8068,4.52203E+11,1
8069,4.52203E+11,1
8070,4.52203E+11,0
8071,4.52203E+11,1
8072,4.52203E+11,1
8073,4.52203E+11,0
8074,4.52203E+11,0
8075,4.52203E+11,1
8076,4.52203E+11,0
8077,4.52203E+11,1
8078,4.52203E+11,0
8079,4.52203E+11,1
8080,4.52203E+11,1
8081,4.52203E+11,0
8082,4.52203E+11,1
8083,4.52203E+11,0
8084,4.52203E+11,1
8085,4.52203E+11,0
8086,4.52203E+11,0
8087,4.52203E+11,1
8088,4.52203E+11,0
8089,4.52203E+11,1
8090,4.52203E+11,0
8091,4.52203E+11,0
8092,4.52203E+11,1
8093,4.52203E+11,1
8094,4.52203E+11,0
8095,4.52203E+11,0
8096,4.52203E+11,1
8097,4.52203E+11,0
8098,4.52203E+11,1
8099,4.52203E+11,1
8100,4.52203E+11,0
8101,4.52203E+11,0
8102,4.52203E+11,1
8103,4.52203E+11,0
8104,4.52203E+11,1
8105,4.52203E+11,1
8106,4.52203E+11,1
8107,4.52203E+11,0
8108,4.52203E+11,1
8109,4.52203E+11,0
8110,4.52203E+11,1
8111,4.52204E+11,0
8112,4.52204E+11,1
8113,4.52204E+11,0
8114,4.52204E+11,0
8115,4.52204E+11,1
8116,4.52204E+11,0
8117,4.52204E+11,1
8118,4.52204E+11,1
8119,4.52204E+11,0
8120,4.52204E+11,0
8121,4.52204E+11,1
8122,4.52204E+11,1
8123,4.52204E+11,0
8124,4.52204E+11,0
8125,4.52204E+11,0
8126,4.52204E+11,1
8127,4.52204E+11,1
8128,4.52204E+11,0
8129,4.52204E+11,0
8130,4.52204E+11,0
8131,4.52204E+11,0
8132,4.52204E+11,1
8133,4.52204E+11,1
8134,4.52204E+11,0
8135,4.52204E+11,1
8136,4.52204E+11,0
8137,4.52204E+11,0
8138,4.52204E+11,1
8139,4.52204E+11,1
8140,4.52204E+11,0
8141,4.52204E+11,1
8142,4.52204E+11,0
8143,4.52204E+11,1
8144,4.52204E+11,1
8145,4.52204E+11,0
8146,4.52204E+11,1
8147,4.52204E+11,0
8148,4.52204E+11,0
8149,4.52204E+11,1
8150,4.52204E+11,0
8151,4.52204E+11,1
8152,4.52204E+11,0
8153,4.52204E+11,1
8154,4.52204E+11,0
8155,4.52301E+11,0
8156,4.52301E+11,1
8157,4.52301E+11,0
8158,4.52301E+11,1
8159,4.52301E+11,1
8160,4.52301E+11,0
8161,4.52301E+11,1
8162,4.52301E+11,1
8163,4.52301E+11,0
8164,4.52301E+11,0
8165,4.52301E+11,0
8166,4.52301E+11,1
8167,4.52301E+11,0
8168,4.52301E+11,1
8169,4.52301E+11,1
8170,4.52301E+11,0
8171,4.52301E+11,1
8172,4.52301E+11,0
8173,4.52301E+11,0
8174,4.52301E+11,0
8175,4.52301E+11,1
8176,4.52301E+11,0
8177,4.52301E+11,0
8178,4.52301E+11,0
8179,4.52301E+11,1
8180,4.52301E+11,0
8181,4.52301E+11,1
8182,4.52301E+11,1
8183,4.52301E+11,0
8184,4.52301E+11,0
8185,4.52301E+11,0
8186,4.52301E+11,0
8187,4.52301E+11,0
8188,4.52301E+11,1
8189,4.52301E+11,0
8190,4.52301E+11,0
8191,4.52301E+11,1
8192,4.52301E+11,1
8193,4.52301E+11,0
8194,4.52301E+11,0
8195,4.52301E+11,1
8196,4.52301E+11,1
8197,4.52301E+11,0
8198,4.52301E+11,1
8199,4.52301E+11,1
8200,4.52301E+11,0
8201,4.52301E+11,1
8202,4.52301E+11,1
8203,4.52301E+11,1
8204,4.52301E+11,0
8205,4.52301E+11,1
8206,4.52301E+11,0
8207,4.52301E+11,0
8208,4.52301E+11,1
8209,4.52301E+11,0
8210,4.52301E+11,1
8211,4.52301E+11,1
8212,4.52301E+11,0
8213,4.52301E+11,1
8214,4.52301E+11,1
8215,4.52301E+11,0
8216,4.52301E+11,0
8217,4.52302E+11,1
8218,4.52302E+11,0
8219,4.52302E+11,0
8220,4.52302E+11,1
8221,4.52302E+11,1
8222,4.52302E+11,0
8223,4.52302E+11,1
8224,4.52302E+11,1
8225,4.52302E+11,0
8226,4.52302E+11,1
8227,4.52302E+11,0
8228,4.52302E+11,1
8229,4.52302E+11,0
8230,4.52302E+11,1
8231,4.52302E+11,0
8232,4.52302E+11,1
8233,4.52302E+11,1
8234,4.52302E+11,0
8235,4.52302E+11,0
8236,4.52302E+11,1
8237,4.52302E+11,0
8238,4.52302E+11,1
8239,4.52302E+11,0
8240,4.52302E+11,0
8241,4.52302E+11,1
8242,4.52302E+11,0
8243,4.52302E+11,0
8244,4.52302E+11,1
8245,4.52302E+11,1
8246,4.52302E+11,1
8247,4.52302E+11,0
8248,4.52302E+11,0
8249,4.52302E+11,1
8250,4.52302E+11,0
8251,4.52302E+11,0
8252,4.52302E+11,0
8253,4.52302E+11,1
8254,4.52302E+11,0
8255,4.52302E+11,1
8256,4.52302E+11,0
8257,4.52302E+11,0
8258,4.52302E+11,1
8259,4.52302E+11,1
8260,4.52302E+11,0
