,l1,l2,l3,l4,l5,l6,l7,l9,l10,l11,l12,l13,l14,l15,l16,l17,l18,l19,l20,l21,l22,l23,l24,l25,l26,l27,l28,l29,l30,l31,l32,l33,l34,l35,l36,l37,l38,l39,l40,l41,l42,l43,l44,l45,l46,l47,l48,l49,l50,l51,l52,l53,l54,l55,l56,l57,l58,l59,l60,l61,l62,l63,l64,l65,l66,l67,l68,l69,l70,l71,l72,l73,l74,l75,l76,l77,l78,l79,l80,l81,l82,l83,l84,l85,l86,l87,l88,l89,l90,l91,l92,l93,l94,l95,l96,l97,l98,l99,l100,l101,l102,l103,l104,l105,l106,l107,l108,l109,l110,l111,l112,l113,l114,l115,l116,l117,l118,l119,l120,l121,l122,l123,l124,l125,l126,l127,l128,l129,l130,l131,l132,l133,l134,l135,l136,l137,l138,l139,l140,l141,l142,l143,l144,l145,l146,l147,l148,l149,l150,wave,l45a,l46a,l48a,l140a,l140b,l140c,l140d,l141a,l141b,l141c,l141d,l142a,l142b,l142c,l142d,l143a,l143b,l143c,l143d,l94a,l99a,l104a,l109a,l114a,l119a,l124a,l129a,l134a,l139a,l144a,l144b,l144c,l144d,l11a,l74a,l75a,l76a,l77a,l78a,l80a,l145a,l145b,l145c,l145d,l145e,l151,l152,l140e,l141e,l142e,l144e,l145f,l143e,l140f,l141f,l142f,l144f,l145g,l143f,l152a,l152b,l140g,l141g,l142g,l143g,l152c,l152d,l8_1,l8_2,l12a,l140h,l141h,l142h,l143h,l153,l152e,l152f,l152g,l152h,l140i,l141i,l142i,l143i,l200,l201,l202,l203,l204,l205,l57b,l58b,l60b,hhid,commid,t1,t2,t3,t4,t5,l1a,l1b,l1c,l2a,l3a,l18a,l18b,l18c,l140j,l141j,l142j,l140k,l141k,l142k,l140l,l140m,l140n,l141l,l141m,l141n,l142l,l142m,l142n,fm,l18p
34152,1.0,,5.0,1.0,1.0,1.0,1.0,,,,,,,,50.0,3.0,120000.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,,,,1.0,,,,,,,,,0.0,,,,,,,,,,1.0,1.0,0.0,300.0,,1.0,1.0,0.0,200.0,,1.0,1.0,0.0,500.0,,1.0,1.0,0.0,500.0,,0.0,,,,,1.0,3.0,0.0,150.0,,,,,,,0.0,,,,,,,,,,,2009.0,,,,1.0,1.0,1.0,,1.0,2.0,2.0,,0.0,0.0,0.0,,170.0,130.0,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,1.0,1.0,0.0,200.0,,,4.0,2.0,,1.0,2.0,0.0,400.0,1.0,,,,,0.0,,,,1.0,1.0,0.0,,12000.0,,0.0,,,451105118.0,451105.0,45.0,1.0,1.0,5.0,118.0,,,,,,,,,,,,,,,,,,,,,,,,,
34155,1.0,,5.0,1.0,1.0,1.0,1.0,,,,,,,,48.0,3.0,200000.0,0.0,,,,1.0,1.0,,2000.0,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,,,,1.0,,,,,,,,,0.0,,,,,,,,,,1.0,1.0,0.0,500.0,,1.0,1.0,0.0,500.0,,1.0,1.0,1.0,2000.0,,1.0,2.0,0.0,2000.0,,0.0,,,,,1.0,2.0,0.0,200.0,,,,,,,0.0,,,,,,,,,,,2009.0,,,,1.0,1.0,1.0,,1.0,3.0,2.0,,0.0,0.0,0.0,,500.0,500.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,1.0,1.0,0.0,1000.0,,,4.0,2.0,,1.0,4.0,0.0,3000.0,1.0,,,,,0.0,,,,1.0,1.0,0.0,,23000.0,,0.0,,,451105119.0,451105.0,45.0,1.0,1.0,5.0,119.0,,,,,,,,,,,,,,,,,,,,,,,,,
34157,1.0,,5.0,1.0,1.0,1.0,1.0,,,,,,,,200.0,10.0,800000.0,0.0,,,,1.0,2.0,,300.0,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,,,,1.0,,,,,,,,,0.0,,,,,,,,,,1.0,1.0,0.0,800.0,,1.0,1.0,0.0,800.0,,1.0,1.0,0.0,800.0,,0.0,,,,,0.0,,,,,1.0,3.0,0.0,300.0,,,,,,,0.0,,,,,,,,,,,2009.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,0.0,0.0,0.0,,200.0,100.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,1.0,1.0,0.0,,,50.0,,,1.0,1.0,0.0,100.0,,,4.0,2.0,,1.0,3.0,1.0,2000.0,1.0,,,,,0.0,,,,1.0,1.0,0.0,,200000.0,,0.0,,,451105121.0,451105.0,45.0,1.0,1.0,5.0,121.0,,,,,,,,,,,,,,,,,,,,,,,,,
34160,1.0,,5.0,1.0,3.0,1.0,1.0,,,,,,,,150.0,3.0,200000.0,0.0,,,,1.0,3.0,,300.0,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,,,,1.0,,,,,,,,,0.0,,,,,,,,,,1.0,1.0,0.0,500.0,,1.0,1.0,0.0,100.0,,0.0,,,,,0.0,,,,,1.0,1.0,0.0,100.0,,1.0,4.0,0.0,50.0,,,,,,,0.0,,,,,,,,,,,2009.0,,,,0.0,1.0,1.0,,,1.0,1.0,,,0.0,0.0,,,60.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,,1.0,4.0,,1.0,1.0,1.0,100.0,1.0,,,,,0.0,,,,1.0,0.0,,,,,0.0,,,451105122.0,451105.0,45.0,1.0,1.0,5.0,122.0,,,,,,,,,,,,,,,,,,,,,,,,,
34163,1.0,,5.0,1.0,1.0,1.0,1.0,,,,,,,,87.0,4.0,200000.0,0.0,,,,1.0,1.0,,100.0,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,,,,1.0,,,,,,,,,0.0,,,,,,,,,,1.0,1.0,0.0,200.0,,0.0,,,,,1.0,1.0,0.0,500.0,,0.0,,,,,0.0,,,,,1.0,1.0,0.0,20.0,,,,,,,0.0,,,,,,,,,,,2009.0,,,,0.0,1.0,1.0,,,1.0,1.0,,,0.0,0.0,,,50.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,,2.0,4.0,,1.0,2.0,0.0,100.0,1.0,,,,,0.0,,,,1.0,1.0,0.0,,500.0,,0.0,,,451105123.0,451105.0,45.0,1.0,1.0,5.0,123.0,,,,,,,,,,,,,,,,,,,,,,,,,
34164,1.0,,5.0,1.0,1.0,1.0,1.0,,,,,,,,100.0,4.0,400000.0,1.0,1.0,,6001.0,1.0,1.0,,100.0,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,,,,1.0,,,,,,,,,0.0,,,,,,,,,,1.0,1.0,0.0,2000.0,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,1.0,2.0,0.0,400.0,,,,,,,0.0,,,,,,,,,,,2009.0,,,,0.0,1.0,1.0,,,1.0,1.0,,,0.0,0.0,,,400.0,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,1.0,1.0,0.0,,,150.0,,,0.0,,,,,,4.0,2.0,,1.0,1.0,0.0,800.0,1.0,,,,,0.0,,,,1.0,0.0,,,,,0.0,,,451105124.0,451105.0,45.0,1.0,1.0,5.0,124.0,,,,,,,,,,,,,,,,,,,,,,,,,
34167,1.0,,5.0,1.0,1.0,1.0,1.0,,,,,,,,140.0,6.0,800000.0,0.0,,,,1.0,1.0,,3000.0,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,,,,1.0,,,,,,,,,0.0,,,,,,,,,,1.0,2.0,0.0,10000.0,,1.0,1.0,0.0,2000.0,,1.0,1.0,0.0,3000.0,,1.0,1.0,0.0,2000.0,,0.0,,,,,1.0,1.0,0.0,150.0,,,,,,,1.0,1.0,0.0,2000.0,,,,,,,,2009.0,,,,0.0,1.0,1.0,,,1.0,1.0,,,0.0,0.0,,,500.0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,,,4000.0,1.0,1.0,0.0,,,200.0,,,1.0,1.0,0.0,300.0,,,1.0,4.0,,1.0,1.0,0.0,2000.0,2.0,,,,,0.0,,,,1.0,0.0,,,,,0.0,,,451105125.0,451105.0,45.0,1.0,1.0,5.0,125.0,,,,,,,,,,,,,,,,,,,,,,,,,
34168,2.0,,5.0,1.0,1.0,1.0,1.0,,,,,,,,90.0,3.0,-99999.0,0.0,,,,1.0,1.0,,100.0,1.0,1.0,,7000.0,0.0,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,,,,1.0,,,,,,,,,0.0,,,,,,,,,,1.0,2.0,0.0,4000.0,,1.0,1.0,0.0,1200.0,,1.0,1.0,0.0,2200.0,,1.0,1.0,0.0,2000.0,,0.0,,,,,1.0,6.0,1.0,600.0,,,,,,,0.0,,,,,,,,,,,2009.0,,,,1.0,1.0,1.0,,1.0,2.0,1.0,,0.0,1.0,1.0,,300.0,200.0,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1800.0,0.0,,,,,,,,0.0,,,,,,4.0,2.0,,1.0,3.0,0.0,2000.0,1.0,,,,,0.0,,,,1.0,0.0,,,,,0.0,,,451105126.0,451105.0,45.0,1.0,1.0,5.0,126.0,,,,,,,,,,,,,,,,,,,,,,,,,
34170,1.0,,5.0,1.0,1.0,1.0,1.0,,,,,,,,30.0,2.0,200000.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,,,,1.0,,,,,,,,,0.0,,,,,,,,,,1.0,1.0,0.0,400.0,,1.0,1.0,0.0,300.0,,1.0,1.0,0.0,500.0,,1.0,1.0,0.0,500.0,,0.0,,,,,1.0,1.0,0.0,70.0,,,,,,,0.0,,,,,,,,,,,2009.0,,,,0.0,1.0,1.0,,,1.0,1.0,,,0.0,0.0,,,50.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,1.0,1.0,0.0,250.0,,,4.0,2.0,,1.0,1.0,0.0,300.0,1.0,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,451105127.0,451105.0,45.0,1.0,1.0,5.0,127.0,,,,,,,,,,,,,,,,,,,,,,,,,
34194,1.0,,5.0,1.0,1.0,2.0,1.0,,300.0,,,,,,40.0,2.0,-99999.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,,,,1.0,,,,,,,,,0.0,,,,,,,,,,1.0,1.0,0.0,2000.0,,1.0,1.0,0.0,1200.0,,1.0,1.0,0.0,1700.0,,0.0,,,,,1.0,1.0,0.0,100.0,,1.0,3.0,0.0,300.0,,,,,,,0.0,,,,,,,,,,,2009.0,,,,0.0,1.0,1.0,,,1.0,1.0,,,0.0,0.0,,,120.0,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,,2.0,,,1.0,2.0,0.0,1700.0,1.0,,,,,0.0,,,,0.0,,,,,1.0,0.0,,,451201001.0,451201.0,45.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
34212,1.0,,5.0,1.0,1.0,1.0,1.0,,100.0,,,,,,50.0,3.0,-99999.0,0.0,,,,1.0,2.0,,300.0,1.0,1.0,,3000.0,0.0,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,,,,1.0,,,,,,,,,0.0,,,,,,,,,,1.0,1.0,0.0,2100.0,,1.0,1.0,0.0,1600.0,,0.0,,,,,0.0,,,,,1.0,1.0,0.0,100.0,,1.0,4.0,0.0,500.0,,,,,,,0.0,,,,,,,,,,,2009.0,,,,0.0,1.0,1.0,,,1.0,1.0,,,0.0,0.0,,,100.0,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,,,1500.0,0.0,,,,,,,,1.0,1.0,0.0,500.0,,,2.0,4.0,,1.0,3.0,0.0,3000.0,1.0,,,,,0.0,,,,0.0,,,,,1.0,0.0,,,451201004.0,451201.0,45.0,1.0,2.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
34239,1.0,,5.0,1.0,1.0,1.0,1.0,,,,,,,,230.0,6.0,300000.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,,,,1.0,,,,,,,,,0.0,,,,,,,,,,1.0,1.0,0.0,1000.0,,1.0,1.0,0.0,1500.0,,1.0,1.0,0.0,1700.0,,0.0,,,,,0.0,,,,,1.0,3.0,0.0,150.0,,,,,,,0.0,,,,,,,,,,,2009.0,,,,0.0,1.0,1.0,,,1.0,1.0,,,0.0,0.0,,,80.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,1.0,1.0,0.0,,,200.0,,,1.0,1.0,0.0,300.0,,,2.0,,,0.0,,,,1.0,,,,,0.0,,,,1.0,0.0,,,,,0.0,,,451201008.0,451201.0,45.0,1.0,2.0,1.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
34263,1.0,,5.0,1.0,1.0,1.0,1.0,,,,,,,,130.0,4.0,416000.0,0.0,,,,0.0,,,,1.0,1.0,,5000.0,0.0,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,,,,1.0,,,,,,,,,0.0,,,,,,,,,,1.0,1.0,0.0,3000.0,,1.0,1.0,0.0,1800.0,,1.0,1.0,0.0,1900.0,,1.0,3.0,0.0,7000.0,,0.0,,,,,1.0,2.0,0.0,300.0,,,,,,,1.0,1.0,0.0,1500.0,,,,,,,,2009.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,0.0,0.0,0.0,,450.0,200.0,250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,,,3000.0,1.0,1.0,0.0,,,110.0,,,0.0,,,,,,4.0,2.0,,1.0,3.0,0.0,2500.0,1.0,,,,,0.0,,,,1.0,1.0,1.0,1200.0,104000.0,,0.0,,,451201012.0,451201.0,45.0,1.0,2.0,1.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,
34295,1.0,,5.0,1.0,4.0,1.0,1.0,,12.0,,,,,,40.0,2.0,40000.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,,,,1.0,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,2009.0,,,,0.0,1.0,0.0,,,1.0,,,,0.0,,,,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,,2.0,6.0,,0.0,,,,0.0,,,,,0.0,,,,0.0,,,,,1.0,0.0,,,451201019.0,451201.0,45.0,1.0,2.0,1.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,
34304,1.0,,5.0,1.0,1.0,1.0,1.0,,20.0,,,,,,13.0,2.0,15000.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,,,,1.0,,,,,,,,,0.0,,,,,,,,,,1.0,1.0,0.0,200.0,,0.0,,,,,0.0,,,,,0.0,,,,,1.0,1.0,0.0,200.0,,1.0,1.0,0.0,85.0,,,,,,,0.0,,,,,,,,,,,2009.0,,,,0.0,1.0,1.0,,,1.0,1.0,,,0.0,0.0,,,50.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,,1.0,2.0,,1.0,1.0,0.0,600.0,1.0,,,,,0.0,,,,0.0,,,,,1.0,0.0,,,451201041.0,451201.0,45.0,1.0,2.0,1.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,
34313,1.0,,5.0,1.0,1.0,1.0,1.0,,,,,,,,91.0,3.0,210000.0,0.0,,,,1.0,1.0,,200.0,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,,,,1.0,,,,,,,,,0.0,,,,,,,,,,1.0,1.0,0.0,800.0,,1.0,1.0,0.0,1000.0,,1.0,1.0,0.0,1500.0,,1.0,1.0,0.0,2100.0,,0.0,,,,,1.0,1.0,0.0,70.0,,,,,,,0.0,,,,,,,,,,,2009.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,0.0,0.0,0.0,,300.0,110.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,,,3000.0,1.0,1.0,1.0,,,300.0,,,1.0,1.0,0.0,400.0,,,4.0,2.0,,1.0,2.0,0.0,2100.0,1.0,,,,,0.0,,,,1.0,1.0,0.0,,140000.0,,0.0,,,451201043.0,451201.0,45.0,1.0,2.0,1.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,
34324,1.0,,5.0,1.0,1.0,3.0,1.0,,30.0,,,,,,15.0,2.0,5000.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,,,,1.0,,,,,,,,,0.0,,,,,,,,,,1.0,1.0,0.0,1000.0,,1.0,1.0,0.0,1000.0,,0.0,,,,,0.0,,,,,0.0,,,,,1.0,1.0,0.0,50.0,,,,,,,0.0,,,,,,,,,,,2009.0,,,,0.0,1.0,0.0,,,1.0,,,,0.0,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,,1.0,2.0,,1.0,1.0,0.0,100.0,0.0,,,,,0.0,,,,0.0,,,,,1.0,0.0,,,451201048.0,451201.0,45.0,1.0,2.0,1.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,
34334,1.0,,5.0,1.0,1.0,1.0,1.0,,,,,,,,75.0,2.0,250000.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,,,,1.0,,,,,,,,,0.0,,,,,,,,,,1.0,1.0,0.0,10000.0,,1.0,1.0,0.0,1500.0,,1.0,1.0,0.0,2500.0,,0.0,,,,,0.0,,,,,1.0,3.0,0.0,1000.0,,,,,,,0.0,,,,,,,,,,,2009.0,,,,1.0,1.0,1.0,,1.0,2.0,1.0,,0.0,0.0,0.0,,200.0,300.0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,1.0,1.0,0.0,,,250.0,,,1.0,1.0,0.0,300.0,,,2.0,4.0,,1.0,1.0,0.0,500.0,1.0,,,,,0.0,,,,1.0,1.0,0.0,,123000.0,,0.0,,,451201063.0,451201.0,45.0,1.0,2.0,1.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,
34344,1.0,,5.0,1.0,1.0,3.0,1.0,,80.0,,,,,,40.0,3.0,10000.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,,,,1.0,,,,,,,,,0.0,,,,,,,,,,1.0,1.0,0.0,1600.0,,1.0,1.0,0.0,800.0,,0.0,,,,,0.0,,,,,0.0,,,,,1.0,3.0,0.0,250.0,,,,,,,0.0,,,,,,,,,,,2009.0,,,,0.0,1.0,0.0,,,1.0,,,,0.0,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,1.0,1.0,0.0,600.0,,,1.0,2.0,,1.0,2.0,0.0,1600.0,1.0,,,,,0.0,,,,0.0,,,,,1.0,0.0,,,451201121.0,451201.0,45.0,1.0,2.0,1.0,121.0,,,,,,,,,,,,,,,,,,,,,,,,,
34345,1.0,,5.0,1.0,1.0,1.0,1.0,,50.0,,,,,,13.0,2.0,26000.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,,,,1.0,,,,,,,,,0.0,,,,,,,,,,1.0,1.0,0.0,1000.0,,1.0,1.0,0.0,500.0,,1.0,1.0,0.0,1350.0,,0.0,,,,,0.0,,,,,1.0,2.0,0.0,100.0,,,,,,,0.0,,,,,,,,,,,2009.0,,,,0.0,1.0,1.0,,,1.0,1.0,,,0.0,0.0,,,100.0,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,1.0,1.0,0.0,,,50.0,,,1.0,1.0,0.0,200.0,,,2.0,1.0,,1.0,1.0,0.0,500.0,1.0,,,,,0.0,,,,0.0,,,,,1.0,0.0,,,451201122.0,451201.0,45.0,1.0,2.0,1.0,122.0,,,,,,,,,,,,,,,,,,,,,,,,,
34347,1.0,,5.0,1.0,1.0,1.0,1.0,,,,,,,,100.0,4.0,200000.0,0.0,,,,1.0,1.0,,1000.0,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,,,,1.0,,,,,,,,,0.0,,,,,,,,,,1.0,1.0,0.0,800.0,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,1.0,3.0,0.0,120.0,,,,,,,0.0,,,,,,,,,,,2009.0,,,,1.0,1.0,1.0,,2.0,1.0,1.0,,0.0,0.0,0.0,,1000.0,150.0,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,,2.0,4.0,,1.0,1.0,0.0,800.0,1.0,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,451201123.0,451201.0,45.0,1.0,2.0,1.0,123.0,,,,,,,,,,,,,,,,,,,,,,,,,
34349,1.0,,5.0,1.0,1.0,1.0,1.0,,,,,,,,60.0,4.0,-99999.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,,,,1.0,,,,,,,,,0.0,,,,,,,,,,1.0,1.0,0.0,1200.0,,0.0,,,,,0.0,,,,,0.0,,,,,1.0,1.0,0.0,200.0,,1.0,3.0,0.0,200.0,,,,,,,0.0,,,,,,,,,,,2009.0,,,,0.0,1.0,1.0,,,1.0,1.0,,,0.0,0.0,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,1.0,1.0,0.0,,,400.0,,,1.0,1.0,0.0,300.0,,,2.0,4.0,,0.0,,,,1.0,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,451201124.0,451201.0,45.0,1.0,2.0,1.0,124.0,,,,,,,,,,,,,,,,,,,,,,,,,
34352,2.0,,5.0,1.0,1.0,1.0,1.0,,,,,,,,90.0,4.0,150000.0,0.0,,,,1.0,1.0,,2000.0,1.0,1.0,,3000.0,0.0,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,,,,1.0,,,,,,,,,0.0,,,,,,,,,,1.0,1.0,0.0,2600.0,,1.0,1.0,0.0,1200.0,,1.0,2.0,0.0,4000.0,,0.0,,,,,0.0,,,,,1.0,4.0,1.0,400.0,,,,,,,1.0,1.0,0.0,1000.0,,,,,,,,2009.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,0.0,0.0,0.0,,1500.0,100.0,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,1.0,1.0,0.0,300.0,,,2.0,4.0,,1.0,2.0,0.0,2000.0,1.0,,,,,0.0,,,,1.0,0.0,,,,,0.0,,,451201125.0,451201.0,45.0,1.0,2.0,1.0,125.0,,,,,,,,,,,,,,,,,,,,,,,,,
