,idind,wave,a11,a12,a13,a11a_93,a13a,a13b,a13c,hhid,line,commid,t1,t2,t3,t4,t5
36548,322304019002.0,2009.0,23.0,2.0,0.0,,,,,322304019.0,2.0,322304.0,32.0,2.0,3.0,4.0,19.0
36568,322304020002.0,2009.0,16.0,1.0,0.0,,,,,322304020.0,2.0,322304.0,32.0,2.0,3.0,4.0,20.0
36578,322304020082.0,2009.0,0.0,0.0,0.0,,,,,322304020.0,82.0,322304.0,32.0,2.0,3.0,4.0,20.0
36584,322304031001.0,2009.0,23.0,2.0,0.0,,,,,322304031.0,1.0,322304.0,32.0,2.0,3.0,4.0,31.0
36612,322304061002.0,2009.0,26.0,3.0,0.0,,,,,322304061.0,2.0,322304.0,32.0,2.0,3.0,4.0,61.0
36621,322304062002.0,2009.0,16.0,1.0,0.0,,,,,322304062.0,2.0,322304.0,32.0,2.0,3.0,4.0,62.0
36626,322304062003.0,2009.0,23.0,2.0,1.0,,1.0,1.0,13.0,322304062.0,3.0,322304.0,32.0,2.0,3.0,4.0,62.0
36633,322304082002.0,2009.0,0.0,0.0,0.0,,,,,322304082.0,2.0,322304.0,32.0,2.0,3.0,4.0,82.0
36639,322304101002.0,2009.0,23.0,2.0,0.0,,,,,322304101.0,2.0,322304.0,32.0,2.0,3.0,4.0,101.0
36641,322304121001.0,2009.0,0.0,0.0,0.0,,,,,322304121.0,1.0,322304.0,32.0,2.0,3.0,4.0,121.0
36644,322304121002.0,2009.0,0.0,0.0,0.0,,,,,322304121.0,2.0,322304.0,32.0,2.0,3.0,4.0,121.0
36647,322304122001.0,2009.0,16.0,1.0,0.0,,,,,322304122.0,1.0,322304.0,32.0,2.0,3.0,4.0,122.0
36648,322304122002.0,2009.0,12.0,0.0,0.0,,,,,322304122.0,2.0,322304.0,32.0,2.0,3.0,4.0,122.0
36658,322304123002.0,2009.0,23.0,2.0,0.0,,,,,322304123.0,2.0,322304.0,32.0,2.0,3.0,4.0,123.0
36663,322304123003.0,2009.0,21.0,1.0,1.0,,1.0,1.0,12.0,322304123.0,3.0,322304.0,32.0,2.0,3.0,4.0,123.0
36666,322304123004.0,2009.0,0.0,0.0,1.0,,0.0,,,322304123.0,4.0,322304.0,32.0,2.0,3.0,4.0,123.0
36689,322305001001.0,2009.0,26.0,3.0,0.0,,,,,322305001.0,1.0,322305.0,32.0,2.0,3.0,5.0,1.0
36694,322305001002.0,2009.0,26.0,3.0,0.0,,,,,322305001.0,2.0,322305.0,32.0,2.0,3.0,5.0,1.0
36699,322305001003.0,2009.0,23.0,2.0,1.0,,0.0,,,322305001.0,3.0,322305.0,32.0,2.0,3.0,5.0,1.0
36704,322305001004.0,2009.0,23.0,2.0,1.0,,0.0,,,322305001.0,4.0,322305.0,32.0,2.0,3.0,5.0,1.0
36708,322305002001.0,2009.0,26.0,3.0,0.0,,,,,322305002.0,1.0,322305.0,32.0,2.0,3.0,5.0,2.0
36712,322305002002.0,2009.0,26.0,3.0,0.0,,,,,322305002.0,2.0,322305.0,32.0,2.0,3.0,5.0,2.0
36720,322305003001.0,2009.0,34.0,5.0,0.0,,,,,322305003.0,1.0,322305.0,32.0,2.0,3.0,5.0,3.0
36727,322305003002.0,2009.0,33.0,5.0,0.0,,,,,322305003.0,2.0,322305.0,32.0,2.0,3.0,5.0,3.0
36753,322305006001.0,2009.0,35.0,5.0,0.0,,,,,322305006.0,1.0,322305.0,32.0,2.0,3.0,5.0,6.0
36759,322305006002.0,2009.0,29.0,4.0,0.0,,,,,322305006.0,2.0,322305.0,32.0,2.0,3.0,5.0,6.0
36770,322305007001.0,2009.0,34.0,5.0,0.0,,,,,322305007.0,1.0,322305.0,32.0,2.0,3.0,5.0,7.0
36778,322305007003.0,2009.0,24.0,2.0,1.0,,0.0,,,322305007.0,3.0,322305.0,32.0,2.0,3.0,5.0,7.0
36784,322305008001.0,2009.0,29.0,4.0,0.0,,,,,322305008.0,1.0,322305.0,32.0,2.0,3.0,5.0,8.0
36791,322305008002.0,2009.0,29.0,4.0,0.0,,,,,322305008.0,2.0,322305.0,32.0,2.0,3.0,5.0,8.0
36798,322305008003.0,2009.0,23.0,2.0,1.0,,0.0,,,322305008.0,3.0,322305.0,32.0,2.0,3.0,5.0,8.0
36807,322305009002.0,2009.0,23.0,2.0,0.0,,,,,322305009.0,2.0,322305.0,32.0,2.0,3.0,5.0,9.0
36830,322305012001.0,2009.0,23.0,2.0,0.0,,,,,322305012.0,1.0,322305.0,32.0,2.0,3.0,5.0,12.0
36837,322305012002.0,2009.0,23.0,2.0,0.0,,,,,322305012.0,2.0,322305.0,32.0,2.0,3.0,5.0,12.0
36842,322305012003.0,2009.0,34.0,5.0,0.0,,,,,322305012.0,3.0,322305.0,32.0,2.0,3.0,5.0,12.0
36852,322305015001.0,2009.0,33.0,5.0,0.0,,,,,322305015.0,1.0,322305.0,32.0,2.0,3.0,5.0,15.0
