,a5,a6,a7,a8,a9,a10,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a15a,a26a,a5a,a5a1,a5b,a5c,a5c1,a5d,a5e,a5f,a8a,a8b,a8b1,aa11,aa12,aa13,ab5,ab6,ab7,ab8,adult,agri,child,commid,diet,educ,idind,idind_f,idind_m,idind_s,job_wage,pe,roster,t1,t2,t3,t4,t5,wave,hhid,line,a20a,a20b
150065,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,12.0,,,,1.0,,,,,,,0.0,,0.0,452402.0,0.0,,452402004004.0,,,,,,1.0,45.0,2.0,4.0,2.0,4.0,2009.0,452402004.0,4.0,,
150075,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,20.0,,,,1.0,,,,,,,0.0,,0.0,452402.0,0.0,,452402004005.0,,,,,,1.0,45.0,2.0,4.0,2.0,4.0,2009.0,452402004.0,5.0,,
150085,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.0,,,,1.0,,,,,,,0.0,,0.0,452402.0,0.0,,452402004006.0,,,,,,1.0,45.0,2.0,4.0,2.0,4.0,2009.0,452402004.0,6.0,,
150089,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,12.0,,,,1.0,,,,,,,0.0,,0.0,452402.0,0.0,,452402004101.0,,,,,,1.0,45.0,2.0,4.0,2.0,4.0,2009.0,452402004.0,101.0,,
150103,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,2.0,1.0,1.0,,,,,,,1.0,,0.0,452402.0,3.0,,452402005001.0,,,452402005002.0,,,1.0,45.0,2.0,4.0,2.0,5.0,2009.0,452402005.0,1.0,,
150113,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,1.0,1.0,1.0,,,,,,,1.0,,0.0,452402.0,3.0,,452402005002.0,,,452402005001.0,,,1.0,45.0,2.0,4.0,2.0,5.0,2009.0,452402005.0,2.0,,
150123,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,200802.0,3.0,,,,,0.0,,0.0,452402.0,0.0,,452402005003.0,,,,,,1.0,45.0,2.0,4.0,2.0,5.0,2009.0,452402005.0,3.0,,
150133,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,200606.0,5.0,,,,,0.0,,0.0,452402.0,0.0,,452402005004.0,,,,,,1.0,45.0,2.0,4.0,2.0,5.0,2009.0,452402005.0,4.0,,
150145,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,2.0,1.0,1.0,,,,,,,1.0,,0.0,452402.0,3.0,,452402006001.0,,,452402006002.0,,,1.0,45.0,2.0,4.0,2.0,6.0,2009.0,452402006.0,1.0,,
150155,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,1.0,2.0,1.0,,,,,,,1.0,,0.0,452402.0,3.0,,452402006002.0,,,452402006001.0,,,1.0,45.0,2.0,4.0,2.0,6.0,2009.0,452402006.0,2.0,,
150165,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,1.0,,,,,,,0.0,,0.0,452402.0,0.0,,452402006003.0,,,,,,1.0,45.0,2.0,4.0,2.0,6.0,2009.0,452402006.0,3.0,,
150175,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,9.0,,,,1.0,,,,,,,0.0,,0.0,452402.0,0.0,,452402006004.0,,,,,,1.0,45.0,2.0,4.0,2.0,6.0,2009.0,452402006.0,4.0,,
150201,0.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,,1.0,1.0,,,,,,,1.0,,0.0,452402.0,3.0,,452402008001.0,,,,,,1.0,45.0,2.0,4.0,2.0,8.0,2009.0,452402008.0,1.0,,
150208,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-99801.0,7.0,,,,,0.0,,0.0,452402.0,0.0,,452402008002.0,,,,,,1.0,45.0,2.0,4.0,2.0,8.0,2009.0,452402008.0,2.0,,
150220,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,12.0,,,,1.0,,,,,,,0.0,,0.0,452402.0,0.0,,452402008005.0,,,,,,1.0,45.0,2.0,4.0,2.0,8.0,2009.0,452402008.0,5.0,,
150231,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-99801.0,3.0,,,,,0.0,,0.0,452402.0,0.0,,452402008081.0,,,,,,1.0,45.0,2.0,4.0,2.0,8.0,2009.0,452402008.0,81.0,,
150235,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,,2.0,1.0,,,,,,,0.0,,1.0,452402.0,3.0,,452402008082.0,,,,,,1.0,45.0,2.0,4.0,2.0,8.0,2009.0,452402008.0,82.0,,
150248,0.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,,2.0,1.0,,,,,,,1.0,,0.0,452402.0,3.0,,452402009001.0,,,,,,1.0,45.0,2.0,4.0,2.0,9.0,2009.0,452402009.0,1.0,,
150258,3.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,,,1.0,,,4.0,2.0,1.0,,,,,,,1.0,,0.0,452402.0,3.0,,452402009003.0,452402009001.0,,452402009004.0,,,1.0,45.0,2.0,4.0,2.0,9.0,2009.0,452402009.0,3.0,,
150268,5.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,3.0,2.0,1.0,,,,,,,1.0,,0.0,452402.0,3.0,,452402009004.0,,,452402009003.0,,,1.0,45.0,2.0,4.0,2.0,9.0,2009.0,452402009.0,4.0,,
150273,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,199002.0,3.0,,,,,0.0,,0.0,452402.0,0.0,,452402009005.0,,,,,,1.0,45.0,2.0,4.0,2.0,9.0,2009.0,452402009.0,5.0,,
150280,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,199302.0,3.0,,,,,0.0,,0.0,452402.0,0.0,,452402009006.0,,,,,,1.0,45.0,2.0,4.0,2.0,9.0,2009.0,452402009.0,6.0,,
150288,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6.0,,,,1.0,,,,,,,0.0,,0.0,452402.0,0.0,,452402009021.0,,,,,,1.0,45.0,2.0,4.0,2.0,9.0,2009.0,452402009.0,21.0,,
150295,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,1.0,,,,,,,0.0,,0.0,452402.0,0.0,,452402009041.0,,,,,,1.0,45.0,2.0,4.0,2.0,9.0,2009.0,452402009.0,41.0,,
150353,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,2.0,2.0,1.0,,,,,,,1.0,,0.0,452402.0,3.0,,452402011001.0,,,452402011002.0,,,1.0,45.0,2.0,4.0,2.0,11.0,2009.0,452402011.0,1.0,,
150363,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,1.0,2.0,1.0,,,,,,,1.0,,0.0,452402.0,3.0,,452402011002.0,,,452402011001.0,,,1.0,45.0,2.0,4.0,2.0,11.0,2009.0,452402011.0,2.0,,
150369,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,200703.0,1.0,,,,,0.0,,0.0,452402.0,0.0,,452402011004.0,,,,,,1.0,45.0,2.0,4.0,2.0,11.0,2009.0,452402011.0,4.0,,
150410,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,41.0,2.0,1.0,,,,,,,1.0,,0.0,452402.0,3.0,,452402012001.0,,,452402012041.0,,,1.0,45.0,2.0,4.0,2.0,12.0,2009.0,452402012.0,1.0,,
150419,3.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,41.0,1.0,1.0,1.0,1.0,,,101.0,2.0,1.0,,,,,,,1.0,,0.0,452402.0,3.0,,452402012002.0,452402012041.0,452402012001.0,452402012101.0,,,1.0,45.0,2.0,4.0,2.0,12.0,2009.0,452402012.0,2.0,,
150429,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,200804.0,7.0,,,,,0.0,,0.0,452402.0,0.0,,452402012003.0,,,,,,1.0,45.0,2.0,4.0,2.0,12.0,2009.0,452402012.0,3.0,,
150437,3.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,41.0,1.0,1.0,1.0,1.0,,,121.0,2.0,1.0,,,,,,,1.0,,0.0,452402.0,3.0,,452402012004.0,452402012041.0,452402012001.0,452402012121.0,,,1.0,45.0,2.0,4.0,2.0,12.0,2009.0,452402012.0,4.0,,
150444,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,1.0,2.0,1.0,,,,,,,1.0,,0.0,452402.0,3.0,,452402012041.0,,,452402012001.0,,,1.0,45.0,2.0,4.0,2.0,12.0,2009.0,452402012.0,41.0,,
150448,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,200701.0,3.0,,,,,0.0,,0.0,452402.0,0.0,,452402012101.0,,,,,,1.0,45.0,2.0,4.0,2.0,12.0,2009.0,452402012.0,101.0,,
150451,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,,,1.0,,,,2.0,1.0,,,,,,,0.0,,1.0,452402.0,3.0,,452402012102.0,452402012002.0,,,,,1.0,45.0,2.0,4.0,2.0,12.0,2009.0,452402012.0,102.0,,
150455,7.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,,2.0,1.0,,,,,,,1.0,,0.0,452402.0,3.0,,452402012103.0,,,,,,1.0,45.0,2.0,4.0,2.0,12.0,2009.0,452402012.0,103.0,,
150459,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,1.0,1.0,103.0,1.0,,,,2.0,1.0,,,,,,,0.0,,1.0,452402.0,3.0,,452402012104.0,,452402012103.0,,,,1.0,45.0,2.0,4.0,2.0,12.0,2009.0,452402012.0,104.0,,
150462,7.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,4.0,2.0,,,,2.0,0.0,,,1.0,,0.0,452402.0,3.0,,452402012121.0,,,452402012004.0,,,1.0,45.0,2.0,4.0,2.0,12.0,2009.0,452402012.0,121.0,,
150481,0.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,,1.0,1.0,,,,,,,1.0,,0.0,452402.0,3.0,,452402013002.0,,,,,,1.0,45.0,2.0,4.0,2.0,13.0,2009.0,452402013.0,2.0,,
150494,3.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,1.0,1.0,2.0,1.0,,,121.0,1.0,1.0,,,,,,,1.0,,0.0,452402.0,3.0,,452402013004.0,,452402013002.0,452402013121.0,,,1.0,45.0,2.0,4.0,2.0,13.0,2009.0,452402013.0,4.0,,
150504,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,200810.0,3.0,,,,,0.0,,0.0,452402.0,0.0,,452402013005.0,,,,,,1.0,45.0,2.0,4.0,2.0,13.0,2009.0,452402013.0,5.0,,
150512,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,200705.0,3.0,,,,,0.0,,0.0,452402.0,0.0,,452402013006.0,,,,,,1.0,45.0,2.0,4.0,2.0,13.0,2009.0,452402013.0,6.0,,
150521,7.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,4.0,2.0,,,,2.0,0.0,,,1.0,,0.0,452402.0,3.0,,452402013121.0,,,452402013004.0,,,1.0,45.0,2.0,4.0,2.0,13.0,2009.0,452402013.0,121.0,,
150524,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,4.0,1.0,1.0,121.0,1.0,,,,1.0,,,,1.0,0.0,,,0.0,,1.0,452402.0,3.0,,452402013122.0,452402013004.0,452402013121.0,,,,1.0,45.0,2.0,4.0,2.0,13.0,2009.0,452402013.0,122.0,,
150542,0.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,,1.0,1.0,,,,,,,1.0,,0.0,452402.0,3.0,,452402014003.0,,,,,,1.0,45.0,2.0,4.0,2.0,14.0,2009.0,452402014.0,3.0,,
150551,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,200001.0,3.0,,,,,0.0,,0.0,452402.0,0.0,,452402014004.0,,,,,,1.0,45.0,2.0,4.0,2.0,14.0,2009.0,452402014.0,4.0,,
150560,3.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,1.0,1.0,3.0,1.0,,,81.0,1.0,1.0,,,,,,,1.0,,0.0,452402.0,3.0,,452402014005.0,,452402014003.0,452402014081.0,,,1.0,45.0,2.0,4.0,2.0,14.0,2009.0,452402014.0,5.0,,
150569,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,200101.0,3.0,,,,,0.0,,0.0,452402.0,0.0,,452402014006.0,,,,,,1.0,45.0,2.0,4.0,2.0,14.0,2009.0,452402014.0,6.0,,
150573,7.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,5.0,1.0,1.0,,,,,,,1.0,,0.0,452402.0,3.0,,452402014081.0,,,452402014005.0,,,1.0,45.0,2.0,4.0,2.0,14.0,2009.0,452402014.0,81.0,,
150577,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,5.0,1.0,1.0,81.0,1.0,,,,1.0,1.0,,,,,,,0.0,,1.0,452402.0,3.0,,452402014082.0,452402014005.0,452402014081.0,,,,1.0,45.0,2.0,4.0,2.0,14.0,2009.0,452402014.0,82.0,,
150581,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,5.0,1.0,1.0,81.0,1.0,,,,1.0,1.0,,,,,,,0.0,,1.0,452402.0,3.0,,452402014083.0,452402014005.0,452402014081.0,,,,1.0,45.0,2.0,4.0,2.0,14.0,2009.0,452402014.0,83.0,,
150590,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,9.0,,,,1.0,,,,,,,0.0,,0.0,452402.0,0.0,,452402015001.0,,,,,,1.0,45.0,2.0,4.0,2.0,15.0,2009.0,452402015.0,1.0,,
150599,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,1.0,1.0,1.0,,,,,,,1.0,,0.0,452402.0,3.0,,452402015002.0,,,452402015001.0,,,1.0,45.0,2.0,4.0,2.0,15.0,2009.0,452402015.0,2.0,,
150608,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,6.0,,,,1.0,,,,,,,0.0,,0.0,452402.0,0.0,,452402015003.0,,,,,,1.0,45.0,2.0,4.0,2.0,15.0,2009.0,452402015.0,3.0,,
150617,3.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,3.0,1.0,1.0,,,,,,,1.0,,0.0,452402.0,3.0,,452402015004.0,452402015001.0,452402015002.0,452402015003.0,,,1.0,45.0,2.0,4.0,2.0,15.0,2009.0,452402015.0,4.0,,
150621,7.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,3.0,1.0,1.0,,,,,,,1.0,,0.0,452402.0,3.0,,452402015081.0,,,452402015003.0,,,1.0,45.0,2.0,4.0,2.0,15.0,2009.0,452402015.0,81.0,,
150625,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.0,,,,1.0,,,,,,,0.0,,0.0,452402.0,0.0,,452402015082.0,,,,,,1.0,45.0,2.0,4.0,2.0,15.0,2009.0,452402015.0,82.0,,
150635,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,1.0,1.0,3.0,1.0,,,2.0,2.0,1.0,,,,,,,1.0,,0.0,452402.0,3.0,,452402016001.0,,452402016003.0,452402016002.0,,,1.0,45.0,2.0,4.0,2.0,16.0,2009.0,452402016.0,1.0,,
150644,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,1.0,2.0,1.0,,,,,,,1.0,,0.0,452402.0,3.0,,452402016002.0,,,452402016001.0,,,1.0,45.0,2.0,4.0,2.0,16.0,2009.0,452402016.0,2.0,,
150653,2.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,,2.0,1.0,,,,,,,1.0,,0.0,452402.0,3.0,,452402016003.0,,,,,,1.0,45.0,2.0,4.0,2.0,16.0,2009.0,452402016.0,3.0,,
150661,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,24.0,,,,1.0,,,,,,,0.0,,0.0,452402.0,0.0,,452402016004.0,,,,,,1.0,45.0,2.0,4.0,2.0,16.0,2009.0,452402016.0,4.0,,
150670,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,10.0,,,,1.0,,,,,,,0.0,,0.0,452402.0,0.0,,452402016005.0,,,,,,1.0,45.0,2.0,4.0,2.0,16.0,2009.0,452402016.0,5.0,,
150679,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,2.0,1.0,,,,,,,1.0,,0.0,452402.0,3.0,,452402016006.0,452402016001.0,452402016002.0,,,,1.0,45.0,2.0,4.0,2.0,16.0,2009.0,452402016.0,6.0,,
150688,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,2.0,1.0,,,,,,,1.0,,0.0,452402.0,3.0,,452402016007.0,452402016001.0,452402016002.0,,,,1.0,45.0,2.0,4.0,2.0,16.0,2009.0,452402016.0,7.0,,
150692,7.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,4.0,2.0,1.0,,,,,,,1.0,,0.0,452402.0,3.0,,452402016101.0,,,452402016004.0,,,1.0,45.0,2.0,4.0,2.0,16.0,2009.0,452402016.0,101.0,,
150696,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,1.0,1.0,101.0,1.0,,,,2.0,1.0,,,,,,,0.0,,1.0,452402.0,3.0,,452402016102.0,,452402016101.0,,,,1.0,45.0,2.0,4.0,2.0,16.0,2009.0,452402016.0,102.0,,
150706,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,2.0,2.0,1.0,,,,,,,1.0,,0.0,452402.0,3.0,,452402017001.0,,,452402017002.0,,,1.0,45.0,2.0,4.0,2.0,17.0,2009.0,452402017.0,1.0,,
150715,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,1.0,2.0,1.0,,,,,,,1.0,,0.0,452402.0,3.0,,452402017002.0,,,452402017001.0,,,1.0,45.0,2.0,4.0,2.0,17.0,2009.0,452402017.0,2.0,,
150730,3.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,6.0,2.0,1.0,,,,,,,1.0,,0.0,452402.0,3.0,,452402017004.0,452402017001.0,452402017002.0,452402017006.0,,,1.0,45.0,2.0,4.0,2.0,17.0,2009.0,452402017.0,4.0,,
150736,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,198905.0,3.0,,,,,0.0,,0.0,452402.0,0.0,,452402017005.0,,,,,,1.0,45.0,2.0,4.0,2.0,17.0,2009.0,452402017.0,5.0,,
150745,7.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,4.0,2.0,1.0,,,,,,,1.0,,0.0,452402.0,3.0,,452402017006.0,,,452402017004.0,,,1.0,45.0,2.0,4.0,2.0,17.0,2009.0,452402017.0,6.0,,
150754,5.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,4.0,1.0,1.0,6.0,1.0,,,124.0,2.0,1.0,,,,,,,1.0,,0.0,452402.0,3.0,,452402017007.0,452402017004.0,452402017006.0,452402017124.0,,,1.0,45.0,2.0,4.0,2.0,17.0,2009.0,452402017.0,7.0,,
150763,5.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,4.0,1.0,1.0,6.0,1.0,,,,2.0,1.0,,,,,,,1.0,,0.0,452402.0,3.0,,452402017008.0,452402017004.0,452402017006.0,,,,1.0,45.0,2.0,4.0,2.0,17.0,2009.0,452402017.0,8.0,,
150772,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,1.0,,,,,,,0.0,,0.0,452402.0,0.0,,452402017009.0,,,,,,1.0,45.0,2.0,4.0,2.0,17.0,2009.0,452402017.0,9.0,,
150775,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,7.0,1.0,1.0,124.0,1.0,,,,2.0,,,,1.0,0.0,,,0.0,,1.0,452402.0,3.0,,452402017121.0,452402017007.0,452402017124.0,,,,1.0,45.0,2.0,4.0,2.0,17.0,2009.0,452402017.0,121.0,,
150778,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,7.0,1.0,1.0,124.0,1.0,,,,2.0,,,,1.0,0.0,,,0.0,,1.0,452402.0,3.0,,452402017122.0,452402017007.0,452402017124.0,,,,1.0,45.0,2.0,4.0,2.0,17.0,2009.0,452402017.0,122.0,,
150781,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,7.0,1.0,1.0,124.0,1.0,,,,2.0,,,,1.0,0.0,,,0.0,,1.0,452402.0,1.0,,452402017123.0,452402017007.0,452402017124.0,,,,1.0,45.0,2.0,4.0,2.0,17.0,2009.0,452402017.0,123.0,,
150784,5.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,7.0,1.0,,,,2.0,0.0,,,1.0,,0.0,452402.0,3.0,,452402017124.0,,,452402017007.0,,,1.0,45.0,2.0,4.0,2.0,17.0,2009.0,452402017.0,124.0,,
150794,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,2.0,2.0,1.0,,,,,,,1.0,,0.0,452402.0,3.0,,452402018001.0,,,452402018002.0,,,1.0,45.0,2.0,4.0,2.0,18.0,2009.0,452402018.0,1.0,,
150804,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,1.0,2.0,1.0,,,,,,,1.0,,0.0,452402.0,3.0,,452402018002.0,,,452402018001.0,,,1.0,45.0,2.0,4.0,2.0,18.0,2009.0,452402018.0,2.0,,
150809,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,200809.0,3.0,,,,,0.0,,0.0,452402.0,0.0,,452402018003.0,,,,,,1.0,45.0,2.0,4.0,2.0,18.0,2009.0,452402018.0,3.0,,
150817,3.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,121.0,2.0,1.0,,,,,,,1.0,,0.0,452402.0,3.0,,452402018004.0,452402018001.0,452402018002.0,452402018121.0,,,1.0,45.0,2.0,4.0,2.0,18.0,2009.0,452402018.0,4.0,,
150827,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,24.0,,,,1.0,,,,,,,0.0,,0.0,452402.0,0.0,,452402018005.0,,,,,,1.0,45.0,2.0,4.0,2.0,18.0,2009.0,452402018.0,5.0,,
150837,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,,,,1.0,,,,,,,0.0,,0.0,452402.0,0.0,,452402018006.0,,,,,,1.0,45.0,2.0,4.0,2.0,18.0,2009.0,452402018.0,6.0,,
150840,7.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,4.0,2.0,,,,2.0,0.0,,,1.0,,0.0,452402.0,3.0,,452402018121.0,,,452402018004.0,,,1.0,45.0,2.0,4.0,2.0,18.0,2009.0,452402018.0,121.0,,
150843,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,4.0,1.0,1.0,121.0,1.0,,,,2.0,,,,1.0,0.0,,,0.0,,1.0,452402.0,3.0,,452402018122.0,452402018004.0,452402018121.0,,,,1.0,45.0,2.0,4.0,2.0,18.0,2009.0,452402018.0,122.0,,
150853,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,2.0,2.0,1.0,,,,,,,1.0,,0.0,452402.0,3.0,,452402019001.0,,,452402019002.0,,,1.0,45.0,2.0,4.0,2.0,19.0,2009.0,452402019.0,1.0,,
150863,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,1.0,2.0,1.0,,,,,,,1.0,,0.0,452402.0,3.0,,452402019002.0,,,452402019001.0,,,1.0,45.0,2.0,4.0,2.0,19.0,2009.0,452402019.0,2.0,,
150873,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,2.0,1.0,,,,,,,1.0,,0.0,452402.0,3.0,,452402019003.0,452402019001.0,452402019002.0,,,,1.0,45.0,2.0,4.0,2.0,19.0,2009.0,452402019.0,3.0,,
150883,3.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,123.0,2.0,1.0,,,,,,,1.0,,0.0,452402.0,3.0,,452402019004.0,452402019001.0,452402019002.0,452402019123.0,,,1.0,45.0,2.0,4.0,2.0,19.0,2009.0,452402019.0,4.0,,
150891,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,123.0,1.0,1.0,4.0,1.0,,,,2.0,,,,5.0,0.0,,,0.0,,1.0,452402.0,3.0,,452402019121.0,452402019123.0,452402019004.0,,,,1.0,45.0,2.0,4.0,2.0,19.0,2009.0,452402019.0,121.0,,
150894,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,123.0,1.0,1.0,4.0,1.0,,,,2.0,,,,5.0,0.0,,,0.0,,1.0,452402.0,1.0,,452402019122.0,452402019123.0,452402019004.0,,,,1.0,45.0,2.0,4.0,2.0,19.0,2009.0,452402019.0,122.0,,
150897,7.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,4.0,2.0,,,,2.0,0.0,,,1.0,,0.0,452402.0,3.0,,452402019123.0,,,452402019004.0,,,1.0,45.0,2.0,4.0,2.0,19.0,2009.0,452402019.0,123.0,,
150912,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,1.0,1.0,5.0,1.0,,,2.0,2.0,1.0,,,,,,,1.0,,0.0,452402.0,3.0,,452402020001.0,,452402020005.0,452402020002.0,,,1.0,45.0,2.0,4.0,2.0,20.0,2009.0,452402020.0,1.0,,
