,e1,e2,e11c,e11d,e14a,e16a,e12,wave,e11e,e11a,e11b,e2b,e12_cln,e14a_cln,e16a_cln,hhid,commid,t1,t2,t3,t4,t5,e16a1
10516,,,,2.0,500.0,5000.0,400.0,2009.0,,,,1.0,,,,422403081.0,422403.0,42.0,2.0,4.0,3.0,81.0,
10519,,,,1.0,0.0,2000.0,200.0,2009.0,,,,1.0,,,,422403101.0,422403.0,42.0,2.0,4.0,3.0,101.0,
10526,,,,4.0,0.0,3200.0,300.0,2009.0,,,,1.0,,,,422404001.0,422404.0,42.0,2.0,4.0,4.0,1.0,
10534,,,,2.0,,850.0,100.0,2009.0,,,,1.0,,,,422404002.0,422404.0,42.0,2.0,4.0,4.0,2.0,
10541,,,,2.0,0.0,1500.0,120.0,2009.0,,,,1.0,,,,422404003.0,422404.0,42.0,2.0,4.0,4.0,3.0,
10549,,,,6.0,0.0,4000.0,500.0,2009.0,,,,1.0,,,,422404004.0,422404.0,42.0,2.0,4.0,4.0,4.0,
10558,,,,3.0,300.0,1600.0,200.0,2009.0,,,,1.0,,,,422404005.0,422404.0,42.0,2.0,4.0,4.0,5.0,
10570,,,,,,,,2009.0,,,,9.0,,,,422404007.0,422404.0,42.0,2.0,4.0,4.0,7.0,
10577,,,,1.0,0.0,4000.0,200.0,2009.0,,,,1.0,,,,422404008.0,422404.0,42.0,2.0,4.0,4.0,8.0,
10584,,,,7.0,0.0,3500.0,300.0,2009.0,,,,1.0,,,,422404009.0,422404.0,42.0,2.0,4.0,4.0,9.0,
10592,,,,2.0,0.0,5000.0,500.0,2009.0,,,,1.0,,,,422404010.0,422404.0,42.0,2.0,4.0,4.0,10.0,
10600,,,,2.0,2000.0,1800.0,180.0,2009.0,,,,1.0,,,,422404011.0,422404.0,42.0,2.0,4.0,4.0,11.0,
10607,,,,4.0,0.0,2000.0,300.0,2009.0,,,,1.0,,,,422404012.0,422404.0,42.0,2.0,4.0,4.0,12.0,
10614,,,,2.0,0.0,4000.0,300.0,2009.0,,,,1.0,,,,422404013.0,422404.0,42.0,2.0,4.0,4.0,13.0,
10622,,,,5.0,,2000.0,200.0,2009.0,,,,1.0,,,,422404014.0,422404.0,42.0,2.0,4.0,4.0,14.0,
10635,,,,2.0,2600.0,2000.0,180.0,2009.0,,,,1.0,,,,422404016.0,422404.0,42.0,2.0,4.0,4.0,16.0,
10642,,,,2.0,,1000.0,200.0,2009.0,,,,1.0,,,,422404017.0,422404.0,42.0,2.0,4.0,4.0,17.0,
10650,,,,3.0,0.0,2000.0,300.0,2009.0,,,,1.0,,,,422404018.0,422404.0,42.0,2.0,4.0,4.0,18.0,
10659,,,,3.0,0.0,2000.0,200.0,2009.0,,,,1.0,,,,422404019.0,422404.0,42.0,2.0,4.0,4.0,19.0,
10668,,,,2.0,0.0,3800.0,200.0,2009.0,,,,1.0,,,,422404020.0,422404.0,42.0,2.0,4.0,4.0,20.0,
10674,,,,3.0,0.0,2800.0,200.0,2009.0,,,,1.0,,,,422404061.0,422404.0,42.0,2.0,4.0,4.0,61.0,
10709,,,,2.0,2000.0,800.0,210.0,2009.0,,,,1.0,,,,432102001.0,432102.0,43.0,2.0,1.0,2.0,1.0,
10711,,,,2.0,3000.0,2500.0,200.0,2009.0,,,,1.0,,,,432102003.0,432102.0,43.0,2.0,1.0,2.0,3.0,
10722,,,,4.0,-9999.0,-9999.0,1000.0,2009.0,,,,1.0,,,,432103002.0,432103.0,43.0,2.0,1.0,3.0,2.0,
10729,,,,2.0,1000.0,4000.0,1000.0,2009.0,,,,1.0,,,,432103003.0,432103.0,43.0,2.0,1.0,3.0,3.0,
10736,,,,3.0,1600.0,1800.0,1600.0,2009.0,,,,1.0,,,,432103004.0,432103.0,43.0,2.0,1.0,3.0,4.0,
10745,,,,3.0,1500.0,1800.0,1600.0,2009.0,,,,1.0,,,,432103005.0,432103.0,43.0,2.0,1.0,3.0,5.0,
10759,,,,2.0,5000.0,3000.0,1000.0,2009.0,,,,1.0,,,,432103007.0,432103.0,43.0,2.0,1.0,3.0,7.0,
10766,,,,2.0,2000.0,-9999.0,30.0,2009.0,,,,1.0,,,,432103008.0,432103.0,43.0,2.0,1.0,3.0,8.0,
10773,,,,2.0,1000.0,1800.0,1200.0,2009.0,,,,1.0,,,,432103009.0,432103.0,43.0,2.0,1.0,3.0,9.0,
10787,,,,3.0,2000.0,1000.0,500.0,2009.0,,,,1.0,,,,432103012.0,432103.0,43.0,2.0,1.0,3.0,12.0,
10794,,,,5.0,800.0,300.0,90.0,2009.0,,,,1.0,,,,432103013.0,432103.0,43.0,2.0,1.0,3.0,13.0,
10802,,,,3.0,2000.0,800.0,500.0,2009.0,,,,1.0,,,,432103014.0,432103.0,43.0,2.0,1.0,3.0,14.0,
10822,,,,3.0,2000.0,1000.0,800.0,2009.0,,,,1.0,,,,432103017.0,432103.0,43.0,2.0,1.0,3.0,17.0,
10831,,,,3.0,-9999.0,-9999.0,-999.0,2009.0,,,,1.0,,,,432103018.0,432103.0,43.0,2.0,1.0,3.0,18.0,
10837,,,,5.0,800.0,300.0,90.0,2009.0,,,,1.0,,,,432103019.0,432103.0,43.0,2.0,1.0,3.0,19.0,
10851,,,,2.0,1000.0,800.0,100.0,2009.0,,,,1.0,,,,432103062.0,432103.0,43.0,2.0,1.0,3.0,62.0,
10853,,,,2.0,1000.0,1800.0,1200.0,2009.0,,,,1.0,,,,432103101.0,432103.0,43.0,2.0,1.0,3.0,101.0,
10854,,,,4.0,4000.0,800.0,500.0,2009.0,,,,1.0,,,,432103102.0,432103.0,43.0,2.0,1.0,3.0,102.0,
10865,,,,3.0,1000.0,1200.0,1000.0,2009.0,,,,1.0,,,,432104003.0,432104.0,43.0,2.0,1.0,4.0,3.0,
10874,,,,3.0,2000.0,-9999.0,400.0,2009.0,,,,1.0,,,,432104004.0,432104.0,43.0,2.0,1.0,4.0,4.0,
10886,,,,3.0,1300.0,2400.0,1600.0,2009.0,,,,1.0,,,,432104006.0,432104.0,43.0,2.0,1.0,4.0,6.0,
10904,,,,3.0,3000.0,400.0,400.0,2009.0,,,,1.0,,,,432104010.0,432104.0,43.0,2.0,1.0,4.0,10.0,
10913,,,,3.0,540.0,270.0,450.0,2009.0,,,,1.0,,,,432104012.0,432104.0,43.0,2.0,1.0,4.0,12.0,
10931,,,,5.0,4500.0,14500.0,1600.0,2009.0,,,,1.0,,,,432104016.0,432104.0,43.0,2.0,1.0,4.0,16.0,
10938,,,,4.0,-9999.0,-9999.0,-999.0,2009.0,,,,1.0,,,,432104017.0,432104.0,43.0,2.0,1.0,4.0,17.0,
10950,,,,5.0,4500.0,4500.0,1600.0,2009.0,,,,1.0,,,,432104020.0,432104.0,43.0,2.0,1.0,4.0,20.0,
10956,,,,3.0,1000.0,500.0,500.0,2009.0,,,,1.0,,,,432104041.0,432104.0,43.0,2.0,1.0,4.0,41.0,
10960,,,,2.0,-9999.0,-9999.0,-999.0,2009.0,,,,1.0,,,,432105001.0,432105.0,43.0,2.0,1.0,5.0,1.0,
10961,,,,2.0,-9999.0,-9999.0,-999.0,2009.0,,,,1.0,,,,432105003.0,432105.0,43.0,2.0,1.0,5.0,3.0,
10963,,,,6.0,-9999.0,-9999.0,-999.0,2009.0,,,,1.0,,,,432105005.0,432105.0,43.0,2.0,1.0,5.0,5.0,
10964,,,,2.0,1000.0,1000.0,300.0,2009.0,,,,1.0,,,,432105007.0,432105.0,43.0,2.0,1.0,5.0,7.0,
10966,,,,-99.0,,300.0,100.0,2009.0,,,,1.0,,,,432105008.0,432105.0,43.0,2.0,1.0,5.0,8.0,
10969,,,,4.0,1000.0,1000.0,300.0,2009.0,,,,1.0,,,,432105009.0,432105.0,43.0,2.0,1.0,5.0,9.0,
10972,,,,3.0,-9999.0,-9999.0,-999.0,2009.0,,,,1.0,,,,432105013.0,432105.0,43.0,2.0,1.0,5.0,13.0,
10974,,,,3.0,3000.0,-9999.0,-999.0,2009.0,,,,1.0,,,,432105123.0,432105.0,43.0,2.0,1.0,5.0,123.0,
10989,,,,1.0,1200.0,1200.0,300.0,2009.0,,,,1.0,,,,432202004.0,432202.0,43.0,2.0,2.0,2.0,4.0,
11000,,,,1.0,,2000.0,400.0,2009.0,,,,1.0,,,,432202008.0,432202.0,43.0,2.0,2.0,2.0,8.0,
11065,,,,,,,,2009.0,,,,9.0,,,,432204001.0,432204.0,43.0,2.0,2.0,4.0,1.0,
11070,,,,2.0,200.0,1000.0,100.0,2009.0,,,,1.0,,,,432204003.0,432204.0,43.0,2.0,2.0,4.0,3.0,
11108,,,,,,,,2009.0,,,,9.0,,,,432204012.0,432204.0,43.0,2.0,2.0,4.0,12.0,
11196,,,,4.0,2700.0,900.0,1500.0,2009.0,,,,1.0,,,,432302005.0,432302.0,43.0,2.0,3.0,2.0,5.0,
11204,,,,2.0,1300.0,1500.0,700.0,2009.0,,,,1.0,,,,432302006.0,432302.0,43.0,2.0,3.0,2.0,6.0,
11221,,,,3.0,400.0,2800.0,800.0,2009.0,,,,1.0,,,,432302009.0,432302.0,43.0,2.0,3.0,2.0,9.0,
11239,,,,5.0,3000.0,3000.0,2000.0,2009.0,,,,1.0,,,,432302012.0,432302.0,43.0,2.0,3.0,2.0,12.0,
11253,,,,4.0,2000.0,2000.0,800.0,2009.0,,,,1.0,,,,432302014.0,432302.0,43.0,2.0,3.0,2.0,14.0,
11257,,,,1.0,0.0,800.0,130.0,2009.0,,,,1.0,,,,432302015.0,432302.0,43.0,2.0,3.0,2.0,15.0,
11265,,,,3.0,150.0,1700.0,400.0,2009.0,,,,1.0,,,,432302016.0,432302.0,43.0,2.0,3.0,2.0,16.0,
11269,,,,2.0,1000.0,2000.0,1100.0,2009.0,,,,1.0,,,,432302017.0,432302.0,43.0,2.0,3.0,2.0,17.0,
11283,,,,5.0,1900.0,2000.0,700.0,2009.0,,,,1.0,,,,432302031.0,432302.0,43.0,2.0,3.0,2.0,31.0,
11295,,,,1.0,0.0,900.0,300.0,2009.0,,,,1.0,,,,432302061.0,432302.0,43.0,2.0,3.0,2.0,61.0,
11299,,,,5.0,3000.0,1700.0,700.0,2009.0,,,,1.0,,,,432302081.0,432302.0,43.0,2.0,3.0,2.0,81.0,
11303,,,,3.0,1380.0,1000.0,480.0,2009.0,,,,1.0,,,,432302082.0,432302.0,43.0,2.0,3.0,2.0,82.0,
11307,,,,1.0,0.0,1000.0,500.0,2009.0,,,,1.0,,,,432302101.0,432302.0,43.0,2.0,3.0,2.0,101.0,
11316,,,,4.0,3720.0,540.0,1000.0,2009.0,,,,1.0,,,,432303001.0,432303.0,43.0,2.0,3.0,3.0,1.0,
11330,,,,3.0,700.0,1860.0,1000.0,2009.0,,,,1.0,,,,432303003.0,432303.0,43.0,2.0,3.0,3.0,3.0,
11340,,,,1.0,-9999.0,-9999.0,-999.0,2009.0,,,,1.0,,,,432303007.0,432303.0,43.0,2.0,3.0,3.0,7.0,
11346,,,,4.0,2800.0,2800.0,400.0,2009.0,,,,1.0,,,,432303010.0,432303.0,43.0,2.0,3.0,3.0,10.0,
11357,,,,4.0,1000.0,3000.0,600.0,2009.0,,,,1.0,,,,432303013.0,432303.0,43.0,2.0,3.0,3.0,13.0,
11368,,,,5.0,100.0,200.0,-999.0,2009.0,,,,1.0,,,,432303015.0,432303.0,43.0,2.0,3.0,3.0,15.0,
11386,,,,2.0,-9999.0,-9999.0,1300.0,2009.0,,,,1.0,,,,432303018.0,432303.0,43.0,2.0,3.0,3.0,18.0,
11394,,,,5.0,1000.0,-9999.0,900.0,2009.0,,,,1.0,,,,432303019.0,432303.0,43.0,2.0,3.0,3.0,19.0,
11403,,,,5.0,3000.0,1000.0,1500.0,2009.0,,,,1.0,,,,432303020.0,432303.0,43.0,2.0,3.0,3.0,20.0,
11409,,,,5.0,-9999.0,-9999.0,-999.0,2009.0,,,,1.0,,,,432303061.0,432303.0,43.0,2.0,3.0,3.0,61.0,
11413,,,,5.0,2000.0,3200.0,1300.0,2009.0,,,,1.0,,,,432303081.0,432303.0,43.0,2.0,3.0,3.0,81.0,
11416,,,,3.0,0.0,10000.0,4300.0,2009.0,,,,1.0,,,,432303101.0,432303.0,43.0,2.0,3.0,3.0,101.0,
11418,,,,1.0,0.0,1000.0,480.0,2009.0,,,,1.0,,,,432303121.0,432303.0,43.0,2.0,3.0,3.0,121.0,
11419,,,,4.0,10000.0,-9999.0,5000.0,2009.0,,,,1.0,,,,432303122.0,432303.0,43.0,2.0,3.0,3.0,122.0,
11429,,,,3.0,3000.0,2000.0,500.0,2009.0,,,,1.0,,,,432304001.0,432304.0,43.0,2.0,3.0,4.0,1.0,
11436,,,,3.0,2100.0,1800.0,300.0,2009.0,,,,1.0,,,,432304002.0,432304.0,43.0,2.0,3.0,4.0,2.0,
11447,,,,2.0,0.0,900.0,300.0,2009.0,,,,1.0,,,,432304004.0,432304.0,43.0,2.0,3.0,4.0,4.0,
11479,,,,2.0,900.0,800.0,400.0,2009.0,,,,1.0,,,,432304010.0,432304.0,43.0,2.0,3.0,4.0,10.0,
11488,,,,2.0,3600.0,500.0,1000.0,2009.0,,,,1.0,,,,432304011.0,432304.0,43.0,2.0,3.0,4.0,11.0,
11495,,,,2.0,1900.0,1900.0,1400.0,2009.0,,,,1.0,,,,432304012.0,432304.0,43.0,2.0,3.0,4.0,12.0,
11506,,,,1.0,900.0,900.0,300.0,2009.0,,,,1.0,,,,432304014.0,432304.0,43.0,2.0,3.0,4.0,14.0,
11514,,,,6.0,3000.0,1500.0,2000.0,2009.0,,,,1.0,,,,432304016.0,432304.0,43.0,2.0,3.0,4.0,16.0,
11521,,,,4.0,3000.0,1000.0,800.0,2009.0,,,,1.0,,,,432304017.0,432304.0,43.0,2.0,3.0,4.0,17.0,
11531,,,,4.0,4000.0,1500.0,1400.0,2009.0,,,,1.0,,,,432304019.0,432304.0,43.0,2.0,3.0,4.0,19.0,
11542,,,,4.0,6000.0,1000.0,1100.0,2009.0,,,,1.0,,,,432304021.0,432304.0,43.0,2.0,3.0,4.0,21.0,
11551,,,,3.0,1500.0,2100.0,1800.0,2009.0,,,,1.0,,,,432304101.0,432304.0,43.0,2.0,3.0,4.0,101.0,
11555,,,,1.0,750.0,1000.0,900.0,2009.0,,,,1.0,,,,432304102.0,432304.0,43.0,2.0,3.0,4.0,102.0,
11556,,,,1.0,800.0,600.0,600.0,2009.0,,,,1.0,,,,432304121.0,432304.0,43.0,2.0,3.0,4.0,121.0,
11559,,,,,,,,2009.0,,,,9.0,,,,432401132.0,432401.0,43.0,2.0,4.0,1.0,132.0,
11563,,,,2.0,10000.0,-9999.0,-999.0,2009.0,,,,1.0,,,,432402001.0,432402.0,43.0,2.0,4.0,2.0,1.0,
11586,,,,2.0,3000.0,-9999.0,300.0,2009.0,,,,1.0,,,,432402010.0,432402.0,43.0,2.0,4.0,2.0,10.0,
11609,,,,1.0,0.0,800.0,400.0,2009.0,,,,1.0,,,,432402041.0,432402.0,43.0,2.0,4.0,2.0,41.0,
11611,,,,1.0,0.0,1000.0,200.0,2009.0,,,,1.0,,,,432402081.0,432402.0,43.0,2.0,4.0,2.0,81.0,
11614,,,,1.0,1000.0,,500.0,2009.0,,,,1.0,,,,432402082.0,432402.0,43.0,2.0,4.0,2.0,82.0,
11617,,,,1.0,0.0,-9999.0,-999.0,2009.0,,,,1.0,,,,432402085.0,432402.0,43.0,2.0,4.0,2.0,85.0,
11622,,,,2.0,-9999.0,2000.0,500.0,2009.0,,,,1.0,,,,432402122.0,432402.0,43.0,2.0,4.0,2.0,122.0,
11624,,,,2.0,1000.0,1000.0,400.0,2009.0,,,,1.0,,,,432402123.0,432402.0,43.0,2.0,4.0,2.0,123.0,
11625,,,,1.0,2000.0,1200.0,400.0,2009.0,,,,1.0,,,,432402125.0,432402.0,43.0,2.0,4.0,2.0,125.0,
11634,,,,4.0,41000.0,35000.0,1890.0,2009.0,,,,1.0,,,,432403001.0,432403.0,43.0,2.0,4.0,3.0,1.0,
11643,,,,4.0,-9999.0,-9999.0,-999.0,2009.0,,,,1.0,,,,432403002.0,432403.0,43.0,2.0,4.0,3.0,2.0,
11650,,,,1.0,,,,2009.0,,,,1.0,,,,432403003.0,432403.0,43.0,2.0,4.0,3.0,3.0,
11658,,,,2.0,,,,2009.0,,,,1.0,,,,432403004.0,432403.0,43.0,2.0,4.0,3.0,4.0,
11665,,,,4.0,3000.0,3000.0,1500.0,2009.0,,,,1.0,,,,432403005.0,432403.0,43.0,2.0,4.0,3.0,5.0,
11672,,,,5.0,5000.0,4000.0,500.0,2009.0,,,,1.0,,,,432403006.0,432403.0,43.0,2.0,4.0,3.0,6.0,
11685,,,,8.0,8000.0,4200.0,3100.0,2009.0,,,,1.0,,,,432403008.0,432403.0,43.0,2.0,4.0,3.0,8.0,
11712,,,,3.0,100.0,2100.0,1200.0,2009.0,,,,1.0,,,,432403012.0,432403.0,43.0,2.0,4.0,3.0,12.0,
11726,,,,3.0,,2500.0,1000.0,2009.0,,,,1.0,,,,432403014.0,432403.0,43.0,2.0,4.0,3.0,14.0,
11734,,,,4.0,,5600.0,2000.0,2009.0,,,,1.0,,,,432403015.0,432403.0,43.0,2.0,4.0,3.0,15.0,
11742,,,,3.0,0.0,1600.0,1000.0,2009.0,,,,1.0,,,,432403016.0,432403.0,43.0,2.0,4.0,3.0,16.0,
11756,,,,20.0,1600.0,2000.0,800.0,2009.0,,,,1.0,,,,432403018.0,432403.0,43.0,2.0,4.0,3.0,18.0,
11771,,,,9.0,1000.0,10000.0,2000.0,2009.0,,,,1.0,,,,432403020.0,432403.0,43.0,2.0,4.0,3.0,20.0,
11773,,,,23.0,2000.0,1600.0,400.0,2009.0,,,,1.0,,,,432403121.0,432403.0,43.0,2.0,4.0,3.0,121.0,
11777,,,,1.0,-9999.0,1000.0,200.0,2009.0,,,,1.0,,,,432404001.0,432404.0,43.0,2.0,4.0,4.0,1.0,
11785,,,,3.0,,2500.0,800.0,2009.0,,,,1.0,,,,432404002.0,432404.0,43.0,2.0,4.0,4.0,2.0,
11795,,,,3.0,,3000.0,600.0,2009.0,,,,1.0,,,,432404005.0,432404.0,43.0,2.0,4.0,4.0,5.0,
11800,,,,1.0,0.0,1000.0,300.0,2009.0,,,,1.0,,,,432404007.0,432404.0,43.0,2.0,4.0,4.0,7.0,
11805,,,,1.0,0.0,960.0,500.0,2009.0,,,,1.0,,,,432404009.0,432404.0,43.0,2.0,4.0,4.0,9.0,
11817,,,,2.0,900.0,2000.0,800.0,2009.0,,,,1.0,,,,432404014.0,432404.0,43.0,2.0,4.0,4.0,14.0,
11829,,,,2.0,-9999.0,-9999.0,-999.0,2009.0,,,,1.0,,,,432404017.0,432404.0,43.0,2.0,4.0,4.0,17.0,
11835,,,,3.0,0.0,500.0,150.0,2009.0,,,,1.0,,,,432404018.0,432404.0,43.0,2.0,4.0,4.0,18.0,
11838,,,,3.0,-9999.0,-9999.0,-999.0,2009.0,,,,1.0,,,,432404101.0,432404.0,43.0,2.0,4.0,4.0,101.0,
11839,,,,2.0,-9999.0,-9999.0,-999.0,2009.0,,,,1.0,,,,432404102.0,432404.0,43.0,2.0,4.0,4.0,102.0,
11850,,,,8.0,4000.0,10000.0,2000.0,2009.0,,,,1.0,,,,451104001.0,451104.0,45.0,1.0,1.0,4.0,1.0,
11864,,,,10.0,10000.0,-9999.0,5000.0,2009.0,,,,1.0,,,,451104003.0,451104.0,45.0,1.0,1.0,4.0,3.0,
11871,,,,15.0,30000.0,-9999.0,7000.0,2009.0,,,,1.0,,,,451104004.0,451104.0,45.0,1.0,1.0,4.0,4.0,
11879,,,,10.0,10000.0,-9999.0,5000.0,2009.0,,,,1.0,,,,451104005.0,451104.0,45.0,1.0,1.0,4.0,5.0,
11892,,,,4.0,20000.0,3000.0,5000.0,2009.0,,,,1.0,,,,451104008.0,451104.0,45.0,1.0,1.0,4.0,8.0,
11899,,,,4.0,700.0,1200.0,600.0,2009.0,,,,1.0,,,,451104009.0,451104.0,45.0,1.0,1.0,4.0,9.0,
11908,,,,30.0,20000.0,-9999.0,2000.0,2009.0,,,,1.0,,,,451104011.0,451104.0,45.0,1.0,1.0,4.0,11.0,
11919,,,,10.0,4000.0,2000.0,100.0,2009.0,,,,1.0,,,,451104013.0,451104.0,45.0,1.0,1.0,4.0,13.0,
11928,,,,5.0,6000.0,2000.0,2000.0,2009.0,,,,1.0,,,,451104014.0,451104.0,45.0,1.0,1.0,4.0,14.0,
11940,,,,5.0,4000.0,2000.0,2000.0,2009.0,,,,1.0,,,,451104016.0,451104.0,45.0,1.0,1.0,4.0,16.0,
11948,,,,5.0,4000.0,2000.0,2000.0,2009.0,,,,1.0,,,,451104017.0,451104.0,45.0,1.0,1.0,4.0,17.0,
11956,,,,20.0,12000.0,600.0,4500.0,2009.0,,,,1.0,,,,451104018.0,451104.0,45.0,1.0,1.0,4.0,18.0,
11971,,,,6.0,6000.0,1500.0,2000.0,2009.0,,,,1.0,,,,451104061.0,451104.0,45.0,1.0,1.0,4.0,61.0,
11976,,,,3.0,0.0,1000.0,500.0,2009.0,,,,1.0,,,,451104121.0,451104.0,45.0,1.0,1.0,4.0,121.0,
12000,,,,2.0,1500.0,1000.0,2000.0,2009.0,,,,1.0,,,,451204002.0,451204.0,45.0,1.0,2.0,4.0,2.0,
12008,,,,1.0,3000.0,3500.0,1000.0,2009.0,,,,1.0,,,,451204003.0,451204.0,45.0,1.0,2.0,4.0,3.0,
12017,,,,1.0,5000.0,2500.0,1000.0,2009.0,,,,1.0,,,,451204004.0,451204.0,45.0,1.0,2.0,4.0,4.0,
12025,,,,3.0,50000.0,2500.0,3000.0,2009.0,,,,1.0,,,,451204005.0,451204.0,45.0,1.0,2.0,4.0,5.0,
12034,,,,1.0,0.0,3000.0,0.0,2009.0,,,,1.0,,,,451204006.0,451204.0,45.0,1.0,2.0,4.0,6.0,
12042,,,,1.0,0.0,1000.0,300.0,2009.0,,,,1.0,,,,451204007.0,451204.0,45.0,1.0,2.0,4.0,7.0,
12050,,,,1.0,0.0,1500.0,600.0,2009.0,,,,1.0,,,,451204008.0,451204.0,45.0,1.0,2.0,4.0,8.0,
12059,,,,1.0,0.0,700.0,6000.0,2009.0,,,,1.0,,,,451204009.0,451204.0,45.0,1.0,2.0,4.0,9.0,
12066,,,,1.0,2000.0,1000.0,2000.0,2009.0,,,,1.0,,,,451204010.0,451204.0,45.0,1.0,2.0,4.0,10.0,
12087,,,,1.0,0.0,600.0,200.0,2009.0,,,,1.0,,,,451204013.0,451204.0,45.0,1.0,2.0,4.0,13.0,
12103,,,,1.0,0.0,2000.0,400.0,2009.0,,,,1.0,,,,451204015.0,451204.0,45.0,1.0,2.0,4.0,15.0,
12115,,,,3.0,2000.0,100.0,1000.0,2009.0,,,,1.0,,,,451204017.0,451204.0,45.0,1.0,2.0,4.0,17.0,
12123,,,,2.0,2500.0,2000.0,80.0,2009.0,,,,1.0,,,,451204018.0,451204.0,45.0,1.0,2.0,4.0,18.0,
12135,,,,2.0,3000.0,-9999.0,-999.0,2009.0,,,,1.0,,,,451204020.0,451204.0,45.0,1.0,2.0,4.0,20.0,
12147,,,,2.0,1000.0,1000.0,600.0,2009.0,,,,1.0,,,,451204044.0,451204.0,45.0,1.0,2.0,4.0,44.0,
12153,,,,1.0,-9999.0,800.0,700.0,2009.0,,,,1.0,,,,451204045.0,451204.0,45.0,1.0,2.0,4.0,45.0,
12159,,,,1.0,-9999.0,-9999.0,700.0,2009.0,,,,1.0,,,,451204081.0,451204.0,45.0,1.0,2.0,4.0,81.0,
12163,,,,1.0,-9999.0,1500.0,500.0,2009.0,,,,1.0,,,,451204082.0,451204.0,45.0,1.0,2.0,4.0,82.0,
12165,,,,3.0,3000.0,5000.0,800.0,2009.0,,,,1.0,,,,451204121.0,451204.0,45.0,1.0,2.0,4.0,121.0,
12167,,,,2.0,0.0,5600.0,200.0,2009.0,,,,1.0,,,,451204122.0,451204.0,45.0,1.0,2.0,4.0,122.0,
12170,,,,1.0,0.0,1000.0,600.0,2009.0,,,,1.0,,,,451204123.0,451204.0,45.0,1.0,2.0,4.0,123.0,
12185,,,,1.0,1600.0,1600.0,800.0,2009.0,,,,1.0,,,,452102002.0,452102.0,45.0,2.0,1.0,2.0,2.0,
12193,,,,3.0,4300.0,4300.0,2500.0,2009.0,,,,1.0,,,,452102003.0,452102.0,45.0,2.0,1.0,2.0,3.0,
12202,,,,3.0,4000.0,4000.0,2000.0,2009.0,,,,1.0,,,,452102004.0,452102.0,45.0,2.0,1.0,2.0,4.0,
12217,,,,2.0,2000.0,2000.0,500.0,2009.0,,,,1.0,,,,452102006.0,452102.0,45.0,2.0,1.0,2.0,6.0,
12225,,,,2.0,3200.0,3200.0,1600.0,2009.0,,,,1.0,,,,452102007.0,452102.0,45.0,2.0,1.0,2.0,7.0,
12234,,,,2.0,2500.0,2300.0,1100.0,2009.0,,,,1.0,,,,452102008.0,452102.0,45.0,2.0,1.0,2.0,8.0,
12243,,,,2.0,3000.0,3000.0,1000.0,2009.0,,,,1.0,,,,452102009.0,452102.0,45.0,2.0,1.0,2.0,9.0,
12246,,,,3.0,4500.0,4500.0,1800.0,2009.0,,,,1.0,,,,452102010.0,452102.0,45.0,2.0,1.0,2.0,10.0,
12254,,,,1.0,1000.0,800.0,400.0,2009.0,,,,1.0,,,,452102011.0,452102.0,45.0,2.0,1.0,2.0,11.0,
12263,,,,1.0,1000.0,1000.0,400.0,2009.0,,,,1.0,,,,452102012.0,452102.0,45.0,2.0,1.0,2.0,12.0,
12270,,,,4.0,4000.0,4000.0,1400.0,2009.0,,,,1.0,,,,452102013.0,452102.0,45.0,2.0,1.0,2.0,13.0,
12280,,,,1.0,1500.0,1500.0,500.0,2009.0,,,,1.0,,,,452102015.0,452102.0,45.0,2.0,1.0,2.0,15.0,
12287,,,,1.0,900.0,900.0,400.0,2009.0,,,,1.0,,,,452102016.0,452102.0,45.0,2.0,1.0,2.0,16.0,
12295,,,,1.0,900.0,900.0,400.0,2009.0,,,,1.0,,,,452102017.0,452102.0,45.0,2.0,1.0,2.0,17.0,
12303,,,,1.0,800.0,800.0,300.0,2009.0,,,,1.0,,,,452102018.0,452102.0,45.0,2.0,1.0,2.0,18.0,
12319,,,,1.0,1000.0,1000.0,400.0,2009.0,,,,1.0,,,,452102020.0,452102.0,45.0,2.0,1.0,2.0,20.0,
12326,,,,1.0,2000.0,2000.0,500.0,2009.0,,,,1.0,,,,452102041.0,452102.0,45.0,2.0,1.0,2.0,41.0,
12332,,,,3.0,5000.0,5000.0,2000.0,2009.0,,,,1.0,,,,452102042.0,452102.0,45.0,2.0,1.0,2.0,42.0,
12338,,,,1.0,1400.0,1400.0,400.0,2009.0,,,,1.0,,,,452102061.0,452102.0,45.0,2.0,1.0,2.0,61.0,
12342,,,,1.0,1600.0,1600.0,800.0,2009.0,,,,1.0,,,,452102102.0,452102.0,45.0,2.0,1.0,2.0,102.0,
12345,,,,1.0,1000.0,1000.0,500.0,2009.0,,,,1.0,,,,452102103.0,452102.0,45.0,2.0,1.0,2.0,103.0,
12358,,,,2.0,2500.0,2500.0,1000.0,2009.0,,,,1.0,,,,452103002.0,452103.0,45.0,2.0,1.0,3.0,2.0,
12366,,,,3.0,3500.0,3500.0,2000.0,2009.0,,,,1.0,,,,452103003.0,452103.0,45.0,2.0,1.0,3.0,3.0,
12380,,,,4.0,5000.0,5000.0,3000.0,2009.0,,,,1.0,,,,452103005.0,452103.0,45.0,2.0,1.0,3.0,5.0,
12388,,,,3.0,3000.0,3000.0,2000.0,2009.0,,,,1.0,,,,452103006.0,452103.0,45.0,2.0,1.0,3.0,6.0,
