,wave,hhid,hhbus,hhbusimp,hhfarm,hhfarmimp,hhfish,hhfishimp,hhgardimp,hhgard,hhlvst,hhlvstimp,hhothr,hhothrimp,hhsub,hhsubimp,hhretire,hhretireimp,hhnrwage,hhnrwageimp,hhinc,hhincgross,hhexpense,hhincimp,commid,t1,urban,t6_a,t6_b,hhsize,hhinc_pc,cpi1988,cpi2015,index_new,index_old,hhinc_cpi,hhincpc_cpi,hhincgross_cpi,hhexpense_cpi
31153,2009.0,451104017.0,,,4000.0,0.0,,,0.0,9500.0,198.75,1.0,,,,,0.0,0.0,,0.0,13698.75,16100.0,2401.25,1.0,451104.0,45.0,0.0,3.0,1.0,4.0,3424.6875,2.48,0.73,0.73,2.48,18765.41095890411,4691.352739726028,22054.794520547945,3289.3835616438355
31154,2009.0,451104018.0,,,8100.0,0.0,,,0.0,11800.0,266.875,1.0,,,,,0.0,0.0,,0.0,20166.875,25600.0,5433.125,1.0,451104.0,45.0,0.0,6.0,0.0,6.0,3361.1458333333335,2.48,0.73,0.73,2.48,27625.856164383564,4604.309360730594,35068.49315068493,7442.63698630137
31155,2009.0,451104020.0,1200.0,0.0,,0.0,,,1.0,11357.142857142857,1116.875,1.0,,,,,0.0,0.0,,0.0,13674.017857142857,14157.142857142857,483.125,1.0,451104.0,45.0,0.0,2.0,0.0,2.0,6837.008928571428,2.48,0.73,0.73,2.48,18731.5313111546,9365.7656555773,19393.346379647748,661.8150684931506
31156,2009.0,451104061.0,12000.0,0.0,5500.0,0.0,,,0.0,3500.0,,0.0,,,,,0.0,0.0,,0.0,21000.0,47100.0,26100.0,0.0,451104.0,45.0,0.0,4.0,0.0,4.0,5250.0,2.48,0.73,0.73,2.48,28767.123287671235,7191.780821917809,64520.54794520548,35753.42465753425
31157,2009.0,451104121.0,,,500.0,0.0,,,0.0,23500.0,148.75,1.0,,,,,0.0,0.0,6000.0,0.0,30148.75,33300.0,3151.25,1.0,451104.0,45.0,0.0,4.0,0.0,4.0,7537.1875,2.48,0.73,0.73,2.48,41299.65753424657,10324.914383561643,45616.438356164384,4316.780821917809
31158,2009.0,451105102.0,,,,,,,,,,,7800.0,0.0,,,14325.0,0.0,,0.0,22125.0,22125.0,0.0,0.0,451105.0,45.0,1.0,3.0,0.0,3.0,7375.0,3.03,0.89,0.89,3.03,24859.550561797754,8286.516853932584,24859.550561797754,0.0
31159,2009.0,451105103.0,26400.0,0.0,,,,,,,,,,,,,0.0,0.0,,0.0,26400.0,36000.0,9600.0,0.0,451105.0,45.0,1.0,3.0,0.0,3.0,8800.0,3.03,0.89,0.89,3.03,29662.921348314605,9887.640449438202,40449.43820224719,10786.516853932584
31160,2009.0,451105105.0,,,,,,,,,,,100.0,0.0,100.0,0.0,12000.0,0.0,23100.0,0.0,35300.0,35300.0,0.0,0.0,451105.0,45.0,1.0,4.0,0.0,4.0,8825.0,3.03,0.89,0.89,3.03,39662.92134831461,9915.730337078652,39662.92134831461,0.0
31161,2009.0,451105107.0,,,,,,,,,,,500.0,0.0,,,0.0,0.0,4800.0,0.0,5300.0,5300.0,0.0,0.0,451105.0,45.0,1.0,2.0,0.0,2.0,2650.0,3.03,0.89,0.89,3.03,5955.056179775281,2977.5280898876404,5955.056179775281,0.0
31162,2009.0,451105108.0,,,,,,,,,,,,,,,34800.0,0.0,,0.0,34800.0,34800.0,0.0,0.0,451105.0,45.0,1.0,2.0,0.0,2.0,17400.0,3.03,0.89,0.89,3.03,39101.12359550562,19550.56179775281,39101.12359550562,0.0
31163,2009.0,451105110.0,,,,,,,,,,,,,,,12000.0,0.0,21000.0,0.0,33000.0,33000.0,0.0,0.0,451105.0,45.0,1.0,3.0,0.0,3.0,11000.0,3.03,0.89,0.89,3.03,37078.651685393255,12359.550561797752,37078.651685393255,0.0
31164,2009.0,451105111.0,,,,,,,,,,,2000.0,0.0,,,12000.0,0.0,6000.0,0.0,20000.0,20000.0,0.0,0.0,451105.0,45.0,1.0,2.0,0.0,2.0,10000.0,3.03,0.89,0.89,3.03,22471.91011235955,11235.955056179775,22471.91011235955,0.0
31165,2009.0,451105113.0,,,,,,,,,,,,,120.0,0.0,0.0,0.0,10400.0,0.0,10520.0,10520.0,0.0,0.0,451105.0,45.0,1.0,3.0,0.0,3.0,3506.6666666666665,3.03,0.89,0.89,3.03,11820.224719101123,3940.074906367041,11820.224719101123,0.0
31166,2009.0,451105114.0,6000.0,0.0,,0.0,,,0.0,9400.0,192.0,0.0,5500.0,0.0,,,12000.0,0.0,,0.0,33092.0,33300.0,208.0,0.0,451105.0,45.0,1.0,2.0,0.0,2.0,16546.0,3.03,0.89,0.89,3.03,37182.02247191011,18591.011235955055,37415.730337078654,233.7078651685393
31167,2009.0,451105115.0,,,,,,,,,,,6500.0,0.0,,,,0.0,,,6500.0,6500.0,0.0,0.0,451105.0,45.0,1.0,2.0,0.0,2.0,3250.0,3.03,0.89,0.89,3.03,7303.3707865168535,3651.6853932584268,7303.3707865168535,0.0
31168,2009.0,451105116.0,,,,,,,,,,,,,,,0.0,0.0,25200.0,0.0,25200.0,25200.0,0.0,0.0,451105.0,45.0,1.0,2.0,1.0,3.0,8400.0,3.03,0.89,0.89,3.03,28314.606741573032,9438.202247191011,28314.606741573032,0.0
31169,2009.0,451105118.0,,,,,,,,,,,,,,,0.0,0.0,9000.0,0.0,9000.0,9000.0,0.0,0.0,451105.0,45.0,1.0,3.0,0.0,3.0,3000.0,3.03,0.89,0.89,3.03,10112.359550561798,3370.7865168539324,10112.359550561798,0.0
31170,2009.0,451105119.0,,,,,,,,,,,,,,,12000.0,0.0,78000.0,0.0,90000.0,90000.0,0.0,0.0,451105.0,45.0,1.0,5.0,0.0,5.0,18000.0,3.03,0.89,0.89,3.03,101123.59550561798,20224.719101123595,101123.59550561798,0.0
31171,2009.0,451105121.0,,,,,,,,,,,5000.0,0.0,,,13200.0,0.0,10800.0,0.0,29000.0,29000.0,0.0,0.0,451105.0,45.0,1.0,5.0,0.0,5.0,5800.0,3.03,0.89,0.89,3.03,32584.269662921346,6516.853932584269,32584.269662921346,0.0
31172,2009.0,451105122.0,,,,,,,,,,,,0.0,120.0,0.0,0.0,0.0,1600.0,0.0,1720.0,1720.0,0.0,0.0,451105.0,45.0,1.0,4.0,0.0,4.0,430.0,3.03,0.89,0.89,3.03,1932.5842696629213,483.14606741573033,1932.5842696629213,0.0
31173,2009.0,451105123.0,,,,,,,,,,,,,,,0.0,0.0,9600.0,0.0,9600.0,9600.0,0.0,0.0,451105.0,45.0,1.0,3.0,0.0,3.0,3200.0,3.03,0.89,0.89,3.03,10786.516853932584,3595.505617977528,10786.516853932584,0.0
31174,2009.0,451105124.0,0.0,0.0,,,,,,,,,6000.0,0.0,,,3100.0,0.0,,0.0,9100.0,12700.0,3600.0,0.0,451105.0,45.0,1.0,3.0,0.0,3.0,3033.3333333333335,3.03,0.89,0.89,3.03,10224.719101123595,3408.239700374532,14269.662921348314,4044.943820224719
31175,2009.0,451105125.0,,,,,,,,,,,23000.0,0.0,,,102000.0,0.0,,0.0,125000.0,125000.0,0.0,0.0,451105.0,45.0,1.0,2.0,1.0,3.0,41666.666666666664,3.03,0.89,0.89,3.03,140449.4382022472,46816.479400749064,140449.4382022472,0.0
31176,2009.0,451105126.0,,,,,,,,,,,,,100.0,0.0,18000.0,0.0,109000.0,0.0,127100.0,127100.0,0.0,0.0,451105.0,45.0,1.0,4.0,0.0,4.0,31775.0,3.03,0.89,0.89,3.03,142808.98876404495,35702.247191011236,142808.98876404495,0.0
31177,2009.0,451105127.0,,,,,,,,,,,10800.0,0.0,,,0.0,0.0,14400.0,0.0,25200.0,25200.0,0.0,0.0,451105.0,45.0,1.0,3.0,0.0,3.0,8400.0,3.03,0.89,0.89,3.03,28314.606741573032,9438.202247191011,28314.606741573032,0.0
31178,2009.0,451201001.0,9600.0,0.0,,,,,,,,,200.0,0.0,,,12600.0,0.0,,0.0,22400.0,22400.0,0.0,0.0,451201.0,45.0,1.0,4.0,0.0,4.0,5600.0,3.03,0.89,0.89,3.03,25168.539325842696,6292.134831460674,25168.539325842696,0.0
31179,2009.0,451201004.0,,,,,,,,,-100.0,0.0,500.0,0.0,,,12000.0,0.0,52400.0,0.0,64800.0,64900.0,100.0,0.0,451201.0,45.0,1.0,3.0,0.0,3.0,21600.0,3.03,0.89,0.89,3.03,72808.98876404495,24269.662921348314,72921.34831460674,112.35955056179775
31180,2009.0,451201008.0,,,,,,,,,,,9000.0,0.0,,,14400.0,0.0,500.0,0.0,23900.0,23900.0,0.0,0.0,451201.0,45.0,1.0,1.0,0.0,1.0,23900.0,3.03,0.89,0.89,3.03,26853.932584269663,26853.932584269663,26853.932584269663,0.0
31181,2009.0,451201012.0,,,,,,,,,,,10000.0,0.0,,,7100.0,0.0,46000.0,0.0,63100.0,63100.0,0.0,0.0,451201.0,45.0,1.0,3.0,0.0,3.0,21033.333333333332,3.03,0.89,0.89,3.03,70898.87640449438,23632.958801498127,70898.87640449438,0.0
31182,2009.0,451201019.0,,,,,,,,,,,,,50.0,0.0,13200.0,0.0,50.0,0.0,13300.0,13300.0,0.0,0.0,451201.0,45.0,1.0,1.0,0.0,1.0,13300.0,3.03,0.89,0.89,3.03,14943.8202247191,14943.8202247191,14943.8202247191,0.0
31183,2009.0,451201041.0,,,,,,,,,,,,,,,0.0,0.0,4200.0,0.0,4200.0,4200.0,0.0,0.0,451201.0,45.0,1.0,2.0,1.0,3.0,1400.0,3.03,0.89,0.89,3.03,4719.101123595506,1573.0337078651685,4719.101123595506,0.0
31184,2009.0,451201043.0,,,,,,,,,,,,,,,22524.0,0.0,,0.0,22524.0,22524.0,0.0,0.0,451201.0,45.0,1.0,3.0,0.0,3.0,7508.0,3.03,0.89,0.89,3.03,25307.865168539327,8435.955056179775,25307.865168539327,0.0
31185,2009.0,451201048.0,,,,,,,,,,,,,,,10560.0,0.0,,0.0,10560.0,10560.0,0.0,0.0,451201.0,45.0,1.0,1.0,0.0,1.0,10560.0,3.03,0.89,0.89,3.03,11865.168539325843,11865.168539325843,11865.168539325843,0.0
31186,2009.0,451201063.0,,,,,,,,,,,,,,,9600.0,0.0,,0.0,9600.0,9600.0,0.0,0.0,451201.0,45.0,1.0,1.0,0.0,1.0,9600.0,3.03,0.89,0.89,3.03,10786.516853932584,10786.516853932584,10786.516853932584,0.0
31187,2009.0,451201121.0,,,,,,,,,,,,,,,0.0,0.0,21460.0,0.0,21460.0,21460.0,0.0,0.0,451201.0,45.0,1.0,6.0,0.0,6.0,3576.6666666666665,3.03,0.89,0.89,3.03,24112.359550561796,4018.7265917602995,24112.359550561796,0.0
31188,2009.0,451201123.0,,,,,,,,,,,11200.0,0.0,,,12600.0,0.0,,0.0,23800.0,23800.0,0.0,0.0,451201.0,45.0,1.0,2.0,0.0,2.0,11900.0,3.03,0.89,0.89,3.03,26741.573033707864,13370.786516853932,26741.573033707864,0.0
31189,2009.0,451201124.0,,,,,,,,,130.0,0.0,3200.0,0.0,,,,0.0,,,3330.0,3400.0,70.0,0.0,451201.0,45.0,1.0,1.0,0.0,1.0,3330.0,3.03,0.89,0.89,3.03,3741.5730337078653,3741.5730337078653,3820.2247191011234,78.65168539325843
31190,2009.0,451201125.0,21600.0,0.0,,,,,,,,,400.0,0.0,,,0.0,0.0,49600.0,0.0,71600.0,71600.0,0.0,0.0,451201.0,45.0,1.0,3.0,0.0,3.0,23866.666666666668,3.03,0.89,0.89,3.03,80449.43820224718,26816.479400749064,80449.43820224718,0.0
31191,2009.0,451201126.0,,,,,,,,,,,,0.0,1000.0,0.0,28800.0,0.0,800.0,0.0,30600.0,30600.0,0.0,0.0,451201.0,45.0,1.0,2.0,1.0,3.0,10200.0,3.03,0.89,0.89,3.03,34382.02247191011,11460.67415730337,34382.02247191011,0.0
31192,2009.0,451201127.0,5858.805194805194,1.0,,,,,,,,,,,,,12000.0,0.0,12400.0,0.0,30258.805194805194,34000.0,3741.194805194805,1.0,451201.0,45.0,1.0,4.0,1.0,5.0,6051.761038961039,3.03,0.89,0.89,3.03,33998.65752225303,6799.731504450606,38202.247191011236,4203.589668758208
31193,2009.0,451201128.0,8400.0,0.0,,,,,,,,,,,,,0.0,0.0,500.0,0.0,8900.0,19700.0,10800.0,0.0,451201.0,45.0,1.0,3.0,0.0,3.0,2966.6666666666665,3.03,0.89,0.89,3.03,10000.0,3333.333333333333,22134.83146067416,12134.831460674157
31194,2009.0,451201129.0,,,,,,,,,,,50.0,0.0,100.0,0.0,,0.0,,,150.0,150.0,0.0,0.0,451201.0,45.0,1.0,3.0,0.0,3.0,50.0,3.03,0.89,0.89,3.03,168.53932584269663,56.17977528089887,168.53932584269663,0.0
31195,2009.0,451201130.0,,,,,,,,,,,,,,,19200.0,0.0,1000.0,0.0,20200.0,20200.0,0.0,0.0,451201.0,45.0,1.0,2.0,1.0,3.0,6733.333333333333,3.03,0.89,0.89,3.03,22696.629213483146,7565.543071161048,22696.629213483146,0.0
31196,2009.0,451202003.0,,,,,,,,,,,,,,,31140.0,0.0,22700.0,0.0,53840.0,53840.0,0.0,0.0,451202.0,45.0,1.0,4.0,1.0,5.0,10768.0,3.03,0.89,0.89,3.03,60494.38202247191,12098.876404494382,60494.38202247191,0.0
31197,2009.0,451202010.0,,,,,,,,,,,,,,,12000.0,0.0,7200.0,0.0,19200.0,19200.0,0.0,0.0,451202.0,45.0,1.0,2.0,1.0,3.0,6400.0,3.03,0.89,0.89,3.03,21573.03370786517,7191.011235955056,21573.03370786517,0.0
31198,2009.0,451202014.0,,,,,,,,,,,,,,,29232.0,0.0,,0.0,29232.0,29232.0,0.0,0.0,451202.0,45.0,1.0,4.0,0.0,4.0,7308.0,3.03,0.89,0.89,3.03,32844.94382022472,8211.23595505618,32844.94382022472,0.0
31199,2009.0,451202019.0,,,,,,,,,,,6500.0,0.0,,,24000.0,0.0,2000.0,0.0,32500.0,32500.0,0.0,0.0,451202.0,45.0,1.0,2.0,0.0,2.0,16250.0,3.03,0.89,0.89,3.03,36516.85393258427,18258.426966292136,36516.85393258427,0.0
31200,2009.0,451202041.0,,,,,,,,,,,100.0,0.0,200.0,0.0,8844.0,0.0,9960.0,0.0,19104.0,19104.0,0.0,0.0,451202.0,45.0,1.0,3.0,0.0,3.0,6368.0,3.03,0.89,0.89,3.03,21465.16853932584,7155.056179775281,21465.16853932584,0.0
31201,2009.0,451202043.0,,,,,,,,,,,100.0,0.0,500.0,0.0,10680.0,0.0,,0.0,11280.0,11280.0,0.0,0.0,451202.0,45.0,1.0,2.0,0.0,2.0,5640.0,3.03,0.89,0.89,3.03,12674.157303370786,6337.078651685393,12674.157303370786,0.0
31202,2009.0,451202044.0,,,,,,,,,,,200.0,0.0,,,0.0,0.0,25000.0,0.0,25200.0,25200.0,0.0,0.0,451202.0,45.0,1.0,1.0,1.0,2.0,12600.0,3.03,0.89,0.89,3.03,28314.606741573032,14157.303370786516,28314.606741573032,0.0
31203,2009.0,451202082.0,,,,,,,,,,,,,,,11520.0,0.0,14400.0,0.0,25920.0,25920.0,0.0,0.0,451202.0,45.0,1.0,3.0,0.0,3.0,8640.0,3.03,0.89,0.89,3.03,29123.595505617977,9707.865168539325,29123.595505617977,0.0
31204,2009.0,451202086.0,564.0,0.0,,,,,,,,,400.0,0.0,,,0.0,0.0,14600.0,0.0,15564.0,15600.0,36.0,0.0,451202.0,45.0,1.0,3.0,0.0,3.0,5188.0,3.03,0.89,0.89,3.03,17487.6404494382,5829.213483146067,17528.08988764045,40.449438202247194
31205,2009.0,451202101.0,,,,,,,,,,,,,,,24600.0,0.0,,0.0,24600.0,24600.0,0.0,0.0,451202.0,45.0,1.0,2.0,1.0,3.0,8200.0,3.03,0.89,0.89,3.03,27640.449438202246,9213.483146067416,27640.449438202246,0.0
31206,2009.0,451202121.0,,,,,,,,,,,200.0,0.0,300.0,0.0,30000.0,0.0,4100.0,0.0,34600.0,34600.0,0.0,0.0,451202.0,45.0,1.0,2.0,0.0,2.0,17300.0,3.03,0.89,0.89,3.03,38876.40449438202,19438.20224719101,38876.40449438202,0.0
31207,2009.0,451202122.0,,,,,,,,,,,,,,,0.0,0.0,5400.0,0.0,5400.0,5400.0,0.0,0.0,451202.0,45.0,1.0,3.0,0.0,3.0,1800.0,3.03,0.89,0.89,3.03,6067.4157303370785,2022.4719101123594,6067.4157303370785,0.0
31208,2009.0,451202123.0,,,,,,,,,,,,,,,0.0,0.0,4400.0,0.0,4400.0,4400.0,0.0,0.0,451202.0,45.0,1.0,4.0,1.0,5.0,880.0,3.03,0.89,0.89,3.03,4943.820224719101,988.7640449438202,4943.820224719101,0.0
31209,2009.0,451202124.0,,,,,,,,,,,,,,,0.0,0.0,450.0,0.0,450.0,450.0,0.0,0.0,451202.0,45.0,1.0,2.0,0.0,2.0,225.0,3.03,0.89,0.89,3.03,505.61797752808985,252.80898876404493,505.61797752808985,0.0
31210,2009.0,451202125.0,,,,,,,,,,,,,,,0.0,0.0,4760.0,0.0,4760.0,4760.0,0.0,0.0,451202.0,45.0,1.0,1.0,0.0,1.0,4760.0,3.03,0.89,0.89,3.03,5348.314606741573,5348.314606741573,5348.314606741573,0.0
31211,2009.0,451202126.0,,,,,,,,,,,,,,,0.0,0.0,13200.0,0.0,13200.0,13200.0,0.0,0.0,451202.0,45.0,1.0,4.0,0.0,4.0,3300.0,3.03,0.89,0.89,3.03,14831.460674157302,3707.8651685393256,14831.460674157302,0.0
31212,2009.0,451202127.0,,,,,,,,,,,,,,,0.0,0.0,6500.0,0.0,6500.0,6500.0,0.0,0.0,451202.0,45.0,1.0,3.0,1.0,4.0,1625.0,3.03,0.89,0.89,3.03,7303.3707865168535,1825.8426966292134,7303.3707865168535,0.0
31213,2009.0,451202128.0,,,,,,,,,,,,0.0,,,,0.0,,,0.0,,,0.0,451202.0,45.0,1.0,1.0,0.0,1.0,0.0,3.03,0.89,0.89,3.03,0.0,0.0,,
31214,2009.0,451202130.0,,,,,,,,,,,,0.0,,,12000.0,0.0,200.0,0.0,12200.0,12200.0,0.0,0.0,451202.0,45.0,1.0,3.0,0.0,3.0,4066.6666666666665,3.03,0.89,0.89,3.03,13707.865168539325,4569.288389513108,13707.865168539325,0.0
31215,2009.0,451203001.0,,,,,,,,,,,9050.0,0.0,,,9000.0,0.0,2500.0,0.0,20550.0,20550.0,0.0,0.0,451203.0,45.0,0.0,4.0,0.0,4.0,5137.5,2.48,0.73,0.73,2.48,28150.68493150685,7037.671232876713,28150.68493150685,0.0
31216,2009.0,451203003.0,,,,,,,,,,,1650.0,0.0,,,0.0,0.0,,0.0,1650.0,1650.0,0.0,0.0,451203.0,45.0,0.0,5.0,0.0,5.0,330.0,2.48,0.73,0.73,2.48,2260.27397260274,452.05479452054794,2260.27397260274,0.0
31217,2009.0,451203004.0,,,,0.0,,,0.0,2550.0,1920.0,0.0,4500.0,0.0,,,0.0,0.0,5100.0,0.0,14070.0,15600.0,1530.0,0.0,451203.0,45.0,0.0,4.0,1.0,5.0,2814.0,2.48,0.73,0.73,2.48,19273.972602739726,3854.7945205479455,21369.863013698632,2095.8904109589043
31218,2009.0,451203007.0,,,,,,,,,,,,,,,12000.0,0.0,,0.0,12000.0,12000.0,0.0,0.0,451203.0,45.0,0.0,2.0,1.0,3.0,4000.0,2.48,0.73,0.73,2.48,16438.356164383564,5479.45205479452,16438.356164383564,0.0
31219,2009.0,451203008.0,,,,,,,0.0,7000.0,,,,,,,0.0,0.0,16750.0,0.0,23750.0,23950.0,200.0,0.0,451203.0,45.0,0.0,4.0,0.0,4.0,5937.5,2.48,0.73,0.73,2.48,32534.246575342466,8133.561643835616,32808.219178082196,273.972602739726
31220,2009.0,451203010.0,,,,,,,,,,,,,,,0.0,0.0,18450.0,0.0,18450.0,18450.0,0.0,0.0,451203.0,45.0,0.0,4.0,0.0,4.0,4612.5,2.48,0.73,0.73,2.48,25273.972602739726,6318.493150684932,25273.972602739726,0.0
31221,2009.0,451203011.0,4800.0,0.0,,,,,,,,,18000.0,0.0,,,0.0,0.0,25000.0,0.0,47800.0,59800.0,12000.0,0.0,451203.0,45.0,0.0,4.0,1.0,5.0,9560.0,2.48,0.73,0.73,2.48,65479.45205479452,13095.890410958904,81917.80821917808,16438.356164383564
31222,2009.0,451203012.0,,,,0.0,,,0.0,2350.0,,,,,,,,,,,2350.0,2400.0,50.0,0.0,451203.0,45.0,0.0,5.0,1.0,6.0,391.6666666666667,2.48,0.73,0.73,2.48,3219.178082191781,536.5296803652968,3287.6712328767126,68.4931506849315
31223,2009.0,451203013.0,18000.0,0.0,,,,,,,,,9600.0,0.0,,,0.0,0.0,9600.0,0.0,37200.0,91200.0,54000.0,0.0,451203.0,45.0,0.0,3.0,2.0,5.0,7440.0,2.48,0.73,0.73,2.48,50958.90410958904,10191.780821917808,124931.50684931508,73972.60273972603
31224,2009.0,451203014.0,,,,0.0,,,0.0,6200.0,,,500.0,0.0,,,0.0,0.0,18000.0,0.0,24700.0,24800.0,100.0,0.0,451203.0,45.0,0.0,5.0,0.0,5.0,4940.0,2.48,0.73,0.73,2.48,33835.61643835616,6767.123287671233,33972.602739726026,136.986301369863
31225,2009.0,451203015.0,,,,,,,,,,,16500.0,0.0,,,0.0,0.0,18000.0,0.0,34500.0,34500.0,0.0,0.0,451203.0,45.0,0.0,5.0,0.0,5.0,6900.0,2.48,0.73,0.73,2.48,47260.27397260274,9452.054794520549,47260.27397260274,0.0
31226,2009.0,451203016.0,8400.0,0.0,,,,,,,,,8400.0,0.0,,,,0.0,,,16800.0,16800.0,0.0,0.0,451203.0,45.0,0.0,3.0,2.0,5.0,3360.0,2.48,0.73,0.73,2.48,23013.698630136987,4602.739726027397,23013.698630136987,0.0
31227,2009.0,451203017.0,,,,,,,,,,,16500.0,0.0,,,0.0,0.0,20500.0,0.0,37000.0,37000.0,0.0,0.0,451203.0,45.0,0.0,4.0,1.0,5.0,7400.0,2.48,0.73,0.73,2.48,50684.931506849316,10136.986301369863,50684.931506849316,0.0
31228,2009.0,451203018.0,,,,,,,,,,,4700.0,0.0,,,,0.0,,,4700.0,4700.0,0.0,0.0,451203.0,45.0,0.0,2.0,0.0,2.0,2350.0,2.48,0.73,0.73,2.48,6438.356164383562,3219.178082191781,6438.356164383562,0.0
31229,2009.0,451203019.0,158400.0,0.0,,,,,,,,,6400.0,0.0,,,10200.0,0.0,500.0,0.0,175500.0,185100.0,9600.0,0.0,451203.0,45.0,0.0,5.0,0.0,5.0,35100.0,2.48,0.73,0.73,2.48,240410.9589041096,48082.19178082192,253561.64383561644,13150.68493150685
31230,2009.0,451203020.0,,,,,,,,,,,28500.0,0.0,,,0.0,0.0,,0.0,28500.0,28500.0,0.0,0.0,451203.0,45.0,0.0,3.0,0.0,3.0,9500.0,2.48,0.73,0.73,2.48,39041.09589041096,13013.698630136987,39041.09589041096,0.0
31231,2009.0,451203061.0,4080.0,0.0,,,,,,,,0.0,300.0,0.0,,,0.0,0.0,29450.0,0.0,33830.0,39980.0,6150.0,0.0,451203.0,45.0,0.0,5.0,0.0,5.0,6766.0,2.48,0.73,0.73,2.48,46342.46575342466,9268.493150684932,54767.12328767123,8424.657534246575
31232,2009.0,451203121.0,4800.0,0.0,,,,,,,,,7000.0,0.0,,,0.0,0.0,13000.0,0.0,24800.0,24800.0,0.0,0.0,451203.0,45.0,0.0,3.0,1.0,4.0,6200.0,2.48,0.73,0.73,2.48,33972.602739726026,8493.150684931506,33972.602739726026,0.0
31233,2009.0,451203122.0,,,,,,,,,,,,,,,0.0,0.0,25400.0,0.0,25400.0,25400.0,0.0,0.0,451203.0,45.0,0.0,4.0,0.0,4.0,6350.0,2.48,0.73,0.73,2.48,34794.520547945205,8698.630136986301,34794.520547945205,0.0
31234,2009.0,451203123.0,,,,,,,,,,0.0,5300.0,0.0,,,0.0,0.0,21200.0,0.0,26500.0,26500.0,0.0,0.0,451203.0,45.0,0.0,4.0,0.0,4.0,6625.0,2.48,0.73,0.73,2.48,36301.3698630137,9075.342465753425,36301.3698630137,0.0
31235,2009.0,451203124.0,12000.0,0.0,,,,,,,,,3400.0,0.0,,,0.0,0.0,500.0,0.0,15900.0,111900.0,96000.0,0.0,451203.0,45.0,0.0,5.0,0.0,5.0,3180.0,2.48,0.73,0.73,2.48,21780.821917808218,4356.164383561644,153287.67123287672,131506.8493150685
31236,2009.0,451203125.0,,,,0.0,,,,,,,200.0,0.0,,,0.0,0.0,20400.0,0.0,20600.0,20600.0,0.0,0.0,451203.0,45.0,0.0,4.0,0.0,4.0,5150.0,2.48,0.73,0.73,2.48,28219.178082191782,7054.7945205479455,28219.178082191782,0.0
31237,2009.0,451203126.0,,,,,,,,,,,,,200.0,0.0,0.0,0.0,22300.0,0.0,22500.0,22500.0,0.0,0.0,451203.0,45.0,0.0,4.0,0.0,4.0,5625.0,2.48,0.73,0.73,2.48,30821.91780821918,7705.479452054795,30821.91780821918,0.0
31238,2009.0,451203127.0,,,,,,,,,,,,,,,0.0,0.0,16060.0,0.0,16060.0,16060.0,0.0,0.0,451203.0,45.0,0.0,5.0,0.0,5.0,3212.0,2.48,0.73,0.73,2.48,22000.0,4400.0,22000.0,0.0
31239,2009.0,451204002.0,,,500.0,0.0,,,0.0,33500.0,180.0,0.0,,,,,0.0,0.0,6300.0,0.0,40480.0,46600.0,6120.0,0.0,451204.0,45.0,0.0,2.0,2.0,4.0,10120.0,2.48,0.73,0.73,2.48,55452.05479452055,13863.013698630137,63835.61643835616,8383.561643835617
31240,2009.0,451204003.0,,,5500.0,0.0,,,0.0,4100.0,-80.0,0.0,500.0,0.0,,,0.0,0.0,8500.0,0.0,18520.0,20400.0,1880.0,0.0,451204.0,45.0,0.0,2.0,2.0,4.0,4630.0,2.48,0.73,0.73,2.48,25369.863013698632,6342.465753424658,27945.205479452055,2575.3424657534247
31241,2009.0,451204004.0,,,6500.0,0.0,,,0.0,11700.0,200.0,0.0,700.0,0.0,,,0.0,0.0,300.0,0.0,19400.0,21400.0,2000.0,0.0,451204.0,45.0,0.0,3.0,1.0,4.0,4850.0,2.48,0.73,0.73,2.48,26575.342465753427,6643.835616438357,29315.068493150684,2739.72602739726
31242,2009.0,451204005.0,,,49500.0,0.0,,,0.0,2100.0,1300.0,0.0,400.0,0.0,,,0.0,0.0,1102.0,0.0,54402.0,60602.0,6200.0,0.0,451204.0,45.0,0.0,5.0,0.0,5.0,10880.4,2.48,0.73,0.73,2.48,74523.28767123287,14904.657534246575,83016.43835616439,8493.150684931506
31243,2009.0,451204006.0,,,3000.0,0.0,,,0.0,24000.0,220.0,0.0,3000.0,0.0,,,0.0,0.0,300.0,0.0,30520.0,31100.0,580.0,0.0,451204.0,45.0,0.0,7.0,2.0,9.0,3391.1111111111113,2.48,0.73,0.73,2.48,41808.219178082196,4645.357686453577,42602.7397260274,794.5205479452055
31244,2009.0,451204007.0,,,700.0,0.0,,,0.0,5940.0,-100.0,0.0,,,,,0.0,0.0,7000.0,0.0,13540.0,14600.0,1060.0,0.0,451204.0,45.0,0.0,4.0,1.0,5.0,2708.0,2.48,0.73,0.73,2.48,18547.945205479453,3709.5890410958905,20000.0,1452.054794520548
31245,2009.0,451204008.0,,,900.0,0.0,,,1.0,12369.684210526317,50.0,0.0,100.0,0.0,,,0.0,0.0,18100.0,0.0,31519.684210526317,33513.15789473684,1993.4736842105262,1.0,451204.0,45.0,0.0,5.0,0.0,5.0,6303.936842105263,2.48,0.73,0.73,2.48,43177.64960346071,8635.52992069214,45908.43547224225,2730.785868781543
